# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = timeseries_model
# start_datetime = 2023-01-12 14:23:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\timeseries\timeseries.data.R
# init = 2 (Default)
# random
#   seed = 2911287628 (Default)
# output
#   file = examples\timeseries\timeseriesMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,lambda
-18.0393,0.98437,0.215188,4,15,0,18.3201,-1.69149,0.748163,0.428903
-17.7441,0.997273,0.215188,4,15,0,18.2669,-1.7559,0.644363,0.427068
-17.908,0.993043,0.215188,4,15,0,18.0107,-1.83269,0.657577,0.401145
-18.0808,0.920867,0.215188,2,3,0,18.406,-1.852,0.664701,0.403744
-18.7877,0.856541,0.215188,1,3,0,18.8551,-1.8693,0.662354,0.417687
-18.0701,1,0.215188,2,3,0,18.8113,-1.86052,0.669181,0.398367
-18.1408,0.994802,0.215188,4,15,0,18.4223,-1.84615,0.713904,0.396385
-17.6999,0.984959,0.215188,3,9,0,18.3878,-1.68061,0.675913,0.428845
-18.7409,0.98548,0.215188,4,15,0,19.234,-1.53309,0.815879,0.503992
-18.2528,0.934305,0.215188,4,15,0,19.5676,-1.69465,0.624153,0.466123
-18.0493,0.767918,0.215188,2,3,0,19.8332,-1.67558,0.612798,0.463801
-17.6359,0.932792,0.215188,4,15,0,18.5716,-1.49595,0.679057,0.515941
-17.7049,0.999321,0.215188,4,15,0,18.0852,-1.47103,0.724157,0.52307
-18.0135,0.988792,0.215188,3,11,0,18.4407,-1.2909,0.669388,0.558031
-18.5535,0.905392,0.215188,4,15,0,18.81,-1.85397,0.695048,0.416635
-19.8448,0.902257,0.215188,4,15,0,21.5538,-1.16435,0.816923,0.572717
-19.8754,0.945454,0.215188,4,23,0,21.2329,-1.83978,0.584629,0.349228
-20.6673,0.997924,0.215188,3,15,0,22.1819,-1.47878,0.513512,0.46946
-19.5194,0.78968,0.215188,4,15,0,22.5373,-1.91935,0.757754,0.343866
-18.772,0.997268,0.215188,4,15,0,20.1533,-1.84609,0.553461,0.396852
-19.3823,0.999902,0.215188,4,15,0,20.0941,-2.00037,0.552221,0.333649
-20.6066,0.809533,0.215188,4,15,0,21.903,-1.92395,0.717926,0.316775
-19.1929,1,0.215188,2,5,0,21.0188,-1.91632,0.700134,0.338249
-17.9551,0.980616,0.215188,3,11,0,20.4118,-1.84841,0.655566,0.389862
-19.1154,0.79875,0.215188,2,7,0,19.8317,-1.84979,0.625955,0.35381
-18.537,0.998358,0.215188,4,15,0,19.1629,-1.78859,0.683097,0.379045
-19.4106,0.994165,0.215188,3,7,0,19.5347,-1.83636,0.756618,0.362328
-18.7304,0.998694,0.215188,4,15,0,21.0349,-1.78209,0.61336,0.379965
-17.5134,0.878041,0.215188,3,11,0,19.9797,-1.56485,0.687721,0.469789
-17.7141,0.998795,0.215188,4,15,0,17.8361,-1.41882,0.735164,0.517152
-18.0692,0.989297,0.215188,4,23,0,18.5421,-1.80823,0.609263,0.411666
-17.9014,0.88825,0.215188,3,9,0,19.0276,-1.77998,0.647897,0.427087
-18.0213,0.993981,0.215188,2,7,0,19.0958,-1.84034,0.68895,0.386786
-19.055,0.816652,0.215188,3,15,0,19.9123,-1.41609,0.612833,0.488874
-20.3057,0.999262,0.215188,4,15,0,22.916,-1.92637,0.771665,0.330905
-20.6887,0.906982,0.215188,4,31,0,21.6259,-1.20028,0.574285,0.553813
-18.574,1,0.215188,2,7,0,21.4686,-1.44572,0.61805,0.545659
-20.1456,0.819144,0.215188,2,5,0,22.0076,-1.32511,0.520698,0.556536
-18.3262,0.884175,0.215188,4,15,0,21.1795,-1.84398,0.734315,0.388567
-18.6922,0.928531,0.215188,3,7,0,19.1131,-1.84097,0.744018,0.375182
-18.6374,0.977093,0.215188,2,3,0,18.9075,-1.86335,0.751369,0.380108
-19.2944,0.837283,0.215188,2,3,0,19.4596,-1.92243,0.751796,0.392878
-19.805,0.866475,0.215188,4,15,0,25.422,-1.18941,0.71861,0.640821
-18.2318,0.966941,0.215188,2,5,0,20.2293,-1.20833,0.72267,0.58449
-17.5855,1,0.215188,4,23,0,18.5443,-1.684,0.666797,0.45126
-19.8371,0.422414,0.215188,2,3,0,21.0602,-1.54942,0.690319,0.428122
-17.5159,1,0.215188,2,3,0,19.503,-1.65841,0.686605,0.446683
-17.786,0.985471,0.215188,3,15,0,18.1007,-1.65956,0.740173,0.447866
-17.6801,0.993607,0.215188,3,15,0,18.1818,-1.46002,0.647812,0.519121
-17.8571,0.984591,0.215188,2,3,0,17.886,-1.40966,0.642185,0.517952
-18.2384,0.975616,0.215188,4,15,0,18.6392,-1.84142,0.723556,0.402735
-17.6846,0.960111,0.215188,2,7,0,19.2896,-1.75624,0.674448,0.424383
-17.9064,0.958519,0.215188,3,11,0,18.2903,-1.75277,0.665376,0.403867
-17.9064,0.685878,0.215188,2,7,0,20.9052,-1.75277,0.665376,0.403867
-19.1052,0.911899,0.215188,4,15,0,23.6947,-1.28858,0.654631,0.601767
-19.1454,0.973778,0.215188,4,15,0,19.6653,-1.80707,0.717935,0.366487
-19.5587,0.986486,0.215188,4,31,0,19.834,-1.17731,0.647695,0.564839
-19.863,0.865463,0.215188,4,15,0,22.2451,-1.04197,0.820335,0.656376
-17.8221,0.963714,0.215188,4,15,0,20.7918,-1.73444,0.625948,0.436139
-20.3258,0.90478,0.215188,4,15,0,20.8118,-1.03696,0.827604,0.617832
-17.8079,0.996099,0.215188,3,15,0,24.086,-1.47553,0.641219,0.493126
-17.6132,1,0.215188,2,7,0,17.968,-1.56006,0.663446,0.495123
-19.0213,0.927583,0.215188,4,31,0,19.7115,-1.9993,0.686965,0.365582
-19.71,0.886283,0.215188,2,3,0,19.7578,-1.89657,0.681581,0.332373
-19.1784,0.997473,0.215188,2,7,0,19.9093,-1.93625,0.64864,0.39909
-18.7936,0.870813,0.215188,2,3,0,20.4881,-1.85012,0.620385,0.360487
-20.0194,0.987084,0.215188,3,7,0,20.5889,-1.97209,0.508118,0.341637
-18.152,0.993093,0.215188,4,15,0,20.6781,-1.35187,0.774718,0.536068
-17.5779,0.779025,0.215188,3,15,0,20.1546,-1.52347,0.714982,0.482373
-18.0775,0.993239,0.215188,3,13,0,19.3254,-1.63965,0.770635,0.460153
-18.3445,0.987545,0.215188,3,15,0,19.8239,-1.94056,0.650793,0.368032
-18.8509,0.97877,0.215188,4,15,0,20.5826,-1.10809,0.677466,0.616947
-20.5872,0.996667,0.215188,4,15,0,20.9937,-0.868023,0.786699,0.702114
-17.8546,0.937979,0.215188,4,15,0,21.5586,-1.46766,0.623818,0.516356
-18.9755,0.973775,0.215188,3,15,0,19.5907,-1.60561,0.53828,0.455035
-17.8504,0.915844,0.215188,4,15,0,19.666,-1.79944,0.680183,0.415315
-17.6785,0.991761,0.215188,3,15,0,19.9255,-1.39126,0.71787,0.526356
-18.5687,0.973973,0.215188,4,19,0,20.1321,-1.85456,0.749429,0.383019
-18.6461,0.998539,0.215188,4,15,0,19.0979,-1.93478,0.712928,0.354396
-18.1824,0.94911,0.215188,3,15,0,19.5351,-1.6167,0.596582,0.445587
-19.7728,0.952402,0.215188,3,7,0,20.121,-1.43118,0.535761,0.495812
-18.6771,0.999756,0.215188,3,15,0,20.6637,-1.22441,0.659301,0.563281
-20.31,1,0.215188,4,15,0,20.9238,-0.93132,0.758179,0.69834
-19.8915,0.998539,0.215188,4,15,0,23.3734,-2.11639,0.72632,0.312576
-19.7652,0.99261,0.215188,3,7,0,20.317,-2.13684,0.695978,0.29784
-18.8487,0.981847,0.215188,2,5,0,19.9727,-2.01666,0.675178,0.330982
-22.3649,0.91664,0.215188,4,15,0,22.4358,-2.36478,0.51643,0.246514
-18.4362,0.836068,0.215188,4,23,0,24.0032,-1.67876,0.670235,0.409783
-17.9194,1,0.215188,3,15,0,20.0374,-1.79454,0.663776,0.395021
-18.5614,0.916018,0.215188,2,7,0,19.3264,-1.92238,0.603944,0.382345
-18.5928,1,0.215188,4,15,0,19.0721,-1.90635,0.706983,0.356901
-18.3224,0.981688,0.215188,4,15,0,19.1744,-1.35278,0.646707,0.568346
-18.1317,0.95361,0.215188,4,23,0,20.3803,-1.5368,0.588662,0.483069
-18.235,0.9672,0.215188,3,7,0,18.389,-1.55016,0.596266,0.501703
-18.0156,0.964079,0.215188,2,3,0,18.4907,-1.51015,0.600769,0.501296
-18.6651,0.913072,0.215188,4,15,0,19.7829,-1.97159,0.623054,0.341109
-18.0503,0.89031,0.215188,4,15,0,21.1649,-1.67094,0.637064,0.470917
-19.2551,0.854413,0.215188,3,11,0,19.8894,-1.90234,0.619774,0.411903
-18.4258,1,0.215188,3,11,0,19.9216,-1.88916,0.597398,0.388653
-18.5103,0.992568,0.215188,2,3,0,18.5561,-1.90223,0.599676,0.388117
-17.4619,0.997843,0.215188,4,31,0,18.657,-1.54054,0.668604,0.486117
-17.9264,0.815952,0.215188,2,7,0,18.7385,-1.55763,0.693176,0.456705
-17.4941,0.923542,0.215188,2,3,0,18.4299,-1.59359,0.675606,0.478979
-17.6234,0.959802,0.215188,4,23,0,18.7864,-1.71991,0.661609,0.437477
-17.8326,0.961675,0.215188,3,15,0,18.3499,-1.49968,0.644163,0.482317
-17.5313,0.997249,0.215188,3,15,0,17.9646,-1.46904,0.686113,0.516808
-18.0417,0.99725,0.215188,4,31,0,18.3612,-1.77902,0.600325,0.413672
-18.3341,0.809775,0.215188,2,3,0,18.9239,-1.79606,0.617852,0.431136
-17.8814,0.961744,0.215188,4,23,0,21.6149,-1.29755,0.721933,0.563702
-18.4966,0.849113,0.215188,4,19,0,20.1175,-1.85284,0.585873,0.404033
-18.2347,0.987543,0.215188,5,31,0,19.0153,-1.32729,0.673198,0.576065
-19.2663,0.835069,0.215188,2,3,0,19.6525,-1.26003,0.674932,0.534042
-18.6081,1,0.215188,4,31,0,19.4622,-1.72436,0.666604,0.393972
-18.4626,0.986722,0.215188,3,15,0,19.7093,-1.70648,0.682389,0.470583
-18.4093,0.95661,0.215188,4,15,0,19.5991,-1.53033,0.803585,0.496411
-18.4638,0.998873,0.215188,2,3,0,18.4979,-1.52514,0.808186,0.490717
-17.9197,0.945268,0.215188,4,15,0,18.8557,-1.37914,0.636558,0.535728
-18.8397,0.757203,0.215188,2,3,0,19.0907,-1.42198,0.639775,0.561306
-18.8397,0.640698,0.215188,1,1,0,19.9834,-1.42198,0.639775,0.561306
-18.1081,1,0.215188,2,3,0,18.7644,-1.32425,0.653498,0.539913
-18.939,0.803267,0.215188,4,15,0,20.6007,-1.48994,0.587392,0.53351
-21.5902,0.490938,0.215188,3,11,0,25.5751,-1.52342,0.866139,0.443144
-20.3123,1,0.215188,3,7,0,21.3328,-1.57996,0.865788,0.449465
-19.0732,1,0.215188,3,7,0,20.4819,-1.68279,0.822953,0.441182
-19.4209,0.83737,0.215188,3,7,0,20.3486,-1.58789,0.84039,0.455956
-17.5572,0.941543,0.215188,2,7,0,21.0489,-1.49155,0.724628,0.506365
-18.008,0.869785,0.215188,2,3,0,18.344,-1.46967,0.721951,0.484716
-19.923,0.994379,0.215188,3,15,0,21.1128,-0.974935,0.804805,0.663515
-18.015,0.998646,0.215188,4,31,0,21.2582,-1.75185,0.739812,0.42451
-17.8939,0.940654,0.215188,4,15,0,18.5914,-1.39549,0.636572,0.526414
-17.8083,0.952459,0.215188,3,15,0,18.471,-1.49109,0.698001,0.481465
-20.36,0.984114,0.215188,4,15,0,20.6426,-2.13005,0.54217,0.323522
-19.5977,0.997645,0.215188,3,7,0,20.8355,-2.02292,0.610515,0.306792
-18.0179,0.995784,0.215188,4,23,0,19.8144,-1.46037,0.722402,0.487581
-17.9579,0.976326,0.215188,3,15,0,18.4116,-1.61012,0.74984,0.481445
-18.6879,0.828913,0.215188,2,7,0,19.5061,-1.52765,0.709741,0.451325
-23.143,0.758442,0.215188,3,15,0,23.1896,-1.49014,0.855101,0.432939
-18.2558,0.986326,0.215188,4,15,0,22.8321,-1.34027,0.740031,0.573226
-18.77,0.821658,0.215188,4,19,0,20.3235,-1.702,0.780078,0.461516
-18.8204,0.99946,0.215188,4,15,0,20.23,-1.81404,0.726905,0.372506
-19.1936,0.988665,0.215188,4,15,0,19.8169,-1.98822,0.678548,0.321869
-18.0361,0.9996,0.215188,4,23,0,21.1517,-1.40239,0.75448,0.513265
-17.8432,0.878317,0.215188,4,15,0,19.4972,-1.76357,0.649165,0.431384
-17.7462,0.910649,0.215188,4,15,0,19.0051,-1.45297,0.636367,0.510685
-18.0242,0.870494,0.215188,3,15,0,20.0012,-1.50904,0.70919,0.52414
-17.5699,0.943389,0.215188,2,7,0,18.7751,-1.44055,0.669381,0.518334
-17.6185,0.936583,0.215188,3,15,0,18.2974,-1.64784,0.643788,0.445459
-18.1606,0.921829,0.215188,3,15,0,18.7391,-1.48045,0.592818,0.507733
-18.1606,0.80952,0.215188,2,3,0,18.93,-1.48045,0.592818,0.507733
-17.5999,0.993514,0.215188,4,15,0,18.3331,-1.42593,0.668669,0.522732
-20.3573,0.859994,0.215188,4,15,0,21.2069,-0.952001,0.667544,0.648345
-19.7636,0.979935,0.215188,4,15,0,21.0737,-1.07293,0.629579,0.648443
-18.654,0.973299,0.215188,2,7,0,20.4373,-1.17837,0.659056,0.609681
-20.1349,0.74274,0.215188,2,3,0,20.8907,-1.0772,0.631065,0.600687
-19.1865,0.940505,0.215188,4,15,0,21.7138,-1.52608,0.622376,0.535346
-18.2118,1,0.215188,2,3,0,19.6094,-1.43905,0.606056,0.531533
-18.0702,0.982296,0.215188,3,15,0,20.3796,-1.60623,0.769629,0.477402
-17.8389,0.998888,0.215188,3,15,0,18.2157,-1.52968,0.748854,0.477837
-17.6171,0.787516,0.215188,3,11,0,19.2131,-1.46548,0.650514,0.511452
-17.8355,0.777555,0.215188,2,3,0,18.8535,-1.49199,0.652641,0.483182
-18.2025,0.923191,0.215188,2,7,0,18.472,-1.52621,0.675977,0.523349
-17.4734,0.96747,0.215188,2,7,0,18.6009,-1.54179,0.688628,0.480198
-17.9724,0.996599,0.215188,3,15,0,18.1549,-1.35928,0.637857,0.540741
-19.4247,0.954752,0.215188,5,31,0,21.1512,-2.12133,0.622732,0.312589
-18.0538,0.998759,0.215188,4,15,0,20.5805,-1.27184,0.733571,0.561705
-18.0903,0.998615,0.215188,4,15,0,18.4587,-1.31853,0.661023,0.570268
-17.87,0.995078,0.215188,4,15,0,18.4843,-1.48734,0.758131,0.493673
-20.5008,0.828478,0.215188,3,15,0,21.2497,-1.7071,0.823912,0.394672
-19.2493,1,0.215188,3,15,0,23.3404,-1.58103,0.811212,0.50532
-20.2479,0.829216,0.215188,2,7,0,20.8861,-1.44056,0.781504,0.464701
-18.9165,0.905817,0.215188,2,7,0,22.5903,-1.55384,0.818909,0.501598
-17.7776,0.998462,0.215188,3,15,0,19.3686,-1.5424,0.739042,0.473228
-17.5898,0.97779,0.215188,2,3,0,17.9072,-1.5475,0.73174,0.482806
-17.9966,0.99828,0.215188,4,15,0,18.2531,-1.33071,0.759087,0.557556
-21.0888,0.436076,0.215188,1,3,0,21.7951,-1.46034,0.747654,0.579614
-20.2081,1,0.215188,2,3,0,20.9685,-1.21565,0.727472,0.535926
-20.4905,1,0.215188,3,11,0,21.3265,-1.29818,0.656964,0.619201
-19.9493,1,0.215188,1,1,0,20.7367,-1.29055,0.659542,0.614723
-18.0391,0.962968,0.215188,2,7,0,20.5464,-1.28098,0.698076,0.555219
-17.8226,0.975717,0.215188,4,19,0,18.3699,-1.79373,0.67544,0.401579
-18.2522,0.996351,0.215188,4,15,0,18.6033,-1.82481,0.737183,0.399243
-17.7827,0.882345,0.215188,2,7,0,19.302,-1.71841,0.672051,0.416401
-19.693,0.884317,0.215188,4,23,0,20.9802,-1.43988,0.861357,0.536643
-19.9637,0.976668,0.215188,4,31,0,20.3412,-1.73935,0.50142,0.403829
-20.2713,0.989835,0.215188,4,15,0,20.9752,-1.39762,0.884658,0.550332
-18.9477,0.945388,0.215188,4,15,0,21.1637,-1.76903,0.537562,0.407384
-20.4684,0.799578,0.215188,4,15,0,21.1025,-2.06425,0.727539,0.361969
-17.9267,0.994367,0.215188,4,31,0,20.7555,-1.73415,0.734665,0.423188
-18.0766,0.942683,0.215188,3,11,0,19.7704,-1.87595,0.644863,0.387523
-17.8402,0.945412,0.215188,3,15,0,19.3949,-1.63489,0.62554,0.442778
-18.5068,0.99878,0.215188,4,31,0,19.2037,-1.20374,0.698498,0.610193
-18.5934,1,0.215188,2,3,0,18.6801,-1.14702,0.683227,0.604742
-17.7483,0.969426,0.215188,5,31,0,20.2752,-1.52575,0.704131,0.472531
-18.1025,0.992233,0.215188,4,15,0,18.3731,-1.26213,0.737583,0.564621
-17.6653,0.833634,0.215188,4,19,0,19.2108,-1.72122,0.689221,0.439675
-18.0565,0.994221,0.215188,3,11,0,18.5003,-1.7804,0.608107,0.402583
-18.8158,0.857969,0.215188,2,7,0,19.2561,-1.71114,0.619533,0.397076
-18.4634,0.999276,0.215188,4,15,0,19.0125,-1.55357,0.680548,0.520296
-18.241,0.976985,0.215188,2,7,0,19.0445,-1.58814,0.686751,0.505331
-19.2907,0.873828,0.215188,3,15,0,19.9932,-1.74942,0.603764,0.464607
-18.7893,1,0.215188,1,1,0,19.3859,-1.72672,0.598275,0.462288
-18.943,0.477078,0.215188,2,7,0,25.0835,-1.83121,0.670897,0.435022
-17.8194,0.982299,0.215188,4,15,0,21.0669,-1.41517,0.645597,0.535442
-19.7919,0.990106,0.215188,4,15,0,20.64,-1.02549,0.637511,0.647629
-19.7919,0.531503,0.215188,2,7,0,23.5709,-1.02549,0.637511,0.647629
-20.4609,0.951409,0.215188,4,15,0,22.2553,-1.83425,0.840587,0.376515
-18.7318,0.744469,0.215188,3,7,0,22.335,-1.66566,0.804113,0.459894
-18.6239,0.829628,0.215188,3,11,0,20.6223,-1.45313,0.68216,0.475904
-17.7795,0.997294,0.215188,3,11,0,18.6816,-1.56378,0.727802,0.463628
-20.4598,0.79652,0.215188,3,15,0,22.5696,-1.58623,0.535072,0.516997
-18.5327,0.999806,0.215188,4,23,0,20.932,-1.37526,0.683731,0.572323
-18.7769,0.681696,0.215188,2,5,0,21.6073,-1.18973,0.63768,0.604948
-17.8877,0.984027,0.215188,3,15,0,20.2793,-1.32432,0.674364,0.546306
-18.7826,0.99545,0.215188,4,15,0,19.6629,-1.96847,0.698131,0.340802
-18.0323,0.986952,0.215188,4,23,0,20.2687,-1.35629,0.764,0.554005
-19.3901,0.83526,0.215188,4,15,0,22.6005,-1.87131,0.773085,0.410367
-18.8394,1,0.215188,1,1,0,19.2736,-1.83817,0.771533,0.406861
-17.6185,0.998183,0.215188,4,15,0,19.3089,-1.39768,0.71008,0.534966
-17.7422,0.988123,0.215188,4,15,0,18.1128,-1.72513,0.712482,0.4254
-19.2151,0.88541,0.215188,4,15,0,19.9223,-1.14964,0.655417,0.63242
-19.9667,0.927629,0.215188,2,3,0,20.0119,-1.17682,0.648751,0.640972
-20.1073,1,0.215188,3,7,0,20.3475,-1.0052,0.651682,0.631318
-19.2044,0.916259,0.215188,3,7,0,20.691,-1.16695,0.636084,0.623939
-18.301,0.999797,0.215188,2,7,0,19.2806,-1.22075,0.671327,0.579441
-19.1813,0.718089,0.215188,3,7,0,20.4921,-1.21593,0.653287,0.555473
-21.2335,0.698289,0.215188,2,3,0,21.7612,-1.29698,0.637847,0.625855
-19.1703,1,0.215188,2,3,0,21.686,-1.1871,0.608154,0.586564
-19.9409,0.982756,0.215188,2,3,0,20.0117,-1.1894,0.591881,0.623103
-18.8114,0.999543,0.215188,4,15,0,21.0188,-1.2553,0.804027,0.591466
-18.0617,0.983634,0.215188,4,15,0,19.6237,-1.58526,0.749678,0.453676
-19.0644,0.901715,0.215188,4,23,0,20.4224,-1.8874,0.660968,0.344391
-20.7495,0.635743,0.215188,1,1,0,20.8105,-1.84691,0.655332,0.331612
-18.0504,0.907062,0.215188,2,3,0,21.0655,-1.87548,0.660731,0.383197
-19.6846,0.737213,0.215188,3,11,0,20.9305,-2.04036,0.653504,0.366035
-18.0973,1,0.215188,3,11,0,21.0552,-1.67848,0.590296,0.453985
-18.0953,0.968662,0.215188,4,15,0,19.5891,-1.36969,0.752446,0.522414
-18.2174,0.758067,0.215188,3,9,0,19.6869,-1.32364,0.782611,0.552499
-18.3012,0.972475,0.215188,4,15,0,18.9187,-1.20341,0.716844,0.58147
-20.9551,0.866458,0.215188,4,23,0,24.9177,-1.90167,0.46225,0.388613
-21.6193,0.732266,0.215188,2,3,0,22.2281,-1.82319,0.460384,0.364789
-21.1309,0.912239,0.215188,4,15,0,23.4065,-1.9925,0.837723,0.357401
-19.9493,0.855067,0.215188,4,23,0,25.4138,-1.39469,0.800491,0.486673
-18.3073,0.996876,0.215188,2,7,0,20.5912,-1.50446,0.738074,0.529052
-20.5399,1,0.215188,4,15,0,21.3794,-1.86338,0.838471,0.408861
-18.7797,0.862502,0.215188,3,15,0,23.5535,-1.42165,0.692129,0.483715
-17.4636,0.924807,0.215188,2,3,0,19.2566,-1.52441,0.69317,0.49721
-17.6253,0.956797,0.215188,2,7,0,17.7402,-1.5092,0.682302,0.481983
-19.093,0.85305,0.215188,3,11,0,20.8954,-1.63525,0.798248,0.487596
-18.8849,0.87217,0.215188,3,7,0,20.031,-1.53814,0.753477,0.449658
-17.6473,0.996427,0.215188,4,15,0,21.5078,-1.38718,0.700923,0.540576
-17.6473,0.414069,0.215188,1,3,0,20.2586,-1.38718,0.700923,0.540576
-17.6035,0.955451,0.215188,3,15,0,18.4738,-1.49609,0.720291,0.511482
-17.5069,0.996203,0.215188,4,15,0,17.6568,-1.52637,0.708544,0.485255
-18.5296,0.846366,0.215188,3,11,0,18.7506,-1.53705,0.66122,0.525621
-18.1364,0.996751,0.215188,3,9,0,18.944,-1.51283,0.779562,0.508489
-17.6368,0.994515,0.215188,4,15,0,18.226,-1.55005,0.656196,0.470647
-18.3307,0.997648,0.215188,4,19,0,18.8948,-1.83573,0.608534,0.378606
-18.9357,0.857129,0.215188,2,7,0,19.6898,-1.93439,0.600197,0.389344
-18.9588,0.959297,0.215188,2,7,0,19.9066,-1.91893,0.621291,0.399632
-19.071,0.971163,0.215188,4,15,0,21.5942,-1.62454,0.82688,0.45136
-18.9651,1,0.215188,2,3,0,19.0815,-1.6294,0.825386,0.45903
-17.5725,0.972263,0.215188,4,15,0,20.0785,-1.57353,0.66093,0.488535
-18.1631,0.793063,0.215188,2,7,0,19.6169,-1.44683,0.607714,0.528672
-18.2469,0.978751,0.215188,2,3,0,18.431,-1.41729,0.599887,0.531132
-18.726,0.835752,0.215188,2,3,0,19.3057,-1.35695,0.592551,0.527052
-17.9113,1,0.215188,4,15,0,19.651,-1.69425,0.691321,0.418594
-18.3931,0.827866,0.215188,2,3,0,19.1415,-1.72065,0.678224,0.464337
-18.2006,0.998454,0.215188,3,15,0,19.4258,-1.43225,0.649822,0.494306
-18.1643,0.992432,0.215188,2,3,0,18.412,-1.54268,0.670073,0.517338
-17.8617,1,0.215188,3,15,0,18.3923,-1.53067,0.680896,0.466811
-18.9868,0.849544,0.215188,3,15,0,20.1782,-1.77515,0.661017,0.373841
-21.856,0.816273,0.215188,2,3,0,22.2455,-2.02305,0.65152,0.402561
-18.3641,0.898596,0.215188,4,17,0,23.391,-1.46924,0.803416,0.514001
-18.4679,0.925567,0.215188,2,3,0,18.8028,-1.45666,0.801582,0.527799
-18.5515,0.873795,0.215188,2,7,0,19.8629,-1.38715,0.776231,0.509101
-18.0919,0.97645,0.215188,3,11,0,20.3667,-1.49191,0.620224,0.48263
-17.7914,1,0.215188,3,15,0,18.2876,-1.68153,0.692364,0.425901
-17.7612,0.846936,0.215188,2,7,0,18.7722,-1.66954,0.667293,0.429339
-18.6516,0.897252,0.215188,2,3,0,18.7023,-1.65226,0.667236,0.413544
-18.705,0.968322,0.215188,4,19,0,19.5784,-1.36279,0.76419,0.574239
-20.743,0.858167,0.215188,2,7,0,21.9459,-1.14062,0.821598,0.567081
-19.3449,0.971693,0.215188,2,3,0,21.4117,-1.24956,0.84433,0.586463
-19.4648,0.882903,0.215188,2,3,0,20.0393,-1.30442,0.844513,0.580318
-18.7397,0.984258,0.215188,4,15,0,20.2958,-1.14759,0.752824,0.594022
-17.8152,0.998881,0.215188,4,15,0,19.2266,-1.64643,0.720855,0.438442
-18.539,0.69879,0.215188,2,7,0,20.1887,-1.82142,0.678095,0.430511
-19.6946,0.845025,0.215188,3,11,0,20.2066,-1.60907,0.705926,0.520503
-17.85,0.882547,0.215188,3,11,0,20.994,-1.54747,0.700739,0.462309
-18.1786,0.638943,0.215188,2,3,0,20.4017,-1.57626,0.718507,0.446996
-22.9098,0.973126,0.215188,4,15,0,25.2728,-2.09114,0.420825,0.29553
-20.8334,0.998876,0.215188,4,31,0,24.4794,-2.27693,0.628037,0.244181
-17.7175,0.996706,0.215188,4,23,0,22.4577,-1.35452,0.68885,0.547951
-18.3644,0.922409,0.215188,4,15,0,18.7306,-1.35734,0.766079,0.521835
-19.9318,0.72562,0.215188,2,7,0,21.0645,-1.33174,0.762507,0.602938
-19.9318,0.737987,0.215188,1,1,0,21.0734,-1.33174,0.762507,0.602938
-18.328,0.923014,0.215188,4,27,0,21.4188,-1.72573,0.771975,0.434938
-18.9401,0.998456,0.215188,4,15,0,19.436,-1.85926,0.546926,0.380025
-20.4476,0.984809,0.215188,4,23,0,21.5451,-1.03358,0.86156,0.652391
-19.8243,0.997876,0.215188,4,15,0,21.5098,-1.31274,0.874125,0.562051
-19.6684,0.966217,0.215188,3,7,0,20.0254,-1.28251,0.861576,0.556819
-18.4572,0.999351,0.215188,3,7,0,19.9815,-1.28547,0.786755,0.578872
-18.5044,0.767024,0.215188,4,31,0,20.3734,-1.68211,0.719318,0.477334
-19.1657,0.998604,0.215188,4,15,0,19.7715,-1.45793,0.802708,0.546706
-20.685,0.96187,0.215188,4,15,0,21.6382,-1.63315,0.497686,0.422749
-20.5382,0.922134,0.215188,4,15,0,22.4754,-2.03598,0.723863,0.293715
-21.5956,0.940231,0.215188,4,31,0,22.0236,-1.09927,0.642692,0.679687
-19.4595,0.972962,0.215188,3,7,0,21.8942,-1.03638,0.662935,0.648922
-18.3372,0.951877,0.215188,4,15,0,20.1472,-1.73013,0.742423,0.407162
-17.5919,0.865579,0.215188,3,11,0,19.3854,-1.71585,0.677317,0.435837
-17.7245,0.898828,0.215188,4,15,0,20.0495,-1.37972,0.703207,0.526417
-17.6205,0.879361,0.215188,3,11,0,18.657,-1.50154,0.736627,0.496376
-17.8382,0.993497,0.215188,4,15,0,17.9118,-1.33648,0.668463,0.547093
-19.0609,0.895952,0.215188,3,7,0,19.4527,-1.36254,0.583744,0.565303
-18.9384,0.995888,0.215188,4,15,0,19.2706,-1.76831,0.799498,0.423012
