# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-01-12 08:39:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\bernoulli\bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 2890681867 (Default)
# output
#   file = examples\bernoulli\bernoulliMCMC10k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-6.77193,0.957493,1.04594,2,3,0,6.95158,0.277976
-6.80182,0.990175,1.04594,1,1,0,6.80596,0.292413
-6.95351,0.948772,1.04594,1,1,0,6.95911,0.3352
-7.07669,0.985241,1.04594,2,3,0,7.1339,0.359152
-6.75028,0.818294,1.04594,2,3,0,7.78495,0.25846
-7.09986,0.911289,1.04594,1,3,0,7.11421,0.363159
-6.7485,0.877361,1.04594,2,3,0,7.59539,0.246167
-6.76612,0.983045,1.04594,2,3,0,6.83467,0.226735
-6.75786,0.900687,1.04594,2,3,0,7.30078,0.267801
-6.76623,0.999107,1.04594,2,3,0,6.76818,0.274342
-6.77092,0.998478,1.04594,1,1,0,6.77595,0.277366
-7.2524,0.88028,1.04594,1,3,0,7.25494,0.386984
-7.2524,0.534765,1.04594,1,3,0,8.86965,0.386984
-6.81164,0.995936,1.04594,2,3,0,7.34729,0.207275
-6.94185,0.960322,1.04594,1,3,0,7.07285,0.332625
-6.87948,1,1.04594,2,3,0,6.95626,0.317424
-6.94239,0.992616,1.04594,2,3,0,6.97896,0.332747
-7.60366,0.778817,1.04594,1,1,0,7.63024,0.431434
-6.89313,1,1.04594,1,1,0,7.35059,0.320996
-6.7534,0.997908,1.04594,1,3,0,6.88487,0.23719
-8.05969,0.790018,1.04594,2,3,0,8.24431,0.0905546
-6.79676,0.979996,1.04594,1,3,0,7.95197,0.212393
-6.86695,0.976595,1.04594,1,3,0,6.96218,0.31399
-8.34597,0.571989,1.04594,1,1,0,8.34675,0.50234
-7.01241,1,1.04594,2,3,0,7.85706,0.347294
-7.74068,0.755905,1.04594,1,1,0,7.78635,0.44632
-7.15144,1,1.04594,1,1,0,7.61014,0.371668
-6.87938,1,1.04594,1,1,0,7.07448,0.317396
-6.78534,1,1.04594,2,3,0,6.85142,0.285139
-6.78534,0.704052,1.04594,1,3,0,8.06687,0.285139
-7.07508,0.904422,1.04594,1,1,0,7.07528,0.358867
-6.74819,0.856738,1.04594,2,3,0,7.63846,0.252302
-6.77492,0.992696,1.04594,1,3,0,6.78043,0.221781
-7.26407,0.876475,1.04594,1,3,0,7.3784,0.38866
-6.74829,0.766797,1.04594,2,3,0,8.20544,0.247106
-6.75766,0.975423,1.04594,2,3,0,6.86902,0.26762
-7.10897,0.934486,1.04594,2,3,0,7.16443,0.154976
-7.58272,0.91199,1.04594,1,1,0,7.59127,0.115331
-6.75596,0.892797,1.04594,2,3,0,8.60822,0.234477
-7.16653,0.908063,1.04594,1,3,0,7.21648,0.148686
-6.98997,1,1.04594,2,3,0,7.15352,0.170423
-6.77252,1,1.04594,1,3,0,6.93709,0.223037
-7.4916,0.723269,1.04594,2,3,0,8.41653,0.418387
-6.782,0.853246,1.04594,2,3,0,8.16889,0.218397
-6.76876,1,1.04594,1,1,0,6.78202,0.22514
-6.78057,0.996687,1.04594,1,1,0,6.78451,0.219048
-6.92739,0.729525,1.04594,2,3,0,8.49242,0.180541
-6.84856,0.915632,1.04594,2,3,0,7.77601,0.196925
-6.7853,1,1.04594,2,3,0,6.83392,0.216948
-9.11967,0.563575,1.04594,1,3,0,9.36659,0.559429
-6.74826,1,1.04594,1,3,0,8.386,0.25276
-6.86319,0.970024,1.04594,1,3,0,6.87118,0.312927
-7.14075,0.904419,1.04594,1,1,0,7.15774,0.369947
-7.14075,0.207998,1.04594,1,3,0,11.0968,0.369947
-6.92036,1,1.04594,2,3,0,7.07457,0.181803
-7.39246,0.929276,1.04594,1,3,0,7.39267,0.128567
-8.172,0.882007,1.04594,1,1,0,8.17822,0.085902
-8.44118,0.967897,1.04594,1,1,0,8.61392,0.076043
-7.94993,1,1.04594,1,1,0,8.47044,0.095468
-7.18481,1,1.04594,1,1,0,7.81183,0.146809
-6.78096,1,1.04594,1,3,0,7.101,0.218866
-6.81738,0.976409,1.04594,2,3,0,6.93901,0.298362
-6.81738,0.898446,1.04594,2,3,0,7.23719,0.298362
-6.75551,0.963115,1.04594,2,3,0,6.96681,0.265506
-6.76372,0.997386,1.04594,1,1,0,6.76501,0.27257
-7.05082,0.71867,1.04594,2,3,0,8.07711,0.354519
-6.79854,0.659918,1.04594,2,3,0,8.52757,0.291062
-7.64796,0.796026,1.04594,1,3,0,7.64873,0.436364
-7.38926,0.719075,1.04594,1,3,0,8.85955,0.128814
-9.38875,0.91092,1.04594,2,3,0,9.99663,0.576724
-7.11753,1,1.04594,1,1,0,8.52702,0.366134
-7.30262,0.778667,1.04594,1,3,0,8.10208,0.135856
-7.95393,0.894641,1.04594,1,1,0,7.96354,0.0952822
-9.02369,0.959677,1.04594,2,3,0,9.03426,0.059347
-9.98892,0.926757,1.04594,1,1,0,10.0611,0.0405391
-9.67276,1,1.04594,1,1,0,10.2502,0.0457928
-8.47684,1,1.04594,1,1,0,9.57672,0.0748554
-7.51598,1,1.04594,2,3,0,8.33596,0.119683
-6.76426,1,1.04594,2,3,0,7.36885,0.272966
-6.88758,0.949265,1.04594,2,3,0,7.01411,0.188134
-6.76472,0.989485,1.04594,2,3,0,6.96548,0.227637
-6.76472,0.869714,1.04594,1,3,0,7.22808,0.227637
-6.83301,0.979493,1.04594,1,3,0,6.87671,0.303731
-6.98897,0.629995,1.04594,2,3,0,8.59028,0.342647
-10.3344,0.269225,1.04594,1,1,0,10.3368,0.63
-6.76788,1,1.04594,1,3,0,9.39313,0.22566
-6.74817,0.990182,1.04594,2,3,0,6.82615,0.247844
-6.98939,0.939568,1.04594,1,3,0,7.03153,0.170509
-7.7061,0.833642,1.04594,1,3,0,8.19244,0.442662
-7.53064,1,1.04594,2,3,0,7.91139,0.423032
-6.88679,1,1.04594,1,1,0,7.30344,0.319357
-6.83574,0.974123,1.04594,2,3,0,7.05481,0.200232
-6.98134,0.96442,1.04594,1,1,0,6.98532,0.171715
-6.86795,0.910256,1.04594,2,3,0,7.99113,0.192351
-7.36369,0.874428,1.04594,1,3,0,7.63708,0.402303
-8.65719,0.595396,1.04594,1,1,0,8.80206,0.526819
-6.8541,1,1.04594,1,3,0,7.97552,0.310291
-7.23621,0.846091,1.04594,2,3,0,7.62648,0.141806
-7.23621,0.268161,1.04594,2,3,0,13.4286,0.141806
-7.76063,0.910076,1.04594,1,1,0,7.77582,0.104953
-8.01785,0.9634,1.04594,1,1,0,8.14464,0.0923822
-8.21187,0.974892,1.04594,1,1,0,8.38921,0.0843331
-6.75249,0.854429,1.04594,2,3,0,9.46089,0.261935
-6.93333,0.953858,1.04594,1,3,0,6.93769,0.330699
-6.77606,1,1.04594,1,1,0,6.8805,0.28035
-6.77072,1,1.04594,2,3,0,6.7807,0.277243
-6.95835,0.9695,1.04594,2,3,0,6.95835,0.33625
-6.91255,1,1.04594,1,1,0,6.99206,0.32582
-6.74894,1,1.04594,1,3,0,6.86891,0.255381
-6.74894,0.494564,1.04594,1,3,0,9.58301,0.255381
-6.75474,0.997046,1.04594,2,3,0,6.76373,0.235704
-6.85483,0.97214,1.04594,1,3,0,6.88544,0.310506
-6.78631,0.864937,1.04594,2,3,0,7.37301,0.285603
-8.37039,0.712309,1.04594,2,3,0,8.43428,0.0784774
-8.23383,1,1.04594,1,1,0,8.57551,0.083486
-6.98621,1,1.04594,2,3,0,7.85429,0.342086
-6.75238,0.866331,1.04594,2,3,0,7.50113,0.261793
-6.7598,0.999248,1.04594,2,3,0,6.75989,0.231149
-6.7598,0.632368,1.04594,1,3,0,8.12928,0.231149
-6.76063,0.978069,1.04594,2,3,0,6.89054,0.230511
-6.99066,0.938452,1.04594,1,3,0,7.04991,0.342988
-6.88127,0.963677,1.04594,1,3,0,7.22135,0.18945
-7.0174,0.989311,1.04594,2,3,0,7.02945,0.166496
-7.47053,0.910631,1.04594,1,1,0,7.47362,0.122817
-6.76635,0.993205,1.04594,1,3,0,7.37882,0.226593
-6.76635,0.826042,1.04594,1,3,0,7.5142,0.226593
-7.59555,0.828044,1.04594,1,3,0,7.72717,0.114526
-6.89655,1,1.04594,1,3,0,7.45564,0.186323
-6.79145,1,1.04594,1,1,0,6.86975,0.214422
-7.03036,0.955018,1.04594,1,3,0,7.03248,0.164728
-6.81041,1,1.04594,1,3,0,6.97482,0.207671
-6.91015,0.9746,1.04594,1,1,0,6.91381,0.183692
-7.17816,0.923964,1.04594,1,3,0,7.48399,0.375879
-8.60932,0.566874,1.04594,1,1,0,8.68572,0.523202
-7.59169,1,1.04594,1,1,0,8.44173,0.430081
-8.42546,0.714386,1.04594,1,1,0,8.67906,0.508818
-7.18485,1,1.04594,1,1,0,8.01869,0.376913
-6.84528,0.972736,1.04594,1,3,0,7.33468,0.197747
-6.78482,1,1.04594,2,3,0,6.8272,0.284888
-6.76597,1,1.04594,2,3,0,6.77901,0.226832
-6.76597,0.699473,1.04594,1,3,0,7.87308,0.226832
-6.9388,0.967942,1.04594,2,3,0,7.00925,0.331941
-8.60547,0.750371,1.04594,2,3,0,8.6139,0.522909
-9.135,0.807763,1.04594,1,1,0,9.81369,0.560444
-9.1342,1,1.04594,1,1,0,10.0736,0.560392
-7.16056,1,1.04594,1,1,0,8.40654,0.373119
-7.16056,0.823245,1.04594,1,1,0,7.57268,0.373119
-9.10193,0.462546,1.04594,1,1,0,9.15896,0.558249
-8.31843,1,1.04594,1,1,0,9.32918,0.500056
-6.90277,1,1.04594,2,3,0,7.78391,0.323423
-6.90277,0.489879,1.04594,1,1,0,8.05176,0.323423
-6.90277,0.870313,1.04594,1,1,0,7.16461,0.323423
-6.74838,1,1.04594,1,3,0,6.87314,0.246664
-6.78886,0.968879,1.04594,2,3,0,6.90785,0.215461
-6.74823,0.999113,1.04594,1,3,0,6.7848,0.252565
-6.74806,0.910708,1.04594,2,3,0,7.18917,0.248894
-6.82798,0.978795,1.04594,1,3,0,6.83683,0.302058
-6.79779,0.872705,1.04594,2,3,0,7.32019,0.290746
-6.853,0.981375,1.04594,1,1,0,6.86287,0.309965
-7.08084,0.921462,1.04594,1,1,0,7.09707,0.359878
-6.75062,1,1.04594,1,3,0,6.98551,0.259088
-6.80794,0.98314,1.04594,1,3,0,6.82831,0.208478
-7.09347,0.948863,1.04594,1,3,0,7.09538,0.156781
-7.47577,0.975632,1.04594,2,3,0,7.49074,0.122448
-7.08332,0.966928,1.04594,2,3,0,7.96403,0.157993
-7.11688,0.953912,1.04594,2,3,0,7.67141,0.154074
-6.93706,0.922881,1.04594,2,3,0,7.75502,0.331547
-6.78695,1,1.04594,2,3,0,6.92024,0.216247
-6.75067,0.997796,1.04594,1,3,0,6.79047,0.259175
-6.91123,0.921084,1.04594,2,3,0,7.15017,0.18349
-7.1905,0.938317,1.04594,1,1,0,7.19447,0.146236
-7.42495,0.900045,1.04594,1,3,0,8.14136,0.410184
-7.85021,0.948057,1.04594,2,3,0,8.06414,0.457517
-7.75624,1,1.04594,1,1,0,8.18539,0.447947
-7.06185,1,1.04594,2,3,0,7.64367,0.160635
-6.74815,0.997444,1.04594,2,3,0,7.06197,0.247965
-6.75269,0.99413,1.04594,2,3,0,6.77681,0.262202
-6.74811,0.984191,1.04594,2,3,0,6.82634,0.251686
-6.74811,0.757864,1.04594,1,3,0,7.78434,0.251686
-6.83542,0.976856,1.04594,1,3,0,6.85181,0.200318
-6.75026,0.995278,1.04594,2,3,0,6.86402,0.241708
-6.88415,0.967785,1.04594,2,3,0,6.95627,0.188845
-6.75445,1,1.04594,1,3,0,6.85397,0.236005
-6.74875,1,1.04594,1,3,0,6.75278,0.245248
-7.37818,0.851216,1.04594,1,3,0,7.51778,0.129674
-6.89882,0.99759,1.04594,1,3,0,7.27132,0.185874
-6.74911,0.99956,1.04594,1,3,0,6.87286,0.244186
-7.1063,0.928236,1.04594,2,3,0,7.2208,0.155283
-6.87719,1,1.04594,2,3,0,7.05573,0.19032
-6.95943,0.980183,1.04594,1,1,0,6.97791,0.175133
-6.74878,0.997705,1.04594,1,3,0,6.92819,0.245149
-7.14364,0.654987,1.04594,2,3,0,8.72456,0.151114
-6.80401,0.983132,1.04594,2,3,0,7.29458,0.209806
-6.8877,0.992802,1.04594,2,3,0,6.89158,0.188109
-6.89251,0.999603,1.04594,2,3,0,6.92865,0.187129
-6.95671,0.984608,1.04594,1,1,0,6.98153,0.175571
-7.11861,0.943431,1.04594,1,3,0,7.47437,0.366315
-6.75228,1,1.04594,1,3,0,7.0579,0.238588
-7.13955,0.910562,1.04594,1,3,0,7.19371,0.151557
-6.86412,1,1.04594,1,1,0,7.07483,0.193218
-7.62374,0.8731,1.04594,2,3,0,8.04474,0.433683
-6.7645,1,1.04594,1,3,0,7.33657,0.273135
-8.01165,0.776609,1.04594,2,3,0,8.1015,0.0926574
-8.1953,0.976111,1.04594,1,1,0,8.37505,0.08498
-9.50618,0.86957,1.04594,1,1,0,9.5097,0.0488802
-8.4267,1,1.04594,1,1,0,9.42817,0.0765324
-6.75304,0.88223,1.04594,1,3,0,8.60738,0.262655
-7.15906,0.826234,1.04594,2,3,0,7.68669,0.149468
-6.98784,0.889912,1.04594,2,3,0,8.89428,0.17074
-6.99579,0.998177,1.04594,1,1,0,7.0549,0.169568
-6.89728,1,1.04594,1,1,0,6.99243,0.186178
-6.78508,1,1.04594,1,1,0,6.8677,0.217042
-6.76167,0.968417,1.04594,2,3,0,6.99288,0.229737
-7.10957,0.892662,1.04594,2,3,0,7.41067,0.364802
-6.88724,1,1.04594,2,3,0,7.0491,0.188204
-6.97219,0.979717,1.04594,1,1,0,6.99236,0.173117
-6.89858,1,1.04594,1,1,0,6.97902,0.185921
-8.00383,0.445516,1.04594,2,3,0,11.4671,0.0930069
-8.1268,0.983703,1.04594,1,1,0,8.32475,0.087732
-6.75203,0.907938,1.04594,1,3,0,8.23137,0.261304
-6.8455,0.976347,1.04594,1,3,0,6.84704,0.307696
-7.17781,0.887039,1.04594,1,1,0,7.18802,0.375824
-7.13783,0.846842,1.04594,1,3,0,7.87659,0.151745
-7.27886,0.971946,1.04594,1,1,0,7.33771,0.137924
-7.49072,0.961745,1.04594,1,1,0,7.55866,0.121407
-8.34216,0.878402,1.04594,1,1,0,8.34863,0.0794778
-6.75904,0.927252,1.04594,1,3,0,8.34446,0.231757
-6.78788,0.996922,1.04594,2,3,0,6.78994,0.286346
-6.75521,0.97806,1.04594,2,3,0,6.87965,0.265185
-6.76437,0.877347,1.04594,2,3,0,7.33984,0.227866
-7.01581,0.939662,1.04594,2,3,0,7.16745,0.347952
-9.46126,0.382866,1.04594,1,1,0,9.47461,0.581201
-7.25954,1,1.04594,1,1,0,8.66057,0.388011
-6.9431,1,1.04594,2,3,0,7.17571,0.177823
-6.78727,1,1.04594,1,3,0,6.90221,0.216114
-6.78727,0.908773,1.04594,1,3,0,7.1673,0.216114
-6.88504,0.7483,1.04594,2,3,0,8.40489,0.18866
-7.05665,0.960149,1.04594,1,1,0,7.06557,0.161292
-6.93761,1,1.04594,2,3,0,7.05419,0.178757
-6.75239,1,1.04594,1,3,0,6.90095,0.238442
-7.11918,0.9058,1.04594,1,3,0,7.17035,0.366409
-6.75575,0.7439,1.04594,2,3,0,8.14602,0.26575
-6.7655,0.984418,1.04594,2,3,0,6.82334,0.273844
-6.80602,0.986768,1.04594,1,1,0,6.80778,0.294092
-7.47682,0.889877,1.04594,2,3,0,7.47683,0.416599
-7.71367,0.910055,1.04594,1,1,0,7.9623,0.443469
-6.82966,1,1.04594,1,1,0,7.3896,0.302623
-7.51037,0.780304,1.04594,1,1,0,7.51182,0.420634
-6.87412,1,1.04594,2,3,0,7.61668,0.190985
-6.87412,0.926345,1.04594,1,3,0,7.34691,0.190985
-7.25575,0.658876,1.04594,2,3,0,9.42389,0.139999
-7.22378,1,1.04594,1,1,0,7.35173,0.142981
-6.841,1,1.04594,1,3,0,7.13411,0.198845
-6.99625,0.962362,1.04594,1,1,0,7.00026,0.1695
-6.75919,0.984095,1.04594,1,3,0,7.01634,0.268984
-6.78663,0.991142,1.04594,1,1,0,6.7876,0.285758
-7.20283,0.867224,1.04594,1,3,0,7.44975,0.145012
-7.22437,0.995698,1.04594,1,1,0,7.3255,0.142926
-6.75709,0.933938,1.04594,2,3,0,7.58494,0.267078
-7.02123,0.772498,1.04594,2,3,0,7.80677,0.348994
-7.88798,0.86507,1.04594,2,3,0,7.93193,0.46125
-6.83125,1,1.04594,1,1,0,7.49795,0.30315
-7.97572,0.654775,1.04594,1,1,0,7.97573,0.469693
-7.01377,1,1.04594,2,3,0,8.06613,0.167001
-7.01377,0.773409,1.04594,1,3,0,8.47264,0.167001
-7.24757,0.983765,1.04594,2,3,0,7.26915,0.14075
-6.81269,0.917614,1.04594,2,3,0,8.3574,0.20694
-8.0404,0.457016,1.04594,2,3,0,11.0165,0.0913905
-7.39705,1,1.04594,1,1,0,7.95253,0.128215
-8.78662,0.842535,1.04594,1,3,0,8.80514,0.0655053
-7.01148,1,1.04594,1,3,0,8.62471,0.167322
-7.43992,0.971579,1.04594,2,3,0,7.44383,0.125013
-7.81113,0.913554,1.04594,2,3,0,8.67327,0.102284
-7.0635,0.949246,1.04594,2,3,0,8.48104,0.356812
-6.78521,1,1.04594,2,3,0,7.10306,0.216984
-7.90762,0.78398,1.04594,1,3,0,8.09195,0.0974696
-7.2716,1,1.04594,1,1,0,7.8056,0.138569
-7.17455,1,1.04594,1,1,0,7.32793,0.147855
-6.90962,0.781797,1.04594,2,3,0,9.22954,0.183793
-6.75146,0.823372,1.04594,2,3,0,8.13285,0.239732
-6.74825,0.999524,1.04594,2,3,0,6.75429,0.247313
-6.74825,0.730366,1.04594,1,3,0,7.61725,0.247313
-6.80378,0.985941,1.04594,1,3,0,6.81003,0.209886
-7.08319,0.949298,1.04594,1,3,0,7.08537,0.158008
-7.17855,0.980123,1.04594,1,1,0,7.23697,0.147446
-7.06899,1,1.04594,2,3,0,7.20791,0.159744
-6.75692,0.980971,1.04594,1,3,0,7.08366,0.266913
-7.356,0.890062,1.04594,2,3,0,7.43801,0.131431
-7.06422,1,1.04594,1,1,0,7.31772,0.160337
-7.36622,0.940099,1.04594,1,1,0,7.38646,0.130615
-6.76336,0.95753,1.04594,1,3,0,7.41508,0.272307
-6.91556,0.962112,1.04594,1,3,0,6.91566,0.326543
-7.11567,0.929338,1.04594,1,1,0,7.15357,0.365824
-7.11567,0.868437,1.04594,1,3,0,7.64499,0.365824
-6.83636,1,1.04594,2,3,0,7.02533,0.304819
-8.06715,0.767851,1.04594,2,3,0,8.10297,0.0902344
-9.56743,0.81102,1.04594,1,3,0,9.56804,0.0477171
-8.6569,1,1.04594,1,1,0,9.54772,0.0692225
-7.79121,1,1.04594,1,1,0,8.56328,0.103324
-7.32648,1,1.04594,2,3,0,7.74199,0.133842
-6.79115,0.949941,1.04594,1,3,0,7.44053,0.287851
-6.7488,0.999463,1.04594,1,3,0,6.78692,0.245086
-6.79276,0.988072,1.04594,2,3,0,6.81885,0.288572
-6.75077,1,1.04594,1,3,0,6.77983,0.259338
-6.75077,0.29591,1.04594,2,7,0,11.353,0.259338
-6.7483,0.990283,1.04594,2,3,0,6.79641,0.252978
-6.82405,0.983187,1.04594,2,3,0,6.85151,0.203492
-7.28636,0.93216,1.04594,2,3,0,7.47593,0.391812
-6.9233,1,1.04594,1,1,0,7.18314,0.328376
-6.9069,1,1.04594,1,1,0,6.9692,0.324445
-6.84571,1,1.04594,1,1,0,6.91048,0.30776
-6.82891,0.797793,1.04594,2,3,0,7.65714,0.30237
-7.02014,0.973703,1.04594,2,3,0,7.03117,0.348786
-8.8965,0.724662,1.04594,2,3,0,8.91845,0.544191
-7.18896,1,1.04594,1,1,0,8.28925,0.377546
-6.93595,1,1.04594,1,1,0,7.13688,0.331294
-6.92121,0.946628,1.04594,2,3,0,7.23272,0.18165
-7.11537,0.956442,1.04594,1,1,0,7.1275,0.154245
-6.77029,0.95249,1.04594,2,3,0,7.32864,0.276977
-6.78644,0.994715,1.04594,1,1,0,6.79134,0.285667
-7.62611,0.798385,1.04594,1,3,0,7.62872,0.433948
-7.57635,1,1.04594,2,3,0,7.9113,0.428333
-6.97242,1,1.04594,1,1,0,7.38441,0.339239
-6.97242,0.651183,1.04594,1,1,0,7.6817,0.339239
-7.96991,0.534322,1.04594,2,3,0,9.277,0.0945444
-6.89069,1,1.04594,1,3,0,7.80687,0.187498
-6.74998,1,1.04594,1,3,0,6.86382,0.242238
-6.9486,0.72025,1.04594,2,3,0,8.32535,0.176901
-6.77531,1,1.04594,2,3,0,6.90855,0.279929
-6.89058,0.982901,1.04594,2,3,0,6.89177,0.32034
-7.67759,0.744792,1.04594,1,1,0,7.68808,0.439598
-9.46557,0.734278,1.04594,2,3,0,9.70133,0.581465
-8.16054,1,1.04594,1,1,0,9.38414,0.486538
-7.20728,1,1.04594,1,1,0,7.88659,0.380332
-7.50435,0.89081,1.04594,1,1,0,7.64265,0.419917
-7.52592,0.991494,1.04594,1,1,0,7.8051,0.422477
-6.75088,1,1.04594,1,3,0,7.35104,0.240622
-7.9867,0.797869,1.04594,2,3,0,8.16134,0.0937785
-6.85061,0.991114,1.04594,2,3,0,8.04929,0.196419
-6.83307,1,1.04594,1,1,0,6.86564,0.200955
-7.14086,0.916584,1.04594,1,3,0,7.33474,0.369964
-6.99312,0.915692,1.04594,1,3,0,7.57454,0.169959
-7.93815,0.793209,1.04594,1,3,0,8.45487,0.466116
-6.79308,1,1.04594,1,3,0,7.52726,0.288714
-7.0601,0.95659,1.04594,2,3,0,7.07584,0.160855
-6.92785,1,1.04594,1,1,0,7.05058,0.180459
-6.75671,0.988947,1.04594,1,3,0,6.94168,0.266711
-6.75671,0.756721,1.04594,1,3,0,7.77191,0.266711
-6.85066,0.983387,1.04594,2,3,0,6.86456,0.196406
-6.88108,0.997444,1.04594,2,3,0,6.90246,0.189491
-8.96055,0.668868,1.04594,1,3,0,9.37238,0.0609131
-6.94446,1,1.04594,2,3,0,8.36383,0.333209
-6.97251,0.989885,1.04594,1,1,0,7.03632,0.339258
-6.97251,0.689325,1.04594,1,1,0,7.59691,0.339258
-6.74985,0.897599,1.04594,2,3,0,7.37323,0.257607
-8.08123,0.703547,1.04594,1,3,0,8.1304,0.479456
-7.02378,1,1.04594,2,3,0,7.71038,0.349481
-6.83148,1,1.04594,1,1,0,6.96735,0.303226
-6.92691,0.967136,1.04594,1,1,0,6.94427,0.329219
-6.74971,0.927898,1.04594,2,3,0,7.21538,0.257313
-6.75638,0.997915,1.04594,1,1,0,6.75642,0.26639
-7.29598,0.852987,1.04594,1,3,0,7.49418,0.136427
-7.66334,0.936795,1.04594,1,1,0,7.70497,0.110426
-6.94312,0.924932,1.04594,2,3,0,8.44887,0.332909
-6.81296,1,1.04594,1,1,0,6.90732,0.296742
-7.25654,0.923237,1.04594,2,3,0,7.27799,0.139927
-6.85026,1,1.04594,1,3,0,7.16241,0.196504
-7.05871,0.701181,1.04594,2,3,0,9.01343,0.161031
-7.36621,0.968432,1.04594,2,3,0,7.36622,0.402634
-7.27263,0.778204,1.04594,1,3,0,8.33216,0.138477
-8.4812,0.917064,1.04594,2,3,0,8.645,0.513265
-8.84438,0.863265,1.04594,1,1,0,9.48743,0.540503
-7.97422,1,1.04594,1,1,0,8.8932,0.469551
-7.31203,1,1.04594,1,1,0,7.86684,0.395368
-8.51619,0.618056,1.04594,1,1,0,8.64629,0.516017
-6.74834,1,1.04594,1,3,0,7.9826,0.253187
-6.74834,0.115399,1.04594,2,3,0,12.8023,0.253187
-6.95246,0.957907,1.04594,2,3,0,7.01363,0.176265
-6.74911,0.957918,1.04594,2,3,0,7.27896,0.244197
-6.91314,0.95986,1.04594,1,3,0,6.93342,0.183134
-6.75394,0.992731,1.04594,2,3,0,6.95952,0.236569
-6.75394,0.679625,1.04594,1,3,0,8.30662,0.236569
-6.76307,0.99735,1.04594,1,1,0,6.76366,0.228744
-7.02599,0.933136,1.04594,2,3,0,7.19756,0.3499
-7.26101,0.915149,1.04594,1,1,0,7.33568,0.388222
-6.93098,1,1.04594,1,1,0,7.17409,0.33016
-6.8343,1,1.04594,1,1,0,6.91524,0.304151
-8.36077,0.713176,1.04594,2,3,0,8.39729,0.0788161
-6.92383,1,1.04594,1,3,0,8.19598,0.181176
-9.29608,0.580104,1.04594,1,3,0,9.81739,0.570892
-6.75386,1,1.04594,1,3,0,8.45398,0.263667
-6.75627,0.992158,1.04594,2,3,0,6.78835,0.266275
-6.74815,0.982497,1.04594,2,3,0,6.83772,0.247999
-6.75671,0.974586,1.04594,2,3,0,6.87237,0.26671
-7.10347,0.85232,1.04594,2,3,0,7.52787,0.155611
-7.20243,0.979645,1.04594,1,1,0,7.26402,0.145051
-7.1834,0.935854,1.04594,1,3,0,7.86435,0.37669
-6.98215,1,1.04594,2,3,0,7.1696,0.341255
-7.27323,0.896565,1.04594,1,1,0,7.32842,0.389962
-6.82579,1,1.04594,1,1,0,7.11567,0.301313
-6.82579,0.538964,1.04594,1,3,0,9.23801,0.301313
-6.82579,0.320614,1.04594,1,3,0,9.56716,0.301313
-7.49136,0.785099,1.04594,1,1,0,7.49252,0.418358
-7.41916,1,1.04594,1,1,0,7.70333,0.409453
-7.06868,0.884023,1.04594,1,3,0,7.99305,0.159782
-8.80483,0.744198,1.04594,2,3,0,9.88544,0.537671
-7.42414,1,1.04594,2,3,0,8.60428,0.126174
-6.82553,0.934081,1.04594,1,3,0,7.61959,0.301225
-7.36879,0.816631,1.04594,1,3,0,7.78001,0.130412
-9.5208,0.815996,1.04594,1,3,0,9.68578,0.0485996
-8.89523,1,1.04594,1,1,0,9.60487,0.0625882
-11.863,0.754872,1.04594,1,3,0,12.0254,0.0203942
-9.17548,0.823867,1.04594,1,3,0,11.7631,0.0557823
-7.22893,1,1.04594,1,3,0,8.99622,0.142492
-6.85434,0.999675,1.04594,1,3,0,7.14102,0.195513
-7.10063,0.942495,1.04594,1,1,0,7.10154,0.155941
-6.93614,1,1.04594,1,1,0,7.08117,0.17901
-7.09399,0.946969,1.04594,1,3,0,7.41835,0.362155
-6.85121,0.970671,1.04594,1,3,0,7.26471,0.196273
-7.64599,0.842743,1.04594,2,3,0,8.16523,0.436148
-7.91046,0.899182,1.04594,1,1,0,8.22444,0.463443
-8.31641,0.949426,1.04594,2,3,0,8.72575,0.499887
-7.62868,1,1.04594,2,3,0,8.31591,0.434233
-7.62868,0.664203,1.04594,1,3,0,8.79795,0.434233
-7.02426,0.905179,1.04594,1,3,0,8.09838,0.165553
-6.75707,1,1.04594,1,3,0,6.97186,0.233445
-6.78056,0.993304,1.04594,1,1,0,6.78087,0.219049
