# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = surveyunbias_model
# start_datetime = 2023-01-12 09:07:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\surveyunbias\surveyunbias.data.R
# init = 2 (Default)
# random
#   seed = 2892334200 (Default)
# output
#   file = examples\surveyunbias\surveyunbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias.1,bias.2
-5.67696,1,0.950364,2,3,0,6.08245,0.911237,0.383941
-5.47271,0.991357,0.950364,2,3,0,5.79317,0.834469,0.645782
-6.15458,0.92987,0.950364,2,3,0,6.2283,0.699778,0.220275
-5.83101,1,0.950364,2,3,0,6.13867,0.733781,0.265503
-5.40137,0.997758,0.950364,2,3,0,5.85173,0.854303,0.405544
-6.91368,0.774789,0.950364,2,3,0,7.08346,0.980493,0.376781
-7.01937,0.997084,0.950364,1,1,0,7.1613,0.982686,0.379009
-7.4094,0.98758,0.950364,2,3,0,7.48254,0.98665,0.323302
-7.53447,0.782173,0.950364,2,3,0,8.82761,0.711285,0.906161
-6.84331,0.761106,0.950364,2,3,0,8.50482,0.979809,0.397079
-6.57675,0.969466,0.950364,2,3,0,7.47848,0.943196,0.227949
-6.01182,0.949958,0.950364,2,3,0,7.41986,0.941096,0.640515
-7.04179,0.830604,0.950364,2,3,0,8.00742,0.966044,0.220653
-5.32614,0.965179,0.950364,2,3,0,7.51874,0.832548,0.564377
-6.17515,0.83374,0.950364,2,3,0,6.32262,0.690231,0.220749
-5.9084,0.988783,0.950364,2,3,0,6.32636,0.91524,0.690479
-6.40761,0.921457,0.950364,1,1,0,6.43237,0.938387,0.753411
-5.32264,0.923783,0.950364,1,3,0,6.8164,0.784466,0.425908
-5.7602,0.856165,0.950364,2,3,0,5.86481,0.930502,0.436017
-5.47562,0.991442,0.950364,2,3,0,5.76955,0.678877,0.547117
-5.99605,0.774507,0.950364,2,3,0,6.48805,0.951396,0.50384
-5.33992,0.888241,0.950364,2,3,0,6.43336,0.743391,0.551094
-7.02494,0.599281,0.950364,1,3,0,7.68735,0.53548,0.187917
-5.63556,1,0.950364,2,3,0,6.72734,0.92028,0.486636
-6.43968,0.856133,0.950364,2,3,0,6.77989,0.77024,0.169129
-5.57677,0.900243,0.950364,1,3,0,7.80544,0.760657,0.680731
-5.43338,1,0.950364,2,3,0,5.59227,0.724649,0.600696
-5.53769,0.941041,0.950364,1,3,0,5.95872,0.795953,0.324536
-5.63623,0.955956,0.950364,2,3,0,6.03954,0.771942,0.299634
-5.3391,0.964237,0.950364,1,3,0,5.93986,0.820491,0.584224
-5.57017,0.856625,0.950364,2,3,0,6.31502,0.792196,0.314946
-5.31935,0.993719,0.950364,2,3,0,5.61744,0.847268,0.475689
-5.31935,0.802008,0.950364,1,3,0,6.54727,0.847268,0.475689
-6.05462,0.872631,0.950364,1,3,0,6.24015,0.95232,0.573236
-5.67383,0.962106,0.950364,1,3,0,6.02656,0.917907,0.585039
-5.37613,1,0.950364,1,3,0,5.61721,0.862694,0.558129
-5.85394,0.66857,0.950364,2,3,0,7.26815,0.594635,0.609963
-5.67062,1,0.950364,2,3,0,6.14156,0.922879,0.45732
-5.3424,1,0.950364,2,3,0,5.56876,0.729312,0.507174
-6.43733,0.680239,0.950364,2,3,0,7.02692,0.796698,0.831971
-6.93004,0.927293,0.950364,2,3,0,7.85425,0.784956,0.874903
-5.8362,0.94919,0.950364,3,7,0,7.26709,0.938131,0.556186
-7.90719,0.878519,0.950364,2,7,0,8.75881,0.303257,0.491583
-7.7663,0.86489,0.950364,2,3,0,9.29936,0.388741,0.224746
-6.68254,1,0.950364,2,3,0,7.62229,0.591919,0.196895
-5.51633,1,0.950364,2,3,0,6.47295,0.889525,0.594344
-5.35116,0.983757,0.950364,2,3,0,5.62806,0.796749,0.596794
-5.88937,0.907037,0.950364,2,3,0,5.92727,0.76128,0.246675
-5.62043,0.951076,0.950364,2,3,0,6.21179,0.77117,0.696
-6.87687,0.744481,0.950364,2,3,0,7.33692,0.971329,0.721304
-6.00986,0.998461,0.950364,2,3,0,7.07428,0.616756,0.699039
-8.6076,0.591775,0.950364,2,3,0,8.76632,0.287077,0.73611
-7.05238,1,0.950364,2,3,0,8.3965,0.966663,0.221465
-5.96857,1,0.950364,2,3,0,6.97885,0.554204,0.441897
-6.1181,0.981981,0.950364,2,3,0,6.56954,0.958152,0.489927
-7.26931,0.880997,0.950364,2,3,0,7.32227,0.41306,0.719284
-6.10237,1,0.950364,2,7,0,6.83118,0.955133,0.427836
-6.1999,0.984481,0.950364,1,1,0,6.30198,0.957427,0.391351
-6.15413,0.868557,0.950364,2,3,0,8.25837,0.959963,0.495785
-6.37594,0.980895,0.950364,2,3,0,6.57724,0.522225,0.676482
-8.06144,0.598771,0.950364,2,3,0,8.49946,0.302879,0.63456
-7.42804,0.473167,0.950364,2,3,0,11.9586,0.932422,0.877003
-7.41532,0.982334,0.950364,3,7,0,8.92027,0.989686,0.557946
-9.12516,0.971914,0.950364,2,3,0,9.34499,0.998118,0.592491
-8.82804,1,0.950364,2,3,0,9.20235,0.997595,0.543884
-6.01764,0.963402,0.950364,2,3,0,8.96634,0.928659,0.689099
-12.1498,0.299828,0.950364,2,3,0,13.1062,0.738002,0.00831898
-13.9782,0.941584,0.950364,2,3,0,14.0085,0.591912,0.00413592
-5.80962,1,0.950364,3,7,0,12.9279,0.937344,0.468167
-6.31281,0.953298,0.950364,2,3,0,6.53765,0.614725,0.238328
-6.34004,0.814119,0.950364,2,3,0,7.22934,0.925107,0.234178
-5.46966,0.932266,0.950364,2,3,0,7.39289,0.841271,0.640763
-5.46966,0.704334,0.950364,1,3,0,7.30349,0.841271,0.640763
-5.37897,0.972432,0.950364,1,3,0,5.77031,0.759931,0.400122
-6.11879,0.673367,0.950364,2,3,0,7.8062,0.853414,0.214081
-5.42096,1,0.950364,2,7,0,5.97902,0.771526,0.627513
-5.31542,0.700157,0.950364,2,3,0,6.57923,0.745888,0.495881
-5.29804,0.980407,0.950364,2,3,0,5.4443,0.835061,0.483155
-5.29804,0.660196,0.950364,1,3,0,6.66183,0.835061,0.483155
-5.77599,0.889217,0.950364,1,3,0,5.8421,0.590237,0.51693
-5.77599,0.670899,0.950364,1,1,0,6.49274,0.590237,0.51693
-6.55542,0.838371,0.950364,2,3,0,7.09132,0.613916,0.798251
-6.52724,0.987496,0.950364,1,1,0,6.88835,0.600773,0.786836
-5.69553,0.639821,0.950364,2,3,0,7.90433,0.863806,0.301337
-7.96483,0.661303,0.950364,2,3,0,8.74893,0.99304,0.653038
-9.28892,0.746009,0.950364,2,7,0,10.2461,0.98752,0.902175
-7.85917,0.864998,0.950364,3,7,0,12.362,0.95799,0.11852
-6.1911,1,0.950364,2,3,0,7.72219,0.508909,0.526065
-6.48723,0.968654,0.950364,2,3,0,6.63156,0.972386,0.459456
-5.6007,0.999563,0.950364,2,3,0,6.56397,0.909647,0.574811
-5.36213,0.995537,0.950364,2,3,0,5.66889,0.841825,0.416368
-7.47733,0.481914,0.950364,2,3,0,9.68594,0.956414,0.854186
-7.85662,0.871971,0.950364,2,3,0,9.40102,0.830899,0.0749219
-7.32728,1,0.950364,1,1,0,7.9425,0.841372,0.101172
-8.46105,0.972553,0.950364,2,3,0,8.47865,0.862086,0.0558139
-7.22869,1,0.950364,2,3,0,8.46506,0.732716,0.108899
-5.539,0.901962,0.950364,2,3,0,8.16375,0.907106,0.495977
-5.75907,0.955696,0.950364,2,3,0,6.08634,0.844459,0.724302
-5.6797,0.981159,0.950364,2,3,0,6.07125,0.921267,0.568052
-5.75818,0.85718,0.950364,2,3,0,6.53794,0.789684,0.268623
-6.35496,0.844445,0.950364,2,3,0,6.64349,0.935801,0.250784
-5.59008,0.91959,0.950364,2,3,0,6.77959,0.646594,0.435844
-5.91139,0.970956,0.950364,2,3,0,6.06027,0.915317,0.308846
-6.11888,0.972133,0.950364,2,3,0,6.56512,0.5956,0.294971
-6.11888,0.213063,0.950364,1,1,0,8.70011,0.5956,0.294971
-6.06011,1,0.950364,2,3,0,6.27488,0.914556,0.728896
-6.60429,1,0.950364,2,3,0,7.12013,0.497622,0.299231
-6.60429,0.274538,0.950364,1,1,0,8.69872,0.497622,0.299231
-7.06472,1,0.950364,2,3,0,7.83101,0.929105,0.149567
-7.81262,0.99517,0.950364,2,3,0,8.37758,0.694601,0.917803
-5.37797,1,0.950364,2,3,0,7.30263,0.86309,0.44104
-6.23077,0.869166,0.950364,1,3,0,6.4931,0.961631,0.571373
-5.96353,0.747957,0.950364,2,3,0,7.63359,0.778436,0.23123
-6.62964,0.9372,0.950364,2,3,0,6.9241,0.881518,0.837841
-6.78097,0.995748,0.950364,2,3,0,7.41497,0.542374,0.784063
-5.82059,1,0.950364,2,3,0,6.73099,0.932002,0.597816
-5.97181,0.966901,0.950364,2,3,0,8.07378,0.944227,0.39907
-6.26895,0.987976,0.950364,2,3,0,6.30761,0.957838,0.362274
-6.1186,0.83115,0.950364,1,3,0,8.10837,0.801283,0.793367
-5.97806,0.9166,0.950364,2,3,0,6.96864,0.893538,0.261719
-6.67687,0.93677,0.950364,2,3,0,7.09832,0.973803,0.636963
-5.52432,0.985544,0.950364,1,3,0,6.97842,0.890172,0.402502
-5.63427,0.865892,0.950364,2,3,0,6.80713,0.885753,0.656791
-5.45591,0.819037,0.950364,2,3,0,7.19833,0.726909,0.615439
-5.7237,0.898867,0.950364,2,3,0,6.06999,0.642189,0.364794
-5.78138,0.729966,0.950364,1,3,0,6.66411,0.934512,0.461356
-6.08948,0.95962,0.950364,1,1,0,6.11436,0.952104,0.399887
-5.43068,0.883572,0.950364,2,3,0,6.37109,0.741425,0.38495
-7.3651,0.462925,0.950364,1,1,0,7.37527,0.407446,0.269506
-7.3651,0.605042,0.950364,2,3,0,8.9899,0.407446,0.269506
-5.92947,1,0.950364,2,3,0,7.26696,0.868237,0.251962
-7.15378,0.738704,0.950364,2,3,0,8.43266,0.982774,0.671509
-7.52507,0.881169,0.950364,2,3,0,7.73376,0.35349,0.362737
-5.64701,0.993596,0.950364,1,3,0,7.77391,0.915377,0.420511
-6.12335,0.932882,0.950364,2,7,0,6.32495,0.745878,0.788258
-6.37547,0.923662,0.950364,1,1,0,6.50646,0.669856,0.799907
-6.54993,0.960043,0.950364,2,3,0,6.69258,0.933064,0.213467
-6.41213,0.976419,0.950364,2,3,0,7.17855,0.481632,0.41392
-6.20227,1,0.950364,2,3,0,6.6922,0.962185,0.507412
-6.75689,0.820708,0.950364,1,3,0,8.44829,0.545069,0.217459
-6.30444,1,0.950364,2,3,0,6.85593,0.919151,0.768346
-6.03145,1,0.950364,2,3,0,6.74638,0.571903,0.644846
-6.03145,0.308141,0.950364,1,1,0,7.72625,0.571903,0.644846
-5.77585,1,0.950364,2,3,0,6.0763,0.932366,0.560504
-6.48053,0.923854,0.950364,2,3,0,6.48284,0.490377,0.351944
-7.31712,0.570592,0.950364,2,3,0,9.05732,0.988771,0.464501
-7.84647,0.990619,0.950364,1,1,0,7.86227,0.993513,0.464907
-11.423,0.716926,0.950364,3,7,0,11.8642,0.153782,0.18703
-8.62859,1,0.950364,3,7,0,10.7519,0.989916,0.837744
-7.7715,1,0.950364,2,3,0,8.97559,0.992592,0.588723
-6.5371,0.500271,0.950364,3,7,0,10.4253,0.463803,0.408529
-7.63126,0.765993,0.950364,2,3,0,8.94936,0.924264,0.104628
-6.16084,0.98375,0.950364,2,3,0,8.12005,0.957386,0.415116
-6.0275,0.993213,0.950364,2,3,0,6.63996,0.950341,0.577475
-8.61984,0.819158,0.950364,2,3,0,8.82975,0.994816,0.747924
-7.02232,0.858579,0.950364,2,7,0,9.79388,0.921339,0.852944
-8.68213,0.912591,0.950364,2,3,0,9.11149,0.816429,0.952107
-5.63404,0.827036,0.950364,2,3,0,9.10109,0.700072,0.66512
-6.27295,0.761949,0.950364,2,3,0,6.43255,0.964044,0.44059
-5.91363,1,0.950364,1,1,0,6.27367,0.945865,0.516412
-5.42672,1,0.950364,1,3,0,5.84997,0.885613,0.502844
-5.9654,0.945489,0.950364,2,3,0,6.01744,0.668401,0.269568
-5.82985,0.974153,0.950364,2,3,0,6.57444,0.855316,0.265065
-6.0067,0.993769,0.950364,2,3,0,6.14756,0.724617,0.764416
-6.72541,0.698666,0.950364,2,3,0,9.33103,0.855389,0.854261
-6.22238,0.961267,0.950364,2,3,0,7.47978,0.866784,0.204116
-5.75006,0.826798,0.950364,2,3,0,8.57182,0.845551,0.278141
-6.28633,0.899747,0.950364,2,3,0,6.96184,0.918949,0.765585
-5.68979,0.987241,0.950364,2,3,0,6.68948,0.820916,0.285219
-5.92954,0.82005,0.950364,1,3,0,7.31087,0.73987,0.755503
-8.91598,0.654787,0.950364,3,7,0,9.53312,0.907847,0.0486754
-5.71757,1,0.950364,2,3,0,8.51254,0.673287,0.33056
-6.7369,0.676533,0.950364,1,1,0,6.80633,0.508299,0.255282
-6.67674,1,0.950364,2,3,0,7.60713,0.925998,0.187218
-7.17302,0.884196,0.950364,2,7,0,9.33737,0.982512,0.681803
-8.36152,0.708285,0.950364,2,3,0,10.4304,0.698874,0.0607229
-6.34957,0.635115,0.950364,2,3,0,10.2777,0.789687,0.822223
-7.91404,0.848096,0.950364,2,3,0,8.64666,0.889358,0.078898
-8.50861,0.971286,0.950364,3,7,0,8.66484,0.512553,0.0845907
-6.10748,1,0.950364,2,3,0,8.33767,0.620363,0.274115
-8.5243,0.63355,0.950364,3,7,0,9.42982,0.947868,0.925799
-8.43971,1,0.950364,1,1,0,8.91608,0.941281,0.926061
-7.73107,1,0.950364,1,1,0,8.53417,0.902419,0.909438
-6.24238,0.947329,0.950364,3,7,0,8.34404,0.952257,0.665532
-6.09115,1,0.950364,2,3,0,6.32963,0.953204,0.589349
-7.11971,0.880813,0.950364,1,3,0,7.274,0.986313,0.50909
-6.49916,0.782897,0.950364,1,3,0,9.26884,0.864963,0.830012
-7.04326,0.97328,0.950364,2,3,0,7.1412,0.91166,0.861071
-6.29444,0.968701,0.950364,2,3,0,7.82399,0.962018,0.608411
-5.62695,1,0.950364,2,3,0,6.43416,0.910476,0.409943
-7.38012,0.568594,0.950364,1,3,0,8.97172,0.917831,0.882875
-5.70597,1,0.950364,2,3,0,7.10076,0.622745,0.411214
-5.86342,0.671063,0.950364,1,3,0,6.84225,0.941174,0.45657
-5.77197,0.922004,0.950364,2,3,0,7.16959,0.931194,0.568382
-5.48471,0.978697,0.950364,2,3,0,5.89531,0.824444,0.345705
-5.85981,0.858434,0.950364,2,3,0,6.63815,0.691653,0.278711
-5.62138,1,0.950364,2,3,0,5.86724,0.888989,0.646683
-5.57276,0.993774,0.950364,2,3,0,5.78816,0.702226,0.355376
-5.39436,0.959191,0.950364,1,3,0,5.9044,0.839867,0.606002
-6.45821,0.82444,0.950364,2,3,0,6.67133,0.96791,0.618668
-5.47046,0.860027,0.950364,2,3,0,8.04747,0.890848,0.550523
-5.43825,0.971631,0.950364,2,3,0,6.17111,0.874851,0.419441
-5.64811,0.957513,0.950364,1,1,0,5.65354,0.902133,0.370264
-5.3827,1,0.950364,2,3,0,5.63038,0.714304,0.462137
-6.5592,0.528941,0.950364,2,3,0,7.79383,0.800049,0.844208
-7.57462,0.896172,0.950364,1,1,0,7.58496,0.840035,0.911976
-5.54789,1,0.950364,2,3,0,7.47428,0.706682,0.638684
-5.73027,0.967285,0.950364,2,3,0,5.79356,0.916804,0.37756
-5.382,0.986867,0.950364,2,3,0,5.76504,0.746651,0.408718
-5.46865,0.527619,0.950364,2,3,0,7.69678,0.700288,0.590135
-6.87747,0.316232,0.950364,2,3,0,8.71906,0.981131,0.584858
-5.40263,0.984931,0.950364,2,3,0,7.05941,0.768765,0.382389
-6.82197,0.749313,0.950364,2,3,0,6.83351,0.968144,0.72954
-5.72603,0.992458,0.950364,2,3,0,7.03322,0.927539,0.558797
-5.84091,0.988145,0.950364,2,3,0,6.00134,0.613336,0.63978
-6.24727,0.969208,0.950364,2,3,0,6.70977,0.890851,0.786699
-7.66027,0.863052,0.950364,3,7,0,8.89738,0.914258,0.0983621
-7.38848,1,0.950364,2,3,0,8.94042,0.879467,0.896734
-6.89484,1,0.950364,1,1,0,7.4598,0.815281,0.872274
-5.97781,0.930368,0.950364,2,3,0,7.69544,0.899534,0.268239
-6.64714,0.651978,0.950364,3,7,0,10.1699,0.932689,0.19936
-9.38212,0.82669,0.950364,2,3,0,10.3092,0.998124,0.306869
-10.9038,0.826543,0.950364,2,7,0,12.2627,0.995623,0.0703304
-9.96834,1,0.950364,1,1,0,11.0159,0.994956,0.109319
-9.60206,1,0.950364,2,3,0,11.3714,0.998899,0.458735
-8.16802,0.961714,0.950364,2,3,0,10.0941,0.99382,0.318017
-6.48363,0.987446,0.950364,2,3,0,8.40305,0.970084,0.400872
-5.38673,1,0.950364,2,3,0,6.1842,0.711248,0.466462
-7.78743,0.59902,0.950364,2,3,0,7.94222,0.333056,0.658571
-6.45072,1,0.950364,2,3,0,7.67385,0.960267,0.683807
-5.35923,1,0.950364,2,3,0,6.339,0.862094,0.461496
-5.43599,0.97159,0.950364,2,3,0,5.54064,0.733679,0.388716
-6.41684,0.727908,0.950364,2,7,0,7.59077,0.818215,0.82923
-5.50919,0.998498,0.950364,2,3,0,6.44071,0.712945,0.627797
-6.79491,0.719457,0.950364,2,3,0,7.07123,0.424581,0.427028
-6.58961,1,0.950364,2,3,0,6.73999,0.973293,0.602525
-7.53374,0.847995,0.950364,2,3,0,8.33121,0.980316,0.21983
-7.12093,1,0.950364,1,1,0,7.61087,0.977647,0.273994
-5.98234,1,0.950364,2,3,0,6.94908,0.635562,0.709811
-6.92354,0.852047,0.950364,2,3,0,7.08445,0.478983,0.746057
-6.49079,0.874375,0.950364,2,3,0,7.97271,0.926428,0.78753
-5.38511,0.983322,0.950364,1,3,0,6.63346,0.873848,0.481118
-6.48907,0.839092,0.950364,1,3,0,6.77673,0.957098,0.711002
-6.74963,0.978629,0.950364,1,1,0,6.86655,0.96755,0.716917
-5.96441,0.910846,0.950364,2,3,0,6.97311,0.947055,0.433464
-5.30283,0.933718,0.950364,1,3,0,6.0294,0.799569,0.440813
-6.84382,0.738313,0.950364,2,3,0,6.98977,0.969218,0.272191
-5.54602,0.989787,0.950364,2,3,0,6.72465,0.873364,0.640857
-5.91906,0.916867,0.950364,1,3,0,6.36499,0.933856,0.362692
-10.3095,0.737589,0.950364,2,3,0,10.5074,0.999384,0.631106
-8.16805,0.988463,0.950364,2,3,0,10.4974,0.99395,0.32432
-9.02198,0.971294,0.950364,1,1,0,9.05126,0.997151,0.292716
-9.36433,0.917287,0.950364,2,3,0,12.0149,0.243512,0.234525
-6.40523,0.963491,0.950364,2,3,0,10.2579,0.969566,0.454225
-5.28976,0.98668,0.950364,1,3,0,6.70764,0.78619,0.460889
-5.76197,0.881707,0.950364,2,3,0,5.8993,0.755367,0.726463
-7.09657,0.79877,0.950364,2,3,0,7.30073,0.908588,0.867038
-5.29692,0.984153,0.950364,2,3,0,7.32551,0.832017,0.524554
-5.3197,0.919865,0.950364,2,3,0,5.85444,0.840738,0.544647
-6.10119,0.835935,0.950364,1,3,0,6.17794,0.528386,0.556058
-6.77854,0.938539,0.950364,2,3,0,7.03122,0.960862,0.755565
-5.52362,0.97555,0.950364,2,3,0,7.08184,0.896488,0.424702
-5.52362,0.052119,0.950364,2,3,0,12.0842,0.896488,0.424702
-5.7892,0.940226,0.950364,2,3,0,6.17922,0.912536,0.340735
-6.26757,0.935423,0.950364,2,3,0,6.68406,0.645713,0.227038
-5.72551,1,0.950364,1,1,0,6.1666,0.799845,0.275363
-10.8458,0.445907,0.950364,2,7,0,11.012,0.991195,0.949575
-6.33029,0.923309,0.950364,2,3,0,10.628,0.8283,0.81864
-6.19585,0.515205,0.950364,2,3,0,8.92394,0.588005,0.284163
-5.89851,1,0.950364,2,3,0,6.41159,0.939198,0.404154
-5.35383,0.916262,0.950364,2,3,0,6.24362,0.813352,0.596764
-9.24359,0.360196,0.950364,3,7,0,9.58703,0.996934,0.766973
-9.79822,1,0.950364,1,1,0,9.95051,0.998304,0.761528
-6.34547,0.972076,0.950364,2,3,0,10.106,0.94633,0.719306
-6.25214,1,0.950364,1,1,0,6.50237,0.933016,0.734935
-5.74769,1,0.950364,1,1,0,6.1924,0.884464,0.693869
-5.60391,0.936542,0.950364,1,3,0,6.43442,0.662013,0.391374
-5.93195,0.937427,0.950364,2,3,0,6.13033,0.930138,0.342699
-5.70667,0.937333,0.950364,1,3,0,6.72181,0.864714,0.700938
-5.90542,0.914303,0.950364,2,3,0,6.73475,0.850701,0.248344
-6.34584,0.970375,0.950364,2,3,0,6.46259,0.925414,0.233669
-5.48615,0.993641,0.950364,2,3,0,6.44475,0.74777,0.355867
-6.96994,0.668429,0.950364,2,3,0,7.07486,0.983054,0.579533
-5.585,1,0.950364,1,3,0,7.13006,0.913446,0.479684
-6.35002,0.695202,0.950364,2,3,0,7.96256,0.700105,0.807076
-7.10897,0.897614,0.950364,2,3,0,7.51617,0.897803,0.12714
-7.16366,0.861758,0.950364,2,7,0,9.07663,0.531207,0.825551
-5.97245,1,0.950364,1,1,0,6.90079,0.653561,0.721864
-5.54568,1,0.950364,2,3,0,5.94724,0.67685,0.600352
-5.58734,0.897488,0.950364,2,3,0,6.15847,0.837341,0.683271
-5.54652,0.926588,0.950364,1,3,0,6.30764,0.742705,0.336365
-7.53549,0.521782,0.950364,2,3,0,8.22985,0.950491,0.132488
-7.42847,1,0.950364,2,3,0,8.69519,0.558908,0.135974
-5.67336,1,0.950364,2,3,0,7.05418,0.906047,0.63052
-5.63446,0.99525,0.950364,2,3,0,5.78174,0.624915,0.509403
-5.63446,0.173877,0.950364,1,1,0,7.77983,0.624915,0.509403
-5.49607,0.907838,0.950364,1,3,0,5.98794,0.89042,0.577101
-5.43131,1,0.950364,2,3,0,5.56891,0.778876,0.365566
-5.6661,0.694604,0.950364,2,3,0,7.55888,0.905897,0.372337
-6.97522,0.848252,0.950364,2,3,0,7.85497,0.512851,0.788882
-6.06112,1,0.950364,2,3,0,6.88601,0.594981,0.688843
-6.06112,0.317301,0.950364,1,1,0,7.62729,0.594981,0.688843
-6.7574,0.732408,0.950364,2,3,0,7.05142,0.979016,0.433231
-5.9417,0.822501,0.950364,2,3,0,8.56928,0.840634,0.761335
-5.6456,0.926886,0.950364,2,3,0,6.5337,0.919893,0.457316
-6.18501,0.92635,0.950364,2,3,0,6.22723,0.602077,0.72696
-5.86322,1,0.950364,1,1,0,6.29906,0.606162,0.637126
-5.86322,0.312718,0.950364,1,3,0,8.28996,0.606162,0.637126
-8.02099,0.535847,0.950364,2,3,0,8.56341,0.304704,0.373954
-7.49895,1,0.950364,2,3,0,7.71307,0.988034,0.672195
-5.79781,0.790409,0.950364,2,3,0,9.44151,0.760861,0.735427
-5.8168,0.511776,0.950364,2,3,0,8.71113,0.670441,0.696338
-5.8168,0.366939,0.950364,1,1,0,7.0735,0.670441,0.696338
-6.94843,0.611878,0.950364,2,3,0,7.39925,0.980072,0.646569
-6.8689,1,0.950364,2,3,0,7.11266,0.981368,0.568775
-5.2797,0.980164,0.950364,1,3,0,7.47404,0.795612,0.475504
-6.24927,0.761402,0.950364,1,3,0,6.59689,0.63483,0.763669
-5.44395,0.729721,0.950364,2,3,0,7.47641,0.852866,0.619844
-5.92104,0.883051,0.950364,2,3,0,6.29388,0.645984,0.296522
-5.43241,0.897159,0.950364,2,3,0,6.35677,0.852361,0.614561
-5.28204,0.867388,0.950364,2,3,0,6.3884,0.818508,0.484908
-5.58419,0.922916,0.950364,1,3,0,5.64112,0.652707,0.576606
-5.41348,0.942657,0.950364,1,3,0,5.80654,0.881461,0.521448
-5.41348,0.77282,0.950364,1,3,0,6.73621,0.881461,0.521448
-6.33509,0.781118,0.950364,2,3,0,7.20735,0.967566,0.483903
-5.96255,0.878749,0.950364,2,3,0,7.59976,0.736266,0.239654
-7.09196,0.81759,0.950364,2,3,0,7.72432,0.926639,0.145046
-6.80995,1,0.950364,1,1,0,7.24549,0.901251,0.153736
-7.13724,0.95267,0.950364,1,1,0,7.34241,0.93634,0.149941
-5.96002,0.993529,0.950364,3,7,0,7.35096,0.711454,0.75138
-5.60234,1,0.950364,1,1,0,5.90197,0.800651,0.694388
-6.02547,0.908725,0.950364,2,3,0,6.25014,0.550626,0.590211
-7.15863,0.667176,0.950364,2,3,0,7.46558,0.98286,0.671566
-8.18872,0.913923,0.950364,1,1,0,8.1906,0.991329,0.760531
-5.84983,0.935686,0.950364,2,3,0,7.76361,0.592408,0.602293
-6.57655,0.428087,0.950364,2,3,0,8.77923,0.85208,0.158888
-5.54649,0.999878,0.950364,2,7,0,6.42005,0.715173,0.645555
-5.66598,0.986135,0.950364,2,3,0,5.77198,0.879108,0.32382
-6.52746,0.945287,0.950364,2,3,0,6.82152,0.594942,0.783242
-5.36636,0.655413,0.950364,2,3,0,7.95026,0.86386,0.54224
-5.84023,0.896092,0.950364,1,3,0,6.0387,0.909168,0.316893
-5.48042,0.988883,0.950364,2,3,0,6.06513,0.896975,0.495881
-5.72501,0.950191,0.950364,2,3,0,6.03101,0.887161,0.315799
-5.56135,0.937141,0.950364,1,3,0,6.36851,0.856385,0.66412
-5.42403,0.959641,0.950364,1,3,0,6.01057,0.779013,0.368709
-5.87615,0.911992,0.950364,2,3,0,5.95004,0.890557,0.280636
-6.74188,0.897319,0.950364,2,3,0,7.15681,0.979117,0.544704
-6.56903,0.964399,0.950364,2,3,0,7.49478,0.959592,0.281756
-6.75567,0.959011,0.950364,1,1,0,6.94949,0.954541,0.227312
-6.06268,0.938431,0.950364,2,3,0,7.41777,0.619882,0.284759
-5.79206,0.885963,0.950364,2,3,0,6.67161,0.918515,0.356408
-5.79236,0.999347,0.950364,2,3,0,5.92458,0.622734,0.634584
-6.71157,0.665993,0.950364,1,1,0,6.86451,0.469252,0.680438
-7.35987,0.618407,0.950364,2,3,0,9.44565,0.987688,0.630254
-7.82781,0.959099,0.950364,2,3,0,8.15116,0.98464,0.789593
-6.58487,0.778828,0.950364,2,3,0,8.72441,0.63262,0.18888
-7.89332,0.898886,0.950364,2,3,0,8.60882,0.864893,0.923955
-5.43849,0.98806,0.950364,3,7,0,7.67328,0.852012,0.618023
-5.76549,0.902246,0.950364,2,3,0,6.44727,0.910367,0.343852
-5.76549,0.894218,0.950364,1,1,0,6.33144,0.910367,0.343852
-5.63386,1,0.950364,1,1,0,5.79323,0.908522,0.397502
-5.87042,0.90248,0.950364,2,3,0,6.54341,0.685696,0.720184
-6.16268,0.792563,0.950364,2,3,0,6.73346,0.925637,0.731428
-6.16772,0.990112,0.950364,2,3,0,7.93422,0.933481,0.284851
-8.21428,0.834729,0.950364,2,3,0,9.01949,0.992438,0.740596
-6.33212,0.861804,0.950364,1,3,0,8.50894,0.967087,0.461667
