# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = coinbias_model
# start_datetime = 2023-01-12 09:01:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\coinbias\coinbias.data.R
# init = 2 (Default)
# random
#   seed = 2891974704 (Default)
# output
#   file = examples\coinbias\coinbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias
-9.53243,1,1.17623,1,1,0,10.966,0.204819
-8.15072,0.95564,1.17623,2,3,0,9.263,0.420712
-11.2417,0.364953,1.17623,1,3,0,11.3112,0.754591
-11.2417,0.290128,1.17623,1,1,0,15.2681,0.754591
-9.19369,1,1.17623,1,1,0,10.7381,0.622912
-9.19369,0.440798,1.17623,1,1,0,10.8414,0.622912
-8.19554,1,1.17623,1,1,0,8.77023,0.459803
-8.41845,0.908885,1.17623,1,1,0,8.42952,0.522197
-8.15085,0.991554,1.17623,2,3,0,8.36172,0.412017
-9.19732,0.597922,1.17623,2,3,0,9.84678,0.623256
-9.47287,0.896128,1.17623,1,1,0,9.88659,0.647562
-8.24485,0.98986,1.17623,2,3,0,9.23416,0.355897
-8.15755,1,1.17623,1,1,0,8.20985,0.399625
-8.2008,0.982506,1.17623,1,1,0,8.20198,0.372008
-8.40335,0.956947,1.17623,2,3,0,8.41217,0.318783
-8.68514,0.966668,1.17623,2,3,0,8.75387,0.277476
-8.85082,0.979065,1.17623,2,3,0,8.86202,0.586645
-8.22988,1,1.17623,1,1,0,8.60016,0.473986
-8.33338,0.956561,1.17623,1,1,0,8.36168,0.503817
-8.16714,1,1.17623,1,1,0,8.26502,0.442911
-8.16714,0.816987,1.17623,1,3,0,8.6383,0.442911
-8.28327,0.91927,1.17623,2,3,0,8.43142,0.344901
-8.37829,0.988101,1.17623,2,3,0,8.42208,0.32355
-8.25828,1,1.17623,2,3,0,8.38159,0.483499
-9.1914,0.672823,1.17623,1,1,0,9.20871,0.622695
-8.71643,1,1.17623,2,3,0,9.29546,0.273784
-8.47377,1,1.17623,1,1,0,8.72619,0.306652
-8.20471,0.975152,1.17623,2,3,0,8.57827,0.464004
-8.20471,0.516877,1.17623,1,3,0,9.95443,0.464004
-8.15065,1,1.17623,1,3,0,8.1821,0.420331
-8.17475,0.992891,1.17623,1,3,0,8.176,0.385465
-8.17885,0.889503,1.17623,2,3,0,8.46525,0.382971
-8.18698,0.996713,1.17623,1,1,0,8.19797,0.378525
-8.25124,0.965002,1.17623,2,3,0,8.33167,0.481273
-8.25124,0.260218,1.17623,1,3,0,10.5199,0.481273
-8.83852,0.870598,1.17623,2,3,0,8.86086,0.585177
-8.32877,1,1.17623,1,1,0,8.67406,0.502706
-8.16198,0.822565,1.17623,2,3,0,8.79084,0.395049
-8.35175,0.953456,1.17623,2,3,0,8.35194,0.328924
-8.61014,0.845627,1.17623,2,3,0,9.07895,0.286888
-8.61014,0.61949,1.17623,1,1,0,9.69848,0.286888
-8.70262,0.986218,1.17623,2,3,0,8.70307,0.567884
-8.23694,1,1.17623,1,1,0,8.5235,0.476492
-8.19204,1,1.17623,1,1,0,8.23287,0.45809
-8.58847,0.791659,1.17623,2,3,0,8.96371,0.289775
-8.1907,0.974794,1.17623,2,3,0,8.61693,0.376662
-8.17948,1,1.17623,2,3,0,8.18808,0.451266
-8.9963,0.639467,1.17623,2,3,0,9.68818,0.24531
-8.9963,0.124539,1.17623,1,3,0,14.0336,0.24531
-8.19753,0.94488,1.17623,2,3,0,9.20572,0.46075
-8.8137,0.633126,1.17623,2,3,0,9.58617,0.582167
-9.2365,0.84056,1.17623,1,1,0,9.48644,0.626928
-8.4637,0.896082,1.17623,2,3,0,9.75198,0.308288
-8.27895,1,1.17623,1,1,0,8.42883,0.346045
-8.16791,1,1.17623,1,1,0,8.23681,0.390154
-8.33525,0.784889,1.17623,2,3,0,8.81693,0.504263
-8.251,1,1.17623,1,1,0,8.3371,0.481194
-8.251,0.32185,1.17623,1,3,0,10.1633,0.481194
-8.16152,1,1.17623,2,3,0,8.21491,0.438059
-8.17634,0.988823,1.17623,2,3,0,8.20342,0.449337
-8.15152,1,1.17623,1,1,0,8.16593,0.423665
-8.48774,0.90443,1.17623,1,3,0,8.48924,0.535047
-8.24139,1,1.17623,1,1,0,8.40981,0.478017
-8.19169,1,1.17623,1,1,0,8.2349,0.457915
-8.19169,0.679743,1.17623,1,1,0,8.71246,0.457915
-8.82143,0.763898,1.17623,1,1,0,8.82541,0.58311
-8.19028,0.846743,1.17623,2,3,0,9.26275,0.457206
-8.19028,0.652304,1.17623,1,1,0,8.76666,0.457206
-8.49521,0.877528,1.17623,1,1,0,8.50292,0.536349
-8.49521,0.29748,1.17623,1,1,0,10.3753,0.536349
-8.15394,1,1.17623,1,3,0,8.35019,0.428807
-8.16263,0.995099,1.17623,2,3,0,8.1724,0.394456
-8.26923,0.957217,1.17623,2,3,0,8.3241,0.348694
-9.03563,0.501427,1.17623,2,3,0,10.238,0.607196
-8.70097,1,1.17623,1,1,0,9.1071,0.56766
-8.22369,1,1.17623,2,3,0,8.5121,0.471698
-8.24908,0.989182,1.17623,1,1,0,8.27863,0.480571
-8.39262,0.971225,1.17623,2,3,0,8.42718,0.516977
-8.20265,1,1.17623,2,3,0,8.32566,0.463092
-8.22641,0.99678,1.17623,2,3,0,8.23158,0.362022
-9.66929,0.676793,1.17623,1,3,0,9.80692,0.663051
-9.65884,1,1.17623,1,1,0,10.2857,0.66226
-8.27292,0.988411,1.17623,2,3,0,9.42743,0.347675
-8.38519,0.979622,1.17623,2,3,0,8.46144,0.515424
-8.4341,0.993083,1.17623,2,3,0,8.53133,0.525237
-9.37217,0.758515,1.17623,2,3,0,9.77345,0.215554
-8.5829,1,1.17623,1,1,0,9.18781,0.290531
-8.58566,0.999024,1.17623,1,1,0,8.74924,0.290156
-8.7671,0.939163,1.17623,1,1,0,8.90731,0.268062
-8.15113,0.99076,1.17623,1,3,0,8.5362,0.410941
-9.68199,0.476288,1.17623,2,3,0,10.9361,0.195602
-8.29223,0.995314,1.17623,1,3,0,9.1949,0.342592
-8.29223,0.360167,1.17623,1,3,0,10.6602,0.342592
-8.24062,1,1.17623,2,3,0,8.3036,0.357242
-8.63967,0.860136,1.17623,1,1,0,8.65164,0.28308
-8.73035,0.986096,1.17623,2,3,0,8.73041,0.571585
-8.17888,0.918836,1.17623,2,3,0,8.95693,0.450908
-8.18621,0.999031,1.17623,2,3,0,8.18679,0.378925
-8.24172,0.978044,1.17623,1,1,0,8.2524,0.35689
-8.24172,0.718319,1.17623,1,1,0,8.81419,0.35689
-8.45015,0.961149,1.17623,2,3,0,8.47137,0.310539
-9.51356,0.8222,1.17623,2,3,0,9.53947,0.206035
-8.4616,1,1.17623,1,1,0,9.19049,0.308633
-8.69151,0.921362,1.17623,1,1,0,8.78461,0.276713
-8.15273,0.993835,1.17623,1,3,0,8.4857,0.406813
-9.14707,0.646015,1.17623,2,3,0,9.63206,0.618429
-8.15442,0.947679,1.17623,2,3,0,9.16625,0.403819
-8.15442,0.379794,1.17623,2,3,0,10.2569,0.403819
-8.1523,1,1.17623,1,1,0,8.15422,0.407728
-8.1523,0.820409,1.17623,1,3,0,8.55838,0.407728
-8.27769,0.835681,1.17623,2,3,0,8.63754,0.346383
-8.23143,1,1.17623,1,1,0,8.28802,0.360282
-8.19995,1,1.17623,1,1,0,8.23639,0.372377
-9.92278,0.214226,1.17623,2,3,0,12.2759,0.681265
-8.45997,1,1.17623,2,3,0,9.38414,0.530077
-8.45997,0.312986,1.17623,1,1,0,10.2349,0.530077
-8.45997,0.246253,1.17623,1,1,0,10.6311,0.530077
-8.3216,1,1.17623,2,3,0,8.48997,0.335524
-8.66706,0.941835,1.17623,2,3,0,8.70479,0.279669
-9.65233,0.684206,1.17623,2,3,0,10.4852,0.661765
-8.62437,1,1.17623,2,3,0,9.37052,0.556871
-8.19595,1,1.17623,1,1,0,8.4484,0.460002
-9.71081,0.526487,1.17623,1,1,0,9.71084,0.666162
-9.3776,1,1.17623,2,3,0,9.59086,0.215174
-8.46086,0.923808,1.17623,2,3,0,10.0604,0.308756
-8.25331,0.749539,1.17623,2,3,0,9.37539,0.353295
-9.29248,0.610568,1.17623,2,3,0,10.0039,0.221271
-9.8956,0.953353,1.17623,2,3,0,10.02,0.679396
-9.42322,1,1.17623,2,3,0,9.79007,0.212029
-10.4465,0.766076,1.17623,1,1,0,10.6874,0.157281
-8.22716,0.944695,1.17623,2,3,0,9.97495,0.472992
-8.21703,1,1.17623,1,1,0,8.25049,0.469125
-8.21703,0.530747,1.17623,1,3,0,9.92782,0.469125
-8.21703,0.891906,1.17623,1,1,0,8.38723,0.469125
-8.26848,0.939172,1.17623,2,3,0,8.43659,0.486604
-8.22672,1,1.17623,2,3,0,8.26562,0.361915
-8.45886,0.818546,1.17623,2,3,0,8.86112,0.529873
-8.80062,0.865032,1.17623,1,1,0,8.91232,0.580556
-8.32728,1,1.17623,1,1,0,8.65223,0.502344
-8.27221,1,1.17623,2,3,0,8.31828,0.347871
-8.34552,0.972156,1.17623,1,1,0,8.38711,0.330242
-8.82626,0.916847,1.17623,2,3,0,8.86204,0.261737
-9.10879,0.969727,1.17623,2,3,0,9.15199,0.614655
-8.38052,1,1.17623,1,1,0,8.86525,0.514435
-8.17316,0.821756,1.17623,2,3,0,8.85451,0.386487
-8.15945,1,1.17623,2,3,0,8.17042,0.397527
-8.45012,0.630967,1.17623,2,3,0,9.36324,0.52826
-8.48068,0.995671,1.17623,2,3,0,8.60689,0.533805
-8.19182,1,1.17623,2,3,0,8.36539,0.457984
-10.9394,0.455677,1.17623,2,3,0,12.1139,0.138094
-8.20948,0.957943,1.17623,2,3,0,10.5213,0.46605
-8.46044,0.942641,1.17623,2,3,0,8.47592,0.530164
-10.564,0.641664,1.17623,2,3,0,10.6054,0.720595
-8.25052,1,1.17623,1,1,0,9.60281,0.481038
-8.18906,1,1.17623,2,3,0,8.23743,0.456575
-8.18906,0.589684,1.17623,1,3,0,9.54612,0.456575
-8.33079,0.941115,1.17623,1,1,0,8.34143,0.503196
-8.24328,0.557099,1.17623,2,3,0,10.0178,0.478656
-8.37512,0.965001,1.17623,2,3,0,8.44842,0.324172
-8.43096,0.979375,1.17623,1,1,0,8.51256,0.313825
-8.24856,0.976692,1.17623,2,3,0,8.58628,0.354741
-9.31057,0.760706,1.17623,1,3,0,9.45077,0.63366
-8.15851,0.631278,1.17623,2,3,0,10.6954,0.398539
-8.41204,0.930453,1.17623,1,3,0,8.42845,0.520926
-8.41204,0.612743,1.17623,1,1,0,9.15636,0.520926
-8.19466,0.568909,1.17623,2,3,0,9.97501,0.459381
-11.3024,0.306124,1.17623,2,3,0,12.8499,0.125928
-8.65911,1,1.17623,1,1,0,10.5294,0.280647
-8.65149,1,1.17623,1,1,0,8.84335,0.281594
-8.53837,0.655233,1.17623,2,3,0,10.3067,0.296788
-8.76001,0.590738,1.17623,2,3,0,10.5545,0.268845
-8.64833,1,1.17623,1,1,0,8.8923,0.281989
-8.16523,0.829336,1.17623,2,3,0,9.2753,0.392243
-8.34342,0.931222,1.17623,1,1,0,8.34411,0.330692
-8.96104,0.63959,1.17623,2,3,0,9.79438,0.599221
-9.89852,0.689484,1.17623,1,1,0,10.1662,0.679598
-10.2785,0.870053,1.17623,1,1,0,10.9433,0.704114
-8.19067,1,1.17623,1,3,0,9.40182,0.457402
-8.61965,0.832172,1.17623,1,1,0,8.62564,0.556177
-8.61965,0.136279,1.17623,1,3,0,11.9916,0.556177
-8.25054,0.844018,1.17623,2,3,0,9.09241,0.354135
-8.5257,0.804894,1.17623,2,3,0,8.96347,0.541513
-10.6132,0.585586,1.17623,2,3,0,11.2484,0.150399
-9.84193,1,1.17623,1,1,0,10.8033,0.186475
-8.16089,0.951494,1.17623,2,3,0,9.48933,0.437454
-8.19529,0.985502,1.17623,1,1,0,8.19822,0.459687
-8.98312,0.826699,1.17623,2,3,0,8.98643,0.601623
-9.70573,0.749478,1.17623,1,1,0,9.9984,0.665784
-8.26777,1,1.17623,1,3,0,9.28633,0.349102
-8.16293,0.969966,1.17623,2,3,0,8.36181,0.439377
-8.16006,0.880715,1.17623,2,3,0,8.45118,0.436609
-8.15154,0.992547,1.17623,2,3,0,8.17815,0.409658
-10.8289,0.428268,1.17623,1,3,0,10.903,0.734658
-8.33756,1,1.17623,1,1,0,9.81774,0.50481
-10.6129,0.392893,1.17623,1,1,0,10.6238,0.723271
-8.52596,1,1.17623,2,3,0,9.83248,0.541556
-8.33076,0.772839,1.17623,2,3,0,9.29298,0.503186
-8.33076,0.682859,1.17623,1,1,0,8.89297,0.503186
-8.33138,0.516678,1.17623,2,3,0,10.4009,0.503336
-8.57614,0.941786,1.17623,2,3,0,8.68704,0.291455
-8.95512,0.879157,1.17623,1,1,0,9.06865,0.249078
-9.12312,0.975886,1.17623,2,3,0,9.12322,0.616078
-12.0589,0.344954,1.17623,1,1,0,12.2241,0.788353
-9.07785,1,1.17623,2,3,0,11.1239,0.611542
-8.1526,1,1.17623,1,3,0,8.68912,0.426309
-8.65421,0.863754,1.17623,1,3,0,8.68129,0.281255
-10.2273,0.77268,1.17623,2,3,0,10.2585,0.167028
-8.19741,0.953834,1.17623,1,3,0,9.53553,0.373509
-8.25202,0.965375,1.17623,2,3,0,8.35033,0.353686
-8.65526,0.85944,1.17623,1,1,0,8.66994,0.281125
-13.6887,0.182748,1.17623,1,3,0,13.8541,0.0718354
-8.15365,0.84747,1.17623,1,3,0,12.4963,0.42832
-8.15365,0.600147,1.17623,1,3,0,9.36853,0.42832
-8.15365,0.180767,1.17623,1,3,0,11.8285,0.42832
-8.33096,0.94865,1.17623,1,3,0,8.34313,0.333412
-8.38882,0.992065,1.17623,2,3,0,8.39504,0.516186
-8.28389,1,1.17623,2,3,0,8.40857,0.344738
-8.63524,0.772613,1.17623,2,3,0,9.15233,0.558455
-8.63524,0.7849,1.17623,1,1,0,9.14515,0.558455
-8.39004,1,1.17623,2,3,0,8.61885,0.51644
-8.20287,1,1.17623,1,1,0,8.32444,0.463192
-8.15049,0.861495,1.17623,2,3,0,8.5408,0.419302
-8.38901,0.931845,1.17623,1,3,0,8.39106,0.516225
-8.15034,1,1.17623,1,3,0,8.29057,0.417625
-8.33278,0.948077,1.17623,1,3,0,8.33764,0.33301
-8.73472,0.778672,1.17623,2,3,0,9.25179,0.572159
-8.38548,1,1.17623,2,3,0,8.6674,0.515484
-8.20563,1,1.17623,1,1,0,8.32426,0.464405
-8.15032,0.869682,1.17623,2,3,0,8.5217,0.416671
-8.15032,0.823949,1.17623,1,3,0,8.53274,0.416671
-9.51471,0.659651,1.17623,1,3,0,9.53563,0.650976
-8.23217,1,1.17623,1,1,0,8.97758,0.474812
-8.9657,0.731274,1.17623,1,1,0,8.97908,0.599732
-8.18356,1,1.17623,1,1,0,8.63291,0.453619
-8.28972,0.945121,1.17623,2,3,0,8.39096,0.343232
-8.28972,0.715507,1.17623,1,1,0,8.89467,0.343232
-9.80338,0.633504,1.17623,2,3,0,10.247,0.672911
-8.49235,1,1.17623,1,1,0,9.34335,0.535853
-8.15098,0.983602,1.17623,2,3,0,8.45742,0.421847
-8.15226,0.999363,1.17623,2,3,0,8.1536,0.407818
-8.15211,0.985938,1.17623,2,3,0,8.18425,0.408162
-8.15346,0.998846,1.17623,2,3,0,8.15699,0.405422
-8.15831,0.964975,1.17623,2,3,0,8.23716,0.398758
-8.74767,0.807671,1.17623,2,3,0,8.92765,0.270221
-8.26469,1,1.17623,2,3,0,8.5827,0.349971
-9.05387,0.749909,1.17623,1,1,0,9.05864,0.240239
-9.37956,0.906209,1.17623,1,1,0,9.64301,0.215037
-8.17115,0.929926,1.17623,2,3,0,9.65212,0.445886
-8.24901,0.953798,1.17623,2,3,0,8.33443,0.354603
-8.19479,1,1.17623,2,3,0,8.25659,0.459445
-8.87829,0.746648,1.17623,1,1,0,8.88245,0.589876
-8.18247,1,1.17623,1,1,0,8.58249,0.453008
-8.18247,0.501416,1.17623,1,3,0,9.39455,0.453008
-8.18247,0.724946,1.17623,1,3,0,8.97318,0.453008
-8.16825,1,1.17623,2,3,0,8.18431,0.389905
-8.5063,0.909483,1.17623,2,3,0,8.5387,0.538253
-8.30913,0.816261,1.17623,2,3,0,9.11387,0.497811
-9.29169,0.797639,1.17623,2,3,0,9.32331,0.631969
-8.16281,1,1.17623,1,3,0,8.81232,0.439267
-8.17167,0.990939,1.17623,2,3,0,8.19818,0.446247
-8.4268,0.836706,1.17623,2,3,0,8.72763,0.314554
-8.4268,0.63164,1.17623,1,1,0,9.35835,0.314554
-9.2285,0.604424,1.17623,2,3,0,10.158,0.626184
-8.75332,1,1.17623,1,1,0,9.25484,0.574579
-8.5891,1,1.17623,1,1,0,8.86002,0.551593
-8.19152,0.475003,1.17623,2,3,0,11.1739,0.45783
-8.2117,0.991417,1.17623,1,1,0,8.22787,0.466974
-8.22788,0.993101,1.17623,1,1,0,8.25288,0.473258
-8.48748,0.894619,1.17623,1,1,0,8.50963,0.535003
-9.36229,0.694309,1.17623,1,1,0,9.45958,0.638211
-9.19451,1,1.17623,1,1,0,9.7179,0.62299
-8.22868,1,1.17623,2,3,0,8.79255,0.47355
-8.40869,0.961011,1.17623,2,3,0,8.43361,0.520255
-8.21253,1,1.17623,2,3,0,8.34263,0.467313
-9.03715,0.70346,1.17623,1,1,0,9.04391,0.607355
-8.74476,1,1.17623,2,3,0,9.00878,0.270548
-8.54185,0.906734,1.17623,2,3,0,9.45239,0.296284
-8.5634,0.992332,1.17623,1,1,0,8.70975,0.293221
-8.5634,0.915775,1.17623,1,1,0,8.85407,0.293221
-8.23917,0.971487,1.17623,2,3,0,8.69478,0.35771
-8.16578,1,1.17623,1,1,0,8.21237,0.3918
-8.15089,1,1.17623,2,3,0,8.15962,0.411864
-8.91158,0.798525,1.17623,1,3,0,8.92574,0.593703
-8.47086,1,1.17623,1,1,0,8.83677,0.532052
-8.48481,0.99405,1.17623,1,1,0,8.62104,0.534534
-8.15032,0.649102,1.17623,2,3,0,9.5703,0.416458
-8.16768,0.994915,1.17623,1,3,0,8.16796,0.443326
-12.4124,0.245802,1.17623,1,3,0,13.1372,0.0962509
-9.73692,1,1.17623,2,3,0,11.6549,0.668091
-8.21805,0.789514,1.17623,2,3,0,10.552,0.365057
-8.21805,0.733988,1.17623,1,3,0,9.00189,0.365057
-8.16196,1,1.17623,2,3,0,8.19746,0.395067
-8.1893,0.988918,1.17623,1,1,0,8.19248,0.377353
-8.27667,0.783582,1.17623,2,3,0,8.85787,0.346655
-8.27667,0.802018,1.17623,1,1,0,8.66995,0.346655
-8.81682,0.626973,1.17623,2,3,0,9.67813,0.582548
-8.19371,0.578811,1.17623,2,3,0,10.4457,0.458921
-8.16683,0.996732,1.17623,2,3,0,8.21337,0.390978
-8.9074,0.811664,1.17623,1,3,0,8.91245,0.253603
-8.1858,0.82445,1.17623,2,3,0,9.68963,0.379136
-8.16629,1,1.17623,1,1,0,8.18306,0.391393
-8.21977,0.988372,1.17623,2,3,0,8.22343,0.364419
-8.28521,0.987016,1.17623,2,3,0,8.33047,0.491419
-8.15073,0.780494,1.17623,2,3,0,8.86673,0.412576
-9.67956,0.573195,1.17623,2,3,0,10.1971,0.195746
-8.67424,1,1.17623,2,3,0,9.43977,0.278792
-8.5124,1,1.17623,1,1,0,8.73493,0.300631
-8.16026,0.925693,1.17623,2,3,0,8.7744,0.436817
-8.16026,0.782202,1.17623,1,3,0,8.7281,0.436817
-9.80019,0.585107,1.17623,2,3,0,10.2317,0.188791
-8.59664,1,1.17623,1,1,0,9.46251,0.288677
-8.15077,0.982012,1.17623,2,3,0,8.49826,0.412376
-8.83467,0.821617,1.17623,1,3,0,8.85486,0.260866
-8.21682,0.963595,1.17623,2,3,0,8.90039,0.365518
-8.37767,0.92076,1.17623,2,3,0,8.55111,0.32367
-8.18921,0.978196,1.17623,2,3,0,8.47053,0.456652
-8.58036,0.845746,1.17623,1,1,0,8.58644,0.55025
-8.19697,0.532692,1.17623,2,3,0,10.3906,0.460488
-8.15425,0.948072,1.17623,2,3,0,8.32045,0.404093
-8.15425,0.737441,1.17623,1,3,0,8.77906,0.404093
-8.67022,0.472679,1.17623,2,3,0,10.123,0.563431
-8.7103,0.98323,1.17623,1,1,0,8.92925,0.568919
-8.16889,0.665525,1.17623,2,3,0,9.73106,0.389434
-8.18463,0.997344,1.17623,2,3,0,8.19373,0.454212
-8.18562,0.734878,1.17623,2,3,0,8.94346,0.454756
-8.48386,0.466693,1.17623,2,3,0,10.2762,0.534367
-8.48386,0.603096,1.17623,1,1,0,9.28273,0.534367
-8.51085,0.99618,1.17623,2,3,0,8.65172,0.539026
-8.2502,0.880901,1.17623,2,3,0,8.88514,0.480934
-8.19336,0.975104,1.17623,2,3,0,8.3425,0.458747
-8.36559,0.928866,1.17623,1,1,0,8.37705,0.511201
-8.15563,0.996616,1.17623,2,3,0,8.30214,0.402051
-10.0054,0.585862,1.17623,1,3,0,10.0913,0.177823
-8.64259,1,1.17623,2,3,0,9.62433,0.282711
-9.32223,0.801709,1.17623,1,1,0,9.42253,0.219104
-9.32125,1,1.17623,2,3,0,9.72375,0.219175
-8.27704,1,1.17623,1,1,0,8.94886,0.346556
-8.26852,1,1.17623,1,1,0,8.32014,0.348893
-9.21319,0.81242,1.17623,2,3,0,9.21544,0.227244
-8.15623,0.972475,1.17623,1,3,0,8.85988,0.432194
-8.15623,0.520288,1.17623,1,3,0,9.34871,0.432194
-8.16514,0.996243,1.17623,1,1,0,8.16712,0.441294
-8.25529,0.978379,1.17623,2,3,0,8.25846,0.482564
-8.17648,0.95944,1.17623,2,3,0,8.3713,0.384391
-8.22443,0.972792,1.17623,2,3,0,8.28569,0.471976
-8.19184,1,1.17623,2,3,0,8.2292,0.376106
-8.17837,1,1.17623,1,1,0,8.19676,0.383257
-8.28646,0.976465,1.17623,2,3,0,8.29205,0.344069
-8.84562,0.558007,1.17623,2,3,0,10.2658,0.259743
-8.84562,0.330918,1.17623,1,3,0,11.6606,0.259743
-9.686,0.774344,1.17623,1,1,0,9.82025,0.195365
-8.62906,1,1.17623,2,3,0,9.53413,0.557558
-12.0184,0.272066,1.17623,1,1,0,12.0523,0.786829
-13.8128,0.62769,1.17623,1,1,0,14.8505,0.842956
-9.03429,0.986517,1.17623,2,3,0,12.185,0.607056
-8.88834,1,1.17623,1,1,0,9.27539,0.591042
-9.01729,0.948148,1.17623,1,1,0,9.31999,0.605271
-9.08765,0.990542,1.17623,2,3,0,9.44804,0.612535
-8.8939,1,1.17623,1,1,0,9.30764,0.591683
-9.67416,0.730821,1.17623,1,1,0,9.92889,0.663419
-8.18314,0.489789,1.17623,2,3,0,11.8446,0.453386
-8.15032,0.998856,1.17623,2,3,0,8.17537,0.416372
-8.15032,0.809059,1.17623,1,3,0,8.61819,0.416372
-8.17949,0.917152,1.17623,2,3,0,8.35841,0.451268
-8.17949,0.781641,1.17623,1,1,0,8.51092,0.451268
-8.4013,0.909422,1.17623,1,1,0,8.40691,0.518762
-8.16153,1,1.17623,1,1,0,8.29958,0.43807
-8.35945,0.951093,1.17623,2,3,0,8.36033,0.50984
-8.15691,0.99894,1.17623,1,3,0,8.28788,0.40039
-8.36603,0.764796,1.17623,2,3,0,8.90916,0.325988
-8.36603,0.267866,1.17623,1,3,0,11.4821,0.325988
-8.15299,0.993889,1.17623,2,3,0,8.29872,0.427096
-8.15078,1,1.17623,1,1,0,8.15217,0.421015
-8.56802,0.848461,1.17623,2,3,0,8.71011,0.548331
-8.39811,1,1.17623,2,3,0,8.58546,0.319756
-8.51302,0.958621,1.17623,1,1,0,8.59646,0.300537
-9.27873,0.773625,1.17623,1,1,0,9.33784,0.222285
-8.45589,1,1.17623,2,3,0,9.04048,0.309579
-8.15525,0.852139,1.17623,2,3,0,8.92627,0.402585
-8.53742,0.883749,1.17623,2,3,0,8.60581,0.543439
-8.63951,0.989729,1.17623,2,3,0,8.64653,0.283099
-8.17866,0.94768,1.17623,2,3,0,8.86142,0.450771
-8.78162,0.451872,1.17623,2,3,0,10.9442,0.578184
-8.63323,1,1.17623,2,3,0,8.73305,0.283898
-8.63323,0.962046,1.17623,1,1,0,8.87232,0.283898
-8.1521,0.983466,1.17623,2,3,0,8.49982,0.425165
-8.22278,0.923337,1.17623,2,3,0,8.37211,0.363316
-8.66222,0.84639,1.17623,1,1,0,8.66875,0.280263
-10.0547,0.165819,1.17623,2,3,0,14.29,0.175336
-8.71823,1,1.17623,1,1,0,9.70552,0.273576
-8.36422,1,1.17623,2,3,0,8.71794,0.5109
-8.23965,0.548865,1.17623,2,3,0,10.104,0.477425
-8.15148,1,1.17623,1,3,0,8.20241,0.423523
-9.83466,0.617765,1.17623,1,3,0,9.9559,0.186876
-9.79164,1,1.17623,2,3,0,10.3462,0.18927
-8.98271,1,1.17623,2,3,0,9.72517,0.24654
-8.54301,1,1.17623,1,1,0,8.92969,0.296117
-8.2337,0.761253,1.17623,2,3,0,9.43343,0.359517
-8.16515,1,1.17623,1,1,0,8.20878,0.392305
-8.16988,0.999357,1.17623,2,3,0,8.1756,0.388722
-8.34644,0.932055,1.17623,1,1,0,8.348,0.330046
-8.22485,1,1.17623,1,1,0,8.31971,0.362577
-9.3021,0.732421,1.17623,2,3,0,9.51832,0.632904
-8.15035,1,1.17623,1,3,0,8.8296,0.415471
-8.17042,0.962212,1.17623,2,3,0,8.24761,0.388342
-8.16775,1,1.17623,1,1,0,8.17627,0.390276
-8.74257,0.477743,1.17623,2,3,0,10.1216,0.573186
-10.0172,0.768431,1.17623,2,3,0,10.1838,0.687614
-8.22614,1,1.17623,2,3,0,9.26521,0.472616
-8.54943,0.870565,1.17623,1,1,0,8.56923,0.545383
-10.8006,0.407119,1.17623,1,1,0,10.859,0.733206
-8.8474,1,1.17623,1,1,0,10.2011,0.586238
-9.209,0.962265,1.17623,2,3,0,9.25914,0.227569
-9.59881,0.893297,1.17623,1,1,0,9.89457,0.200641
-8.17742,0.958439,1.17623,1,3,0,9.17175,0.450016
-8.61993,0.827467,1.17623,1,1,0,8.62239,0.556219
-8.72411,0.990848,1.17623,2,3,0,8.72862,0.272898
-8.46703,1,1.17623,1,1,0,8.72496,0.307745
-8.20728,1,1.17623,2,3,0,8.37493,0.369271
-8.16545,0.994761,1.17623,2,3,0,8.23198,0.441551
-8.32945,0.882619,1.17623,2,3,0,8.54668,0.333749
-8.39648,0.974976,1.17623,1,1,0,8.45999,0.320062
-8.56842,0.98008,1.17623,2,3,0,8.64993,0.548394
-8.56842,0.41998,1.17623,1,1,0,9.94164,0.548394
-8.28395,0.81069,1.17623,2,3,0,9.17607,0.491068
-8.15155,1,1.17623,1,3,0,8.22806,0.423731
-8.30466,0.955487,1.17623,1,3,0,8.30499,0.496657
-8.16309,0.986675,1.17623,2,3,0,8.33071,0.439517
