# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-10-18 22:34:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = ../programs/STAN/clickgraph/clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 1276562338 (Default)
# output
#   file = clickgraph.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
-19.8507,1,0.00441821,9,511,0,22.4914,0.381071,0.803669,0.26417,0.577955,0.15818,0.60983,0.692109,0.711331
-20.3057,0.747627,0.00441821,9,511,0,22.0731,0.398348,0.66811,0.322201,0.326506,0.866002,0.224485,0.62637,0.19698
-20.1453,0.189485,0.00441821,9,767,0,24.2327,0.376282,0.690748,0.194052,0.210032,0.881521,0.263906,0.649766,0.423901
-21.5662,0.987826,0.00441821,9,511,0,23.9741,0.196028,0.623244,0.100319,0.522589,0.911434,0.497293,0.841222,0.451052
-21.9757,0.681447,0.00441821,10,1023,0,25.7413,0.12207,0.188929,0.647212,0.35862,0.93529,0.178681,0.74605,0.664928
-22.8158,0.999983,0.00441821,9,511,0,24.2324,0.123578,0.23433,0.732311,0.485687,0.966072,0.208501,0.754528,0.381083
-19.9321,0.59707,0.00441821,9,1023,0,31.2647,0.364159,0.449006,0.895299,0.599071,0.541048,0.824414,0.703944,0.48019
-26.1082,0.995294,0.00441821,9,511,0,29.1148,0.29654,0.746543,0.666394,0.999598,0.0804801,0.651299,0.467164,0.742649
-20.2387,0.992186,0.00441821,9,511,0,28.3767,0.526446,0.309501,0.191397,0.137202,0.614841,0.385104,0.638598,0.771962
-21.1071,0.610789,0.00441821,9,511,0,24.3562,0.634281,0.639967,0.198711,0.253107,0.679492,0.882922,0.679695,0.0873923
-19.6296,0.999999,0.00441821,9,511,0,22.5414,0.866725,0.540904,0.649872,0.475324,0.604544,0.509938,0.586991,0.878972
-21.2717,0.399015,0.00441821,9,767,0,24.5492,0.873359,0.611133,0.705443,0.500829,0.0594971,0.182117,0.537401,0.754648
-24.5397,0.895425,0.00441821,9,511,0,26.159,0.848088,0.641563,0.785086,0.502382,0.00474141,0.062151,0.514305,0.466401
-20.1618,0.828711,0.00441821,10,1023,0,26.3842,0.516317,0.307325,0.254056,0.395766,0.973014,0.845623,0.760049,0.273433
-20.8212,0.370789,0.00441821,9,1023,0,23.7706,0.771392,0.243721,0.288523,0.792384,0.720659,0.876638,0.726814,0.312839
-20.4196,0.992862,0.00441821,9,1023,0,25.9226,0.721995,0.28639,0.0447776,0.49946,0.829526,0.824448,0.656029,0.0959762
-24.4941,0.547861,0.00441821,9,511,0,28.2747,0.834576,0.655139,0.088873,0.444872,0.783814,0.912688,0.877806,0.805249
-19.3565,0.727755,0.00441821,9,511,0,26.815,0.71238,0.117037,0.296427,0.435739,0.713932,0.223558,0.659441,0.24527
-19.7963,0.415033,0.00441821,9,511,0,24.9301,0.725765,0.0998053,0.302856,0.426566,0.704856,0.297763,0.627894,0.355578
-20.0732,0.499222,0.00441821,10,1023,0,22.5589,0.2671,0.897795,0.490532,0.185144,0.799487,0.382349,0.664064,0.544213
-20.1122,0.944177,0.00441821,10,1023,0,22.2378,0.597907,0.0762105,0.592607,0.688463,0.268808,0.666828,0.483917,0.641848
-22.8913,0.73854,0.00441821,9,1023,0,24.8209,0.689573,0.0489988,0.887221,0.655205,0.589997,0.650107,0.714516,0.215879
-21.793,1,0.00441821,9,511,0,24.1501,0.799462,0.72382,0.864953,0.343262,0.325137,0.279399,0.369813,0.960789
-21.4124,0.875376,0.00441821,9,511,0,24.0393,0.774974,0.722528,0.849044,0.405871,0.407764,0.283923,0.367148,0.958582
-19.8399,0.858218,0.00441821,9,511,0,22.044,0.658236,0.608213,0.810779,0.52428,0.498962,0.39225,0.529539,0.95753
-24.3744,0.561661,0.00441821,9,511,0,25.1707,0.848738,0.656832,0.601922,0.618621,0.21649,0.665907,0.477405,0.998087
-23.6427,0.262296,0.00441821,9,767,0,30.8505,0.8366,0.57576,0.655717,0.651446,0.571246,0.648228,0.40708,0.995824
-24.6847,0.35907,0.00441821,9,1023,0,29.6566,0.868582,0.335473,0.623257,0.546245,0.490237,0.797735,0.364637,0.996395
-24.4139,0.106246,0.00441821,9,511,0,27.0423,0.841498,0.335623,0.652818,0.606884,0.546319,0.812168,0.372201,0.995729
-21.3828,0.922747,0.00441821,9,511,0,24.8513,0.826155,0.438444,0.456586,0.547953,0.479247,0.588041,0.551127,0.985815
-21.5229,0.985381,0.00441821,8,511,0,25.779,0.670555,0.251972,0.709326,0.802964,0.538677,0.111955,0.5853,0.280636
-20.275,0.543782,0.00441821,9,1023,0,27.7165,0.525786,0.234795,0.490624,0.815219,0.298707,0.115789,0.679488,0.521035
-24.3732,0.609684,0.00441821,9,511,0,26.3294,0.470591,0.157884,0.73208,0.953208,0.228032,0.139287,0.633627,0.198909
-24.5313,0.496313,0.00441821,9,1023,0,29.9225,0.884651,0.399414,0.110124,0.310042,0.741412,0.714003,0.400103,0.991261
-25.0795,0.345886,0.00441821,9,511,0,27.4906,0.834478,0.287765,0.0903955,0.262869,0.612216,0.774743,0.365859,0.992312
-25.4015,0.174591,0.00441821,9,511,0,30.6895,0.834619,0.286245,0.0822131,0.261177,0.598922,0.764033,0.347979,0.992768
-25.3245,0.194606,0.00441821,9,511,0,33.311,0.337066,0.668064,0.328828,0.0611064,0.0693235,0.716021,0.684498,0.0358811
-22.2365,0.203426,0.00441821,9,1023,0,29.3793,0.684623,0.766584,0.172596,0.0218817,0.121396,0.51034,0.587819,0.738955
-25.8108,0.709814,0.00441821,10,1023,0,29.0659,0.679506,0.753391,0.814947,0.0175696,0.22449,0.302975,0.865299,0.897491
-27.8684,0.586844,0.00441821,9,1023,0,30.6919,0.749832,0.759311,0.766665,0.0243969,0.24002,0.267378,0.890015,0.982248
-24.6083,0.718089,0.00441821,9,511,0,30.6963,0.618441,0.763536,0.721665,0.0230467,0.441457,0.308517,0.834933,0.952876
-24.4376,0.806607,0.00441821,10,1023,0,28.5139,0.359008,0.383048,0.604253,0.985327,0.573914,0.758042,0.229867,0.832193
-24.443,0.88943,0.00441821,9,511,0,26.5046,0.385322,0.410734,0.585611,0.983102,0.583071,0.750058,0.245716,0.861183
-24.0496,0.735009,0.00441821,10,1023,0,26.3981,0.571268,0.460923,0.791006,0.0188169,0.26634,0.3741,0.841786,0.823122
-19.9511,0.999999,0.00441821,9,1023,0,23.4041,0.53041,0.237035,0.525444,0.131701,0.787129,0.676248,0.870534,0.0693011
-19.7713,0.325635,0.00441821,9,511,0,21.2712,0.5405,0.249342,0.516304,0.151677,0.795138,0.680149,0.86925,0.0734008
-19.7489,0.145956,0.00441821,9,1023,0,26.0056,0.552523,0.252874,0.50935,0.146675,0.8076,0.664079,0.867615,0.0776489
-19.6351,0.156496,0.00441821,9,511,0,22.0389,0.608596,0.276671,0.526832,0.142266,0.831004,0.625567,0.872908,0.112187
-18.8408,0.151672,0.00441821,9,511,0,21.2876,0.583102,0.298813,0.544423,0.204245,0.785642,0.603398,0.859132,0.121079
-17.7349,0.326133,0.00441821,9,511,0,21.4988,0.659059,0.321838,0.4846,0.292346,0.710907,0.733071,0.780853,0.22243
-21.909,0.310145,0.00441821,9,1023,0,25.289,0.102252,0.266973,0.0649405,0.191665,0.233752,0.388682,0.758416,0.644983
-22.0464,0.30643,0.00441821,9,1023,0,25.0011,0.126572,0.386978,0.0571695,0.122106,0.466143,0.378894,0.751215,0.725986
-32.9961,0.654878,0.00441821,9,511,0,35.1676,0.176633,0.0975079,0.0067498,0.0416704,0.00614607,0.0715083,0.842479,0.132854
-34.2437,0.741289,0.00441821,9,511,0,36.6785,0.280216,0.106316,0.00479781,0.0313573,0.00378401,0.0816242,0.864185,0.116365
-30.8337,0.427645,0.00441821,10,1023,0,41.3297,0.455874,0.887048,0.914026,0.957194,0.000823221,0.919689,0.207868,0.85364
-31.3474,0.668114,0.00441821,9,511,0,34.4631,0.444983,0.895039,0.904938,0.977655,0.000589713,0.923107,0.207003,0.773505
-30.6205,0.390396,0.00441821,10,1023,0,38.6455,0.650463,0.921227,0.907468,0.936337,0.00216039,0.965771,0.187185,0.805167
-30.5968,0.660638,0.00441821,10,1023,0,40.7307,0.65291,0.8636,0.833126,0.951565,0.00581342,0.988784,0.209464,0.903059
-23.2663,0.324487,0.00441821,9,511,0,35.2613,0.644816,0.111094,0.344242,0.0455511,0.754679,0.265368,0.888225,0.271961
-20.946,0.439131,0.00441821,9,1023,0,24.8042,0.532643,0.18706,0.255746,0.0700067,0.76094,0.564941,0.906637,0.153531
-20.4713,0.410882,0.00441821,9,1023,0,25.098,0.650264,0.508463,0.166705,0.337174,0.685064,0.912909,0.901651,0.150357
-21.1198,0.651454,0.00441821,9,1023,0,24.4594,0.778446,0.129408,0.690377,0.655261,0.82556,0.385706,0.366131,0.309566
-22.279,0.740379,0.00441821,10,1023,0,25.3339,0.0883444,0.0771076,0.58824,0.321223,0.377938,0.887462,0.692859,0.753292
-22.501,0.999996,0.00441821,10,1023,0,26.3915,0.894629,0.663924,0.493626,0.186613,0.36143,0.030744,0.736122,0.289031
-25.0668,0.705063,0.00441821,10,1023,0,29.7289,0.97454,0.781576,0.952203,0.172515,0.823934,0.13739,0.752455,0.316333
-24.8202,0.995685,0.00441821,9,511,0,26.7536,0.969515,0.810909,0.943351,0.384082,0.743604,0.091238,0.74836,0.165903
-24.5557,0.392359,0.00441821,10,1023,0,27.507,0.979783,0.67108,0.909208,0.260135,0.714293,0.103845,0.751208,0.150112
-20.0345,0.998957,0.00441821,10,1023,0,26.2697,0.384655,0.561073,0.717972,0.734151,0.236654,0.286298,0.335918,0.984865
-19.6352,0.313297,0.00441821,8,511,0,23.4864,0.427927,0.628344,0.807915,0.539475,0.206966,0.373816,0.372065,0.979657
-19.5289,0.37174,0.00441821,9,511,0,23.3275,0.469361,0.555714,0.873145,0.571804,0.111408,0.207899,0.432939,0.916414
-26.0457,0.437725,0.00441821,10,1023,0,28.4558,0.0130065,0.745527,0.100058,0.364758,0.816,0.0152831,0.55946,0.746005
-27.2398,0.979613,0.00441821,10,1023,0,30.259,0.994669,0.257141,0.791935,0.719739,0.171845,0.990827,0.560179,0.861668
-25.2418,0.644709,0.00441821,10,1023,0,33.0152,0.891241,0.107563,0.738045,0.0937461,0.85368,0.0134266,0.620581,0.191307
-25.9976,1,0.00441821,10,1023,0,31.2696,0.125119,0.720422,0.549428,0.0448299,0.0145438,0.974418,0.520892,0.706796
-26.2052,0.909082,0.00441821,10,1023,0,35.8351,0.00577193,0.764489,0.563453,0.493164,0.0994635,0.0151141,0.661043,0.695465
-21.4195,0.916624,0.00441821,9,1023,0,31.4637,0.116099,0.726371,0.8263,0.658247,0.252154,0.748345,0.290548,0.559187
-19.7103,0.999985,0.00441821,9,511,0,23.3268,0.101541,0.407363,0.524281,0.596904,0.292301,0.789864,0.648098,0.635885
-19.7585,0.999999,0.00441821,10,1023,0,22.2042,0.911698,0.835939,0.632751,0.597658,0.421576,0.543911,0.553849,0.534303
-20.0708,0.993875,0.00441821,9,511,0,22.4093,0.900555,0.902792,0.655303,0.433798,0.528942,0.452977,0.544048,0.755346
-20.6495,0.88643,0.00441821,9,511,0,22.2369,0.865344,0.95123,0.642182,0.449105,0.322741,0.436079,0.507692,0.528098
-21.7137,0.999997,0.00441821,9,511,0,23.1592,0.950567,0.944451,0.451181,0.537809,0.398073,0.30141,0.666738,0.279748
-19.9494,0.871717,0.00441821,9,511,0,22.8042,0.905282,0.409007,0.775563,0.415037,0.272058,0.690686,0.510595,0.640287
-30.8808,0.999058,0.00441821,9,511,0,34.7217,0.995308,0.057997,0.228676,0.00694577,0.818969,0.848999,0.28514,0.642261
-31.6866,0.990472,0.00441821,9,511,0,34.3678,0.994333,0.0261358,0.158975,0.00221856,0.703389,0.893733,0.368036,0.662988
-27.8853,0.907798,0.00441821,10,1023,0,33.6071,0.976553,0.0112714,0.199094,0.024088,0.500366,0.862418,0.384571,0.533962
-23.5336,0.98337,0.00441821,10,1023,0,32.2172,0.146012,0.975785,0.943746,0.222347,0.468583,0.175618,0.664866,0.574318
-28.3264,0.926251,0.00441821,10,1023,0,30.8467,0.00403166,0.986555,0.970336,0.620428,0.331767,0.127977,0.690159,0.602612
-29.0251,0.999989,0.00441821,9,511,0,31.0444,0.00380011,0.986224,0.976697,0.727364,0.202283,0.140005,0.629788,0.684682
-26.5779,0.980144,0.00441821,9,511,0,31.6865,0.0164065,0.969202,0.875377,0.0383174,0.158678,0.228569,0.525864,0.49403
-21.4781,1,0.00441821,9,511,0,27.2784,0.0469162,0.539541,0.524746,0.933188,0.704926,0.302001,0.56306,0.476822
-23.4395,0.558209,0.00441821,10,1023,0,25.786,0.969389,0.783367,0.553709,0.951316,0.30151,0.176675,0.459083,0.748619
-20.1142,1,0.00441821,10,1023,0,24.8874,0.676592,0.917512,0.563029,0.900337,0.402785,0.663618,0.433462,0.772664
-19.1895,0.657013,0.00441821,10,1023,0,23.0368,0.245212,0.122455,0.704784,0.392628,0.588862,0.48198,0.629524,0.52989
-22.8616,0.875795,0.00441821,9,1023,0,24.7041,0.0828551,0.0756281,0.695441,0.600315,0.972181,0.450191,0.533555,0.564411
-25.6201,0.999996,0.00441821,10,1023,0,28.1275,0.955999,0.900945,0.392804,0.680932,0.024617,0.978235,0.723416,0.504778
-22.2747,0.609952,0.00441821,10,1023,0,30.7798,0.294677,0.169982,0.867209,0.0761203,0.871892,0.837568,0.50295,0.524917
-23.6022,0.631575,0.00441821,9,511,0,27.3625,0.0654459,0.495577,0.945006,0.115065,0.883,0.860638,0.585932,0.444791
-22.2821,0.787324,0.00441821,10,1023,0,26.0468,0.158473,0.712057,0.77245,0.0679183,0.774075,0.825413,0.372732,0.530328
-20.6457,0.999879,0.00441821,9,1023,0,31.5916,0.125556,0.402693,0.553831,0.332845,0.547601,0.949216,0.487653,0.532017
-23.8901,0.893289,0.00441821,10,1023,0,26.3078,0.0514899,0.511889,0.850931,0.967886,0.510386,0.899522,0.731888,0.679776
-25.4847,0.985628,0.00441821,9,511,0,27.6923,0.0176093,0.516153,0.818391,0.983371,0.722768,0.900192,0.73265,0.532771
-26.2171,0.800846,0.00441821,10,1023,0,32.1924,0.982076,0.465449,0.255217,0.919168,0.980496,0.124692,0.751784,0.530451
-28.8148,1,0.00441821,9,511,0,32.0145,0.881703,0.454702,0.0435363,0.982524,0.995987,0.156964,0.393771,0.473919
-24.6328,0.990345,0.00441821,9,511,0,31.7428,0.874543,0.0824454,0.175929,0.931632,0.960235,0.13344,0.592084,0.335289
-24.0718,0.998156,0.00441821,10,1023,0,27.1261,0.126652,0.941111,0.756071,0.0320178,0.157008,0.848432,0.67857,0.637746
-19.8355,0.940191,0.00441821,9,511,0,24.9537,0.231798,0.793178,0.422217,0.115408,0.564368,0.477947,0.534114,0.363512
-22.6011,0.998181,0.00441821,9,1023,0,26.7826,0.955715,0.499975,0.466901,0.130373,0.827221,0.232526,0.664331,0.0907382
-20.9923,0.999998,0.00441821,9,767,0,25.3562,0.815486,0.311344,0.49884,0.121737,0.922424,0.225255,0.673884,0.131919
-25.2894,0.33178,0.00441821,9,1023,0,32.1716,0.230882,0.375056,0.850219,0.00506163,0.733744,0.665027,0.387836,0.207497
-23.9913,0.99831,0.00441821,10,1023,0,29.9866,0.784808,0.832831,0.218723,0.995229,0.317339,0.764807,0.54527,0.468495
-23.2614,0.797034,0.00441821,10,1023,0,28.5924,0.904369,0.268105,0.0345858,0.302571,0.641743,0.858756,0.718835,0.837679
-23.5494,0.583678,0.00441821,9,511,0,28.5243,0.925289,0.277087,0.0554357,0.191412,0.679191,0.765122,0.769539,0.846758
-22.079,0.877913,0.00441821,10,1023,0,25.9116,0.298198,0.38506,0.944607,0.197326,0.13881,0.297535,0.645313,0.953932
-20.8132,0.753123,0.00441821,9,511,0,23.996,0.700904,0.421892,0.136259,0.806807,0.291224,0.548213,0.417776,0.271144
-24.1345,0.99999,0.00441821,9,511,0,25.6876,0.796588,0.200668,0.0601053,0.969409,0.0579401,0.70317,0.472568,0.62309
-27.3553,0.781863,0.00441821,9,511,0,30.0827,0.926495,0.0406158,0.0252083,0.950926,0.0327961,0.427638,0.445745,0.771831
-22.9301,0.336055,0.00441821,9,1023,0,33.83,0.903903,0.72739,0.0920346,0.752588,0.180751,0.53832,0.611715,0.958864
-24.359,0.987246,0.00441821,9,1023,0,27.9216,0.346021,0.242185,0.900306,0.92101,0.945312,0.329462,0.467984,0.193847
-25.4417,0.710263,0.00441821,10,1023,0,31.1418,0.964089,0.681958,0.0430419,0.271979,0.0328787,0.653138,0.428868,0.146184
-21.6076,0.739438,0.00441821,9,511,0,27.5291,0.354962,0.764469,0.675601,0.718208,0.900042,0.551504,0.725112,0.84979
-21.8243,0.804661,0.00441821,9,511,0,25.3559,0.477562,0.325086,0.884723,0.148664,0.0829862,0.301877,0.473771,0.303935
-20.9113,0.938823,0.00441821,9,511,0,22.9253,0.471941,0.497489,0.823037,0.223204,0.0813852,0.276485,0.43925,0.401974
-21.6492,0.522328,0.00441821,9,511,0,27.9544,0.648165,0.875198,0.751745,0.0404788,0.361882,0.238343,0.400878,0.914309
-23.2311,0.493133,0.00441821,9,511,0,26.6284,0.107115,0.92395,0.606449,0.936887,0.463748,0.901968,0.758024,0.552015
-22.7623,0.751949,0.00441821,9,1023,0,26.0802,0.486864,0.949453,0.678212,0.165259,0.534331,0.960072,0.80745,0.532505
-23.2374,0.792062,0.00441821,9,1023,0,27.4915,0.267848,0.231896,0.165349,0.919979,0.949945,0.23241,0.439829,0.736216
-19.6597,0.663851,0.00441821,9,1023,0,25.1072,0.611363,0.294833,0.594666,0.562228,0.930129,0.257792,0.566168,0.178171
-19.9144,0.548086,0.00441821,9,1023,0,27.1027,0.683782,0.220715,0.618971,0.597906,0.900341,0.194761,0.529127,0.215216
-22.0048,0.669408,0.00441821,10,1023,0,24.4011,0.821996,0.420037,0.501461,0.111454,0.189369,0.967899,0.746453,0.505544
-24.0631,0.884639,0.00441821,9,511,0,26.0226,0.823845,0.698557,0.429573,0.144825,0.216774,0.985976,0.364614,0.531751
-24.9478,0.720021,0.00441821,10,1023,0,28.918,0.868002,0.312949,0.495147,0.142751,0.799372,0.965613,0.290634,0.101929
-22.6802,0.97557,0.00441821,9,1023,0,29.5142,0.8536,0.91796,0.610951,0.310049,0.0380249,0.288818,0.674267,0.837356
-18.9433,0.873794,0.00441821,9,511,0,22.8831,0.623982,0.892946,0.69244,0.765731,0.243712,0.619418,0.500574,0.784798
-23.4058,0.536585,0.00441821,9,511,0,25.1138,0.340584,0.223458,0.94432,0.0100741,0.520872,0.669975,0.742904,0.618609
-22.6491,0.464774,0.00441821,9,511,0,27.0172,0.269939,0.2655,0.938209,0.0642782,0.832338,0.82089,0.554466,0.624706
-22.7651,0.88134,0.00441821,10,1023,0,28.0124,0.0741905,0.723543,0.0578997,0.810768,0.143634,0.255702,0.483363,0.384424
-25.2145,0.998936,0.00441821,10,1023,0,27.2939,0.913625,0.982158,0.951603,0.118937,0.868168,0.744665,0.613576,0.700766
-27.5139,0.746305,0.00441821,9,511,0,30.2817,0.960009,0.972998,0.964539,0.100242,0.840404,0.808929,0.745048,0.532045
-24.5251,0.809866,0.00441821,9,511,0,28.4793,0.983889,0.903753,0.96528,0.167879,0.592638,0.640434,0.559087,0.32303
-21.252,0.999999,0.00441821,9,511,0,26.3936,0.965301,0.438226,0.626814,0.467363,0.10455,0.480459,0.531879,0.736578
-22.3042,0.522134,0.00441821,10,1023,0,25.67,0.853357,0.503922,0.863216,0.810036,0.203593,0.609588,0.390095,0.966207
-22.8468,0.328337,0.00441821,9,1023,0,28.4536,0.771102,0.570138,0.90851,0.740882,0.43363,0.261096,0.373198,0.985596
-24.5058,0.999995,0.00441821,9,511,0,26.3577,0.882891,0.532128,0.943046,0.414745,0.4082,0.663659,0.260309,0.981028
-22.0743,0.661218,0.00441821,9,511,0,26.1244,0.831142,0.389857,0.403382,0.803989,0.496309,0.335358,0.834455,0.118953
-20.3143,0.622114,0.00441821,9,511,0,24.7336,0.561332,0.453975,0.310203,0.787473,0.460798,0.609566,0.795172,0.202979
-18.1304,0.846077,0.00441821,9,511,0,21.8579,0.582908,0.568679,0.213854,0.545514,0.608528,0.390577,0.636211,0.201121
-17.7647,0.221247,0.00441821,9,511,0,22.513,0.474611,0.441648,0.31251,0.604935,0.614974,0.479566,0.623455,0.333728
-20.354,0.389606,0.00441821,9,511,0,21.1587,0.700588,0.869856,0.64554,0.731605,0.403874,0.814475,0.641129,0.797932
-25.0651,0.961951,0.00441821,9,1023,0,31.3577,0.990661,0.728137,0.654558,0.537024,0.0932504,0.90806,0.791823,0.623947
-22.5348,0.90424,0.00441821,10,1023,0,28.3459,0.981014,0.773732,0.608069,0.629545,0.144456,0.551262,0.603932,0.116928
-25.7115,0.989126,0.00441821,9,511,0,29.2614,0.993055,0.865419,0.749829,0.56029,0.0624194,0.262319,0.720542,0.105476
-24.945,0.476672,0.00441821,10,1023,0,29.848,0.947817,0.616407,0.397081,0.488278,0.00420034,0.784463,0.539747,0.877358
-26.3434,0.999996,0.00441821,9,511,0,28.2174,0.982583,0.70504,0.580682,0.708767,0.00540387,0.516225,0.575314,0.944547
-24.5867,1,0.00441821,9,511,0,27.2943,0.97786,0.551617,0.468928,0.587849,0.0163074,0.431702,0.623199,0.936409
-20.9974,0.894838,0.00441821,9,1023,0,27.5365,0.814283,0.624603,0.737612,0.300435,0.710405,0.201332,0.359272,0.257034
-24.6564,0.999984,0.00441821,9,511,0,26.2924,0.95721,0.333645,0.877343,0.0115237,0.503823,0.382548,0.742615,0.697016
-19.8747,0.994914,0.00441821,10,1023,0,27.3393,0.24201,0.546668,0.827781,0.676497,0.853628,0.409964,0.588287,0.437484
-20.6198,0.986867,0.00441821,9,511,0,21.8932,0.272474,0.347115,0.878657,0.338282,0.206467,0.46908,0.246768,0.616246
-23.0753,0.616227,0.00441821,9,1023,0,27.5596,0.373927,0.227694,0.973064,0.743335,0.729111,0.0653532,0.382086,0.517792
-24.955,1,0.00441821,9,511,0,27.6901,0.555704,0.796904,0.862749,0.251879,0.104009,0.00452719,0.639724,0.924511
-23.0892,0.518152,0.00441821,10,1023,0,27.5328,0.854822,0.591156,0.861066,0.564727,0.0526688,0.0299591,0.508671,0.653072
-20.8396,0.880606,0.00441821,9,511,0,25.6115,0.702056,0.216644,0.923418,0.705507,0.189678,0.243086,0.59836,0.551704
-23.1321,0.85915,0.00441821,10,1023,0,25.439,0.979995,0.394554,0.779378,0.0307303,0.643522,0.592047,0.554478,0.603836
-21.9528,0.991688,0.00441821,10,1023,0,25.2111,0.32734,0.61866,0.136944,0.978278,0.322146,0.421547,0.688321,0.724445
-20.4084,0.706051,0.00441821,9,1023,0,25.7653,0.15015,0.142294,0.196891,0.793869,0.718422,0.507289,0.562067,0.586237
-23.6413,0.936949,0.00441821,10,1023,0,26.3637,0.17792,0.726006,0.0156549,0.919685,0.455254,0.844832,0.752555,0.397149
-25.695,0.924694,0.00441821,10,1023,0,30.3025,0.681462,0.262041,0.949459,0.0546425,0.994831,0.55155,0.497058,0.630548
-21.2538,0.815009,0.00441821,9,511,0,28.4316,0.644471,0.31173,0.952481,0.604794,0.599722,0.628526,0.696346,0.312231
-21.9854,0.990577,0.00441821,10,1023,0,24.4534,0.61298,0.478382,0.59281,0.0364272,0.164168,0.901466,0.622947,0.700237
-21.1863,0.46205,0.00441821,9,1023,0,24.6296,0.352411,0.326282,0.334711,0.732651,0.577679,0.939119,0.843567,0.15834
-21.7672,0.229831,0.00441821,9,1023,0,24.7264,0.497958,0.158136,0.245599,0.205934,0.434559,0.98424,0.669489,0.490458
-22.3435,0.650076,0.00441821,10,1023,0,25.4233,0.95322,0.830936,0.670113,0.478405,0.685549,0.0391298,0.596257,0.434811
-22.8161,0.999994,0.00441821,9,511,0,26.4734,0.788705,0.951442,0.478385,0.762684,0.215168,0.154791,0.425383,0.952304
-19.8699,0.603479,0.00441821,9,767,0,24.6932,0.581874,0.670771,0.842339,0.555522,0.232962,0.29066,0.414765,0.949934
-23.217,0.27863,0.00441821,10,1023,0,26.3975,0.941721,0.377357,0.903574,0.606292,0.865602,0.110283,0.553282,0.892992
-23.5974,0.468481,0.00441821,10,1023,0,27.4001,0.942053,0.845151,0.91569,0.709911,0.0617902,0.482787,0.53201,0.850968
-23.6702,0.757191,0.00441821,10,1023,0,27.6136,0.650008,0.30321,0.187509,0.179882,0.946624,0.083553,0.646634,0.0176617
-24.1735,0.565053,0.00441821,9,511,0,28.5989,0.594232,0.52344,0.203897,0.365578,0.992083,0.0318579,0.61678,0.0968613
-27.3437,0.220113,0.00441821,9,511,0,28.8149,0.481147,0.691022,0.124831,0.413405,0.994981,0.0186865,0.662484,0.108762
-21.7769,0.539548,0.00441821,9,511,0,31.0827,0.769083,0.660791,0.254686,0.197799,0.948636,0.0974153,0.637818,0.612821
-21.0509,0.567714,0.00441821,9,511,0,24.8401,0.747464,0.62502,0.29229,0.236864,0.953522,0.109134,0.601905,0.424193
-21.1483,0.640379,0.00441821,9,1023,0,25.3567,0.734804,0.693558,0.325102,0.132207,0.928859,0.111907,0.564895,0.279804
-22.2565,0.883999,0.00441821,10,1023,0,26.5714,0.816512,0.524512,0.552858,0.100902,0.0245533,0.832603,0.549024,0.503724
-20.2686,0.788026,0.00441821,10,1023,0,24.1219,0.901813,0.691134,0.778631,0.845757,0.504798,0.309681,0.601602,0.41255
-21.338,0.580981,0.00441821,9,511,0,23.2201,0.918959,0.480889,0.882465,0.62027,0.751707,0.251347,0.642552,0.151385
-20.2343,0.279455,0.00441821,9,1023,0,26.0436,0.621744,0.629011,0.911557,0.143008,0.32463,0.306696,0.649306,0.759505
-20.4271,0.954158,0.00441821,10,1023,0,23.0881,0.392083,0.207517,0.135655,0.882034,0.738848,0.695251,0.583855,0.588929
-23.0199,0.830843,0.00441821,9,1023,0,25.3457,0.530989,0.536511,0.968245,0.0847683,0.752235,0.087798,0.569422,0.391001
-22.9996,0.985034,0.00441821,9,511,0,24.4777,0.439301,0.474973,0.974187,0.10763,0.886178,0.109371,0.546725,0.566035
-19.7581,0.787441,0.00441821,10,1023,0,25.1556,0.479444,0.524931,0.116318,0.104712,0.598849,0.522348,0.538154,0.295318
-20.5612,0.723676,0.00441821,10,1023,0,22.9917,0.733602,0.615166,0.132762,0.53498,0.518592,0.256406,0.402073,0.173791
