# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf20_model
# start_datetime = 2023-07-05 17:05:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf20.data.r
# init = 2 (Default)
# random
#   seed = 774767535 (Default)
# output
#   file = examples\cf\cf20_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mean
-20448.2,0.999894,0.00105802,10,1023,0,20465.8,-6.46391,2.05292,3.79265,-2.01664,-1.06607,-6.20505,3.10211,-6.71544,5.15224,0.198888,-7.84922,-4.95656,-2.41249,-1.42161,-6.44047,4.41646,-2.99721,-4.71412,1.43716,-3.39325,-1.15943,1.24635,-1.38136,-4.00949,-5.4458,1.79639,-4.69643,-0.710465,-1.13352,-8.36286,-1.4547,-1.92611,4.14493,2.95539,5.55959,-2.09332,1.55156,5.1139,6.00418,3.41292,6.82475,73.7294
-20449.8,0.999273,0.00105802,10,1023,0,20477.5,-3.9808,1.64652,4.80279,-0.914865,-2.48833,-8.45666,1.14753,-6.23688,4.73156,0.85508,-5.35897,-5.09497,-1.3712,-0.0508947,-7.47375,5.35714,-0.577788,-5.34508,-0.255355,-8.38619,-1.57412,-0.149362,-2.87308,-4.7249,-7.73614,2.49024,-2.97612,0.463883,-1.5617,-6.68635,-0.162749,-2.62737,4.80224,4.58028,3.26436,-5.62855,2.4034,4.53985,5.92812,3.51887,7.44431,73.7246
-20449.4,0.989761,0.00105802,10,1023,0,20465.6,-1.0633,5.27515,5.49205,-0.673341,-1.95722,-4.76758,1.96969,-4.77215,4.12644,0.594903,-4.33673,-6.66244,-1.15983,6.96357,-4.88903,6.06011,-0.407262,-8.00178,1.05106,-8.01328,-1.72917,-3.95714,-3.76472,-4.74531,-7.98509,-1.91724,-4.22059,-1.09154,-3.23182,-3.22173,-0.00954927,-6.1438,0.260522,5.799,0.881604,-5.97024,0.177965,3.73779,2.09351,3.38107,6.61354,73.6961
-20453.7,0.999012,0.00105802,10,1023,0,20471.6,2.51421,3.59452,4.13767,-0.156852,-0.0337684,-7.66811,5.82145,-3.79506,5.28171,0.467631,-5.99672,-4.15906,-1.54782,8.39133,-4.88558,7.70096,-1.61902,-6.74655,-1.72894,-10.373,-4.98544,0.584436,-1.21938,-3.70029,-7.71357,-5.68482,-2.50319,1.86904,-3.45304,-0.811614,-2.73522,-9.89729,0.0790491,10.0679,4.77801,-5.68608,-0.906774,-0.201601,3.29442,2.5265,3.91196,73.8407
-20452.4,0.913725,0.00105802,10,1023,0,20474.2,-6.29141,0.06507,-3.06919,0.272822,1.71405,-1.36575,6.07254,-6.72681,4.02392,5.35211,-6.85058,-1.86493,0.10437,1.25835,-7.27401,6.08215,-0.959813,-8.42368,-3.41482,-9.53193,0.739264,-1.856,1.51229,-3.57102,-3.9602,-2.76435,-3.10543,-4.59084,-2.92859,-2.87916,-5.08352,-6.20975,0.999063,9.24122,1.85187,-1.24543,0.612411,10.1244,4.59983,-0.418437,5.14728,73.956
-20446.7,0.997691,0.00105802,10,1023,0,20472.6,-1.31173,-2.17677,-4.57769,-4.49584,-1.69823,-2.36109,0.668818,-0.291022,5.59133,2.1436,-2.17948,5.26473,0.314918,6.88643,-1.52789,9.15977,0.0498978,-4.35358,0.302587,-8.68865,-1.24965,-1.2983,-0.0424387,2.35152,-4.0922,-2.52767,2.59623,-6.90576,-5.94299,-8.34091,-0.458755,-1.32079,6.16439,-0.127479,-2.54023,-3.80062,-1.40692,-0.440519,4.1538,4.61299,-0.570856,73.8071
-20456,0.926284,0.00105802,10,1023,0,20470.1,6.06058,-0.0138912,-10.6887,-4.3512,0.696376,-7.98834,0.87502,-4.93361,5.03518,0.243019,-4.55602,4.11864,-4.88577,0.0104811,3.42178,8.5457,-1.51261,-6.90488,-1.46472,-5.20411,-9.33217,-1.04942,2.18667,-0.865729,-6.24058,4.91379,2.80538,-12.5496,-8.36195,-3.00531,-3.94435,3.05475,2.55168,0.895353,-7.45683,-9.34061,-0.489976,-1.34072,2.31975,1.08156,-3.88071,73.8276
-20464.1,0.871331,0.00105802,10,1023,0,20487.8,10.6445,-2.28576,-1.29067,-4.74083,5.12448,-4.81128,7.64958,1.14896,0.486929,-5.21919,-2.3303,5.46036,-1.11977,6.30716,0.45591,8.31648,-8.82248,-5.35267,2.92347,-6.99785,-9.64734,-0.768653,11.7307,1.80709,-3.13654,6.38958,8.73764,-4.01964,-11.1051,-6.41495,-7.98098,-2.23581,5.1457,-7.7371,-11.1607,-8.83324,-2.3266,3.69841,2.27749,-0.947499,1.82888,73.7988
-20459.3,0.95406,0.00105802,10,1023,0,20485.2,7.24104,-0.715107,2.44983,-9.22347,3.15976,-1.84086,8.36908,-0.148951,0.716871,-3.53813,-0.398968,6.61558,-5.38535,1.02975,1.05302,1.08024,-13.2669,-6.28427,-0.355389,-6.09012,-7.07194,-2.15751,13.9887,1.79375,-1.73825,3.58582,4.14607,-6.37505,-7.63177,-2.75994,-2.5019,-2.92047,6.42434,-7.15473,-6.95558,-9.94796,-4.44348,5.09894,1.55613,-1.53573,1.14453,73.8591
-20459.5,0.759697,0.00105802,10,1023,0,20486.6,7.59943,-0.426622,1.7019,-9.20456,3.49316,-0.699188,9.5711,0.542275,1.88983,-2.80298,-1.28718,7.24573,-5.47952,0.253107,1.72271,0.988538,-12.8375,-5.76074,0.0039842,-6.5581,-8.02742,-1.45566,13.6089,2.54574,-2.11778,4.70527,4.98866,-5.57479,-8.49916,-2.08216,-1.74242,-3.04606,5.56438,-5.45373,-5.93263,-9.89635,-3.91019,5.6591,0.455934,-0.9045,2.11704,73.6337
-20455.9,0.8036,0.00105802,10,1023,0,20476.2,8.67846,-0.277603,0.138543,-9.7244,4.64057,-0.534057,6.78938,1.66425,1.79501,1.47977,-1.8285,5.01475,-7.73248,6.78256,3.21252,0.891503,-8.67047,-8.15583,-0.509908,-4.15671,-7.3117,-2.10439,12.7282,4.1381,0.782088,2.14888,4.29444,-4.15756,-6.4245,-0.115096,-0.773123,-4.03876,4.92769,-5.39587,-5.22734,-9.8573,-3.76395,3.69779,2.36466,-2.32774,-0.151876,73.7432
-20453.9,0.967362,0.00105802,10,1023,0,20483.2,3.56954,-2.36869,-3.92856,-12.8075,12.9433,-2.99236,0.0875704,0.167399,-1.89936,9.81716,4.10774,2.51518,-12.1372,-0.129824,3.26817,4.6202,0.456093,-0.684076,1.61937,-1.26783,-2.58057,-4.26787,9.03828,-1.16562,-0.889572,0.0750831,2.34991,-3.33395,-6.01686,-7.17143,-3.90365,-2.88367,2.10246,-2.47414,-0.87467,-2.40656,3.13784,5.9124,2.25614,-3.22999,-0.950115,73.6722
-20453.9,0.983601,0.00105802,10,1023,0,20476,3.05981,-2.69908,-3.99226,-12.7452,13.4527,-3.02389,-0.0756072,0.0170078,-2.24486,9.66057,3.17449,2.2662,-12.2014,-1.18143,3.22808,4.4568,0.184764,-0.57698,1.82955,-1.45453,-2.65909,-4.3752,9.06785,-1.41642,-0.697111,0.624886,2.44916,-3.52514,-6.04509,-7.21312,-3.57229,-3.27268,1.77853,-2.46208,-0.423437,-2.50728,3.04718,6.13121,1.74122,-3.4747,-1.19935,73.8104
-20455.7,0.999926,0.00105802,10,1023,0,20469.3,3.88331,-0.915987,-4.11253,-12.8664,14.6845,-4.74103,1.07359,-0.669107,-2.16704,10.112,2.02262,2.81491,-12.0804,-2.17161,4.05994,4.11663,0.275503,-0.327464,-0.591038,-1.57539,-2.9554,-4.00479,8.58885,-2.25654,-0.367121,-0.207909,3.65669,-4.21406,-7.28223,-8.21072,-4.26235,-2.54692,1.04203,-1.63027,-0.180429,-1.14787,3.96709,5.90095,2.15364,-3.30783,-1.04954,73.7944
-20451.2,0.867287,0.00105802,10,1023,0,20472.4,6.41349,-0.194196,-0.154101,-10.0749,9.67152,-2.86424,4.68537,0.0400967,-0.094588,7.58282,4.25881,1.95956,-10.2608,-2.74756,3.75513,5.01055,1.66983,-3.23864,-4.21828,1.69259,-1.69401,-1.62069,7.22702,-3.13437,0.280374,1.37509,-0.164504,-6.7184,-6.34596,-10.073,-1.54468,-1.57494,0.899367,-0.47412,-0.0879926,-3.61104,2.60989,3.5883,3.06519,-2.02913,-0.256166,73.9469
-20456.9,0.910545,0.00105802,10,1023,0,20471.3,4.27655,1.66805,5.08986,-5.2686,1.79632,-8.45961,4.33622,-1.77586,6.24907,5.27775,7.46641,0.968876,-6.79378,-9.43219,5.81753,8.15724,1.25754,-0.284671,-7.43592,0.372931,-5.34198,2.12565,8.22514,-4.59499,-8.25909,3.14741,-1.52477,-1.40875,-5.03424,-2.98195,0.940091,1.94536,1.61937,-1.8723,-4.67201,-10.7123,-0.569747,-1.74392,7.52078,-4.60099,3.53726,74.0616
-20452.4,0.99955,0.00105802,10,1023,0,20478.8,4.93376,0.0319791,5.43086,-4.63872,-0.083433,-6.24281,0.00450767,-4.94813,5.78236,3.98336,9.48445,-0.938252,-9.21066,-5.59733,0.818614,5.6991,2.62364,-2.47223,-2.80656,1.86699,-5.5895,2.22567,3.96945,-3.34805,-4.68539,2.79656,3.87946,-0.7088,-7.3216,-2.13391,1.19814,0.575483,0.419937,-3.80092,-6.8088,-12.3331,-0.547491,-3.20019,6.12115,-2.69624,6.25566,73.8051
-20450.5,0.80569,0.00105802,10,1023,0,20475.1,4.15532,-4.80439,0.949254,0.0511181,-2.85311,-6.42352,-3.54791,-1.51735,0.107256,-0.545686,2.09505,-5.36829,-8.94422,0.793627,-2.83151,1.31953,7.95644,0.486115,1.67308,0.136284,-4.30491,-0.121744,3.71207,-0.855364,-0.357666,5.89816,-1.88392,3.72954,-0.833543,-3.47866,-5.01127,-2.0549,8.15421,0.178556,-4.58282,-7.51577,-2.83015,-7.78779,8.66001,3.37782,10.6486,73.7551
-20450.3,0.996299,0.00105802,10,1023,0,20469.5,4.44083,-4.85301,1.01333,-0.149438,-3.02742,-6.12823,-3.38974,-1.49514,0.175228,-0.730231,1.8374,-5.30127,-9.12908,0.673336,-2.5244,1.36999,7.91411,0.310685,1.77721,0.450055,-4.05887,-0.213342,3.54547,-0.572949,-0.53294,5.85435,-1.82611,4.05377,-0.815595,-3.48354,-5.07378,-1.96263,8.03576,0.338506,-4.2984,-7.53773,-2.73802,-7.4385,8.91194,3.43348,10.5696,73.7291
-20451.9,0.971764,0.00105802,10,1023,0,20467.1,0.7138,-1.66135,1.66531,-1.61969,-1.1005,-3.44084,-0.783911,-5.57061,-0.980314,2.88575,3.11445,-3.56911,-7.15231,5.72046,-1.56642,5.02214,9.57449,3.31868,1.22107,0.389056,-6.24038,-0.728866,-0.864534,0.419498,-1.98598,7.99075,-2.49581,4.39192,0.410116,0.644207,-3.94362,-3.86667,6.7419,3.96901,-5.40347,-9.53572,-2.00713,-6.378,5.72827,2.46612,12.9206,73.6792
-20451.6,0.736299,0.00105802,10,1023,0,20473.5,1.19094,-1.10726,1.19286,-1.09829,-0.879236,-4.05341,-1.42889,-7.18144,-0.265704,2.45649,2.98491,-3.70861,-7.87949,5.00135,-0.658213,4.29789,10.2781,2.84683,0.859344,0.162503,-3.83965,-0.0877447,-1.35424,-1.52268,-3.16883,7.2932,-4.13569,3.68458,-2.9863,0.274134,-3.07626,-2.587,6.6356,5.11256,-5.73603,-9.43949,-1.27475,-4.78388,5.87352,3.59414,11.8824,73.9172
-20453.1,0.947108,0.00105802,10,1023,0,20464.2,-2.90485,1.5431,-0.38806,-0.901423,-0.332226,-2.85406,-1.56478,-9.79068,0.12824,1.07915,4.14343,-3.40057,-9.16782,1.21915,2.40894,2.06822,10.6927,1.49613,0.986497,2.64797,-3.64599,1.24425,-0.744619,-1.95993,-2.07119,7.21735,-5.64104,0.675384,-2.55874,1.68511,-5.10766,-1.37729,9.22923,2.8983,-4.83568,-8.70528,-2.42486,-2.41015,3.40971,2.26363,13.751,73.5555
-20454.9,0.911495,0.00105802,10,1023,0,20473.7,-3.74629,4.96376,0.38822,-1.18809,-2.27796,-1.55365,-0.852488,-6.99833,-0.499492,0.35459,0.754884,-0.593345,-10.0635,2.04572,1.63174,3.46423,11.819,0.515866,-1.77718,0.919608,-4.39939,4.46669,1.29478,-3.26756,0.442054,6.09599,-4.65655,2.65418,-3.93162,0.88809,-4.12794,-1.08376,8.21683,3.94104,-2.58599,-7.47135,-4.43789,-4.38303,6.31287,6.37054,15.9008,73.612
-20454.4,0.998145,0.00105802,10,1023,0,20476.2,-2.63929,0.345463,-8.78397,-5.36729,-6.45783,2.33805,-4.19014,-4.92574,-4.07387,4.15693,3.0419,1.22062,-3.53551,-5.06676,3.14371,5.77087,0.556919,-1.07787,5.55395,-5.18439,-3.52398,5.73045,3.85192,-6.76413,-0.529471,7.83354,3.42979,-2.92227,-7.01546,2.39027,-5.40658,-0.69837,9.01891,2.44145,-1.5295,-6.88404,-3.7361,-0.040435,7.91354,7.18273,8.87071,73.9263
-20449,0.999999,0.00105802,10,1023,0,20470.7,-6.98088,-2.04128,-5.41018,-0.360293,-0.392925,4.64704,0.0692957,-5.95785,0.539116,0.895149,1.15773,-0.259273,-2.45343,-5.79717,4.45805,3.86233,-7.77368,2.58238,2.8309,-5.1111,-3.45818,-2.09279,-1.13457,-11.5956,0.17329,-1.41302,-3.30682,3.15318,-9.71426,-2.64163,-4.2419,-0.956695,6.39728,-0.0214364,-4.34783,0.81053,-2.05268,-2.85123,5.87169,3.09221,3.09056,73.6201
-20449.6,0.95529,0.00105802,10,1023,0,20469.6,-10.0668,-0.798685,-7.18631,2.13711,-2.05898,3.70365,-2.99555,-6.48989,1.36414,-3.27051,1.87022,-3.33272,-4.9121,-7.43742,2.53189,4.66957,-6.3184,-1.74463,4.20228,-2.57069,-2.79115,-0.0249567,-3.31209,-4.95858,-2.87569,2.99005,-4.39717,1.09885,-8.6344,-0.916213,-1.42926,-4.23635,7.65227,1.98479,1.84905,4.12799,1.54413,-6.79523,2.88427,2.13192,2.30107,73.9535
-20454,0.960362,0.00105802,10,1023,0,20470.7,-7.12071,-2.98854,-6.13054,4.02248,-0.588123,6.21405,0.648314,-6.95693,-1.28105,0.525644,3.59977,-1.08096,-7.36072,-5.6573,1.83793,3.66917,-7.1389,4.68993,-4.28919,-9.17677,2.37417,0.139045,-8.46856,-10.3757,-2.9859,1.94009,-5.89658,7.20479,-3.6678,-0.440662,6.57272,-6.94086,0.760345,4.65664,2.94169,1.32953,-5.21322,-6.52579,0.651701,1.05366,1.28279,73.6237
-20456.3,0.839413,0.00105802,10,1023,0,20473.7,-4.9703,-0.425326,-5.81856,4.07735,-2.63265,6.70146,3.77784,-12.2493,-3.98713,-0.356436,-0.0921027,2.13999,-9.565,-7.24172,-1.86937,0.660415,-1.69768,2.18557,-1.95879,-4.40025,6.96182,4.11215,-1.77302,-14.8333,0.0989872,0.192817,-5.51671,3.55343,-1.25373,-5.78236,4.83618,-0.863254,6.466,2.95768,-2.22451,-4.7137,-2.66669,-6.73826,0.0396485,-3.83219,-0.201764,74.083
-20454.8,0.999235,0.00105802,10,1023,0,20477.5,-0.287774,2.55202,-2.68617,1.63023,-1.72055,12.9682,2.44253,-3.48922,-6.33391,-0.0435628,4.55607,3.79896,-4.88618,-12.6726,0.264154,1.33179,-5.14813,6.34526,-4.11254,-1.03498,7.05872,0.558171,1.58719,-13.306,0.471443,4.6443,5.31495,1.77861,1.99329,-1.53015,-0.190352,-0.719353,3.57596,2.32455,-1.65972,-5.04474,-5.18701,-6.91669,0.698536,-5.23971,0.258319,73.5177
-20451.2,0.999808,0.00105802,10,1023,0,20478.3,0.603319,2.71278,-3.70502,1.14867,-2.52302,11.4938,1.65146,-0.567138,-5.76043,-2.1197,2.64366,4.87058,-4.97133,-11.1044,-1.50421,2.31944,-4.80682,7.44835,-0.586277,1.55688,7.42495,3.02215,3.25454,-8.9707,0.359695,7.97186,2.13321,1.56916,2.87065,-2.59511,2.73013,-0.156529,4.25852,3.26443,-2.74204,-3.74095,-4.07253,-5.99501,-2.196,-5.78048,0.403373,73.6604
-20454.1,0.884198,0.00105802,10,1023,0,20473.2,0.448638,2.92582,-3.78565,2.0183,-4.23616,11.9679,0.915282,-2.73872,-6.29972,-0.255092,3.3462,5.0711,-3.02703,-12.7407,-2.03937,1.91056,-4.2386,8.11837,2.07014,1.39016,7.57718,4.33822,2.05504,-7.40822,0.132054,8.09834,3.38245,0.694934,2.32923,0.222829,3.26779,0.150378,5.25685,4.56357,-0.439973,-4.4053,-4.19473,-7.82305,-3.6985,-3.46674,1.2358,74.029
-20455.6,0.962845,0.00105802,10,1023,0,20478.1,-2.24626,-0.678418,-3.76201,4.26074,-2.83155,9.03802,3.12528,-1.79871,-7.51756,1.55499,5.51929,2.78167,-2.76962,-15.4662,-0.664431,1.72248,-5.65911,8.45592,1.10557,0.0607597,9.87029,4.57827,1.86941,-3.38249,0.113838,10.1068,1.11011,-0.00329931,-1.27837,1.06217,2.3539,-0.859351,6.81492,2.06272,-0.289967,-1.17954,-4.82622,-7.70922,-4.68984,-3.57545,1.26923,73.4782
-20456.5,0.954972,0.00105802,10,1023,0,20473.9,-7.76392,-0.870101,-1.60238,-0.344881,-2.3682,7.43601,3.99896,-3.86172,-8.21238,1.70345,6.00679,1.68099,-4.6273,-17.9655,4.2539,4.03685,-8.06313,7.63739,0.667098,-1.29666,6.64332,5.01378,-0.0850871,-1.86257,0.101116,8.13234,2.2695,2.52686,-2.09912,0.103179,0.156837,-3.11081,8.67804,-1.942,0.223319,0.05521,-3.71029,-8.21937,-6.15996,-0.129868,1.63336,73.7268
-20452.3,0.995676,0.00105802,10,1023,0,20480.5,-7.10387,-1.30068,-0.565943,-1.02616,-2.01438,7.55357,3.93664,-3.16611,-7.10528,0.130233,6.28986,3.45314,-5.23001,-13.1085,3.70007,4.44308,-7.30842,8.34953,-0.0546178,-0.500612,7.16774,5.6483,0.531159,-2.21812,-0.913228,6.66836,1.33258,0.895696,-4.46973,1.31425,1.78094,-1.2392,7.52683,-3.89924,-2.8953,-1.8932,-2.93074,-7.59985,-3.73104,0.0513599,0.511544,73.7136
-20454.2,0.964184,0.00105802,10,1023,0,20471.2,-7.38617,-5.25466,-2.83198,0.883966,1.64327,14.077,10.1698,-1.20839,-5.16939,0.199545,2.69029,6.6676,-5.40685,-6.78896,4.71207,6.89574,-5.29375,7.35372,0.216572,-6.28345,1.98343,0.64223,1.27044,-3.07201,0.913344,4.32928,-1.46905,2.01765,-5.575,-0.881745,5.39965,-4.81465,4.54546,-3.68415,-4.36602,-0.650779,-4.24271,-2.18932,-8.288,0.986333,-1.71172,73.6829
-20453.8,0.98253,0.00105802,10,1023,0,20469,-3.46502,-7.84436,-1.68501,1.63659,2.30235,12.885,6.58346,-0.651969,-4.12528,-1.11123,3.68481,7.6485,-4.34988,3.42771,3.12677,7.65134,-6.04371,6.43497,-1.1123,-8.2313,3.9363,-0.446259,3.7834,-4.13771,1.90362,1.59252,-1.22258,2.10971,-6.98558,-0.13758,4.59337,-3.87582,4.42874,-3.37505,-4.54298,-0.222007,-9.41895,-2.24215,-7.60163,-1.7409,-2.98206,73.6565
-20451.7,0.844426,0.00105802,10,1023,0,20477.3,-2.45581,-4.6047,-1.37524,6.21296,4.92223,4.53333,7.76325,-2.44643,-2.60395,-0.663494,4.60958,2.22459,-4.35014,3.87999,2.98587,9.94332,-5.31684,9.25876,-2.11097,-4.34331,2.28447,-0.729271,5.29011,-0.0582223,2.44296,4.45281,-2.11155,3.49325,5.56357,1.26871,2.83425,4.08627,3.11799,0.904776,-2.25744,5.34423,-5.3261,-1.64384,-6.61316,-6.84392,7.95884,73.9734
-20456.3,0.992537,0.00105802,10,1023,0,20480.3,-4.27315,-12.9982,1.45917,2.05045,-0.162142,1.07494,5.05196,-3.23663,-2.25767,0.253065,3.03833,1.29286,-3.15043,8.27793,-0.84437,10.6574,-2.03446,4.39532,-5.08165,-3.43061,3.48958,-5.21443,-0.814182,0.319966,2.77418,6.55223,-1.62073,4.8302,6.15976,6.05617,4.95689,-3.7311,-3.59496,-0.90811,-1.66212,8.74814,-12.5747,-5.31803,-5.83486,3.50757,5.00868,73.5485
-20456.1,0.981305,0.00105802,10,1023,0,20477.9,-3.31252,-13.3464,2.80942,3.68112,-1.45725,1.3954,4.75684,-1.36621,-5.63066,3.44122,5.01075,0.858965,0.231699,5.07609,-3.38674,10.4544,-3.75555,5.0024,-4.22118,-1.73838,0.825573,-3.39456,-1.54614,0.762724,5.83712,0.521135,0.45628,1.8937,8.15855,6.14595,8.64289,-0.324285,-1.11056,-3.66159,-3.48518,6.19949,-10.5499,-6.48544,-8.73674,2.0203,3.45485,73.5208
-20455.3,0.998522,0.00105802,10,1023,0,20477.6,-3.68281,-12.9805,3.46413,4.49368,-1.38009,1.09047,5.76013,-1.92219,-5.81276,2.84223,5.17962,0.628254,0.602878,3.83512,-3.04085,10.2144,-3.41012,5.19956,-3.40003,-2.20125,1.0046,-3.94806,-2.028,0.830676,5.94274,-0.45849,0.766697,0.816082,7.4039,6.12419,8.55468,0.515486,-0.774018,-3.2871,-2.84511,6.75278,-10.0725,-5.95614,-8.58085,2.05707,4.07887,73.5416
-20450.5,0.990662,0.00105802,10,1023,0,20472.7,-3.90157,-5.75185,7.8033,4.11636,0.86395,4.10321,6.2307,0.576162,-6.005,2.73128,3.90965,2.00283,2.10744,0.671947,0.471501,8.89551,-3.55629,7.52438,-2.36754,-5.44696,-3.67679,-2.33994,2.17684,3.25145,2.72014,-0.936289,0.0596988,4.69552,5.84049,3.14775,7.90679,-1.7835,-7.70763,-0.725722,-7.53479,2.36152,-6.22054,-3.46379,-6.07699,1.62461,3.89093,73.7663
-20449.7,0.931771,0.00105802,10,1023,0,20466.9,-2.91601,-6.86035,6.16917,5.05373,1.02965,4.74774,5.19416,0.842217,-5.77058,0.968415,4.51656,2.27966,5.86649,0.817254,-1.89037,9.69621,-7.04097,5.1772,-2.62661,-7.60005,-3.50015,-2.77102,3.84037,4.59408,1.32132,-2.14657,1.77026,3.79641,5.68422,2.42069,4.24676,-3.99181,-3.49935,-0.562752,-2.46655,5.06182,-4.58808,-3.01286,-5.14093,1.45524,4.60103,73.885
-20449.6,0.982392,0.00105802,10,1023,0,20466.5,-1.50704,-9.41413,5.60221,3.24728,0.932763,5.77164,5.2093,0.966379,-1.98133,-0.6302,3.73989,5.65909,6.32124,0.0576852,0.152712,7.89806,-8.56372,4.87832,0.718884,-7.37016,-5.20815,-1.4676,4.26231,3.46854,0.830071,-0.41816,2.63249,5.3913,4.1982,2.30748,4.63078,-4.15394,-3.95055,-0.310602,-4.61554,4.12997,-3.40184,-4.6106,-5.01153,-0.843699,4.1687,73.8412
-20450.9,0.935675,0.00105802,10,1023,0,20466.2,-2.9536,-11.5337,9.02176,1.31653,2.0525,2.93537,5.80289,0.695106,-1.22242,0.134725,4.51883,4.63942,5.2062,1.84253,-2.80615,9.11284,-9.14417,4.76794,-0.0799997,-4.96434,-4.18024,-0.608601,5.22691,3.51256,1.55195,1.9815,3.49194,4.39664,3.43709,1.633,5.8988,-4.48108,-3.33585,-1.76218,-3.77888,3.25403,-3.60541,-4.21902,-4.45909,-0.504569,5.6695,73.8097
-20456.1,0.81556,0.00105802,10,1023,0,20476.3,-1.05171,-11.8245,11.0846,3.9463,2.19896,2.32644,4.05165,2.37514,-3.84266,-4.28936,3.5542,5.54585,8.2287,-0.0436301,-5.16396,10.2269,-7.29476,4.46796,-0.158402,-6.05184,-5.53905,1.41966,8.24622,4.56001,4.13415,-1.03368,3.58558,4.65206,2.54939,3.76665,5.05023,-0.441617,-5.14001,1.78025,-6.16102,2.31987,-1.73771,-0.197457,-1.94646,0.551968,6.67612,74.0382
-20454.8,0.91836,0.00105802,10,1023,0,20471.8,4.98917,-7.94518,10.7298,1.45599,5.22675,4.2364,3.28343,3.42009,-3.91204,2.31429,3.61066,3.95101,9.62868,3.94521,-4.98359,9.96622,-5.1809,2.94334,1.24578,-7.71251,-0.634973,2.41331,8.60362,7.15267,5.51087,3.29988,5.48741,2.8433,2.55116,5.33722,5.86718,0.0867792,-0.829086,1.11113,-7.23424,4.90711,-1.45736,-4.23234,-1.65055,0.363004,4.43245,73.7952
-20452.6,0.862805,0.00105802,10,1023,0,20473.1,5.64735,-6.49431,10.43,2.34312,1.9519,1.25151,2.99845,1.96746,-4.27572,1.18478,3.29591,1.51247,7.1077,5.99926,-7.39927,8.64077,-5.50372,4.09514,-2.80436,-8.19203,3.4228,2.45931,8.05263,7.10829,5.54228,3.11245,0.971755,0.720656,0.709224,3.01713,8.96308,3.13733,-1.50679,1.23694,-2.80453,5.65931,1.98028,-1.70303,-1.286,2.48871,4.17048,73.8805
-20454.1,0.999955,0.00105802,10,1023,0,20467.2,7.00197,-3.65843,10.1108,5.26107,2.81793,1.37125,1.39811,1.96491,-4.76479,2.55747,1.39583,-0.981583,6.99231,7.58299,-8.30496,8.73486,-3.49856,3.09333,-4.07607,-9.50207,0.801641,4.5028,5.4824,9.25312,8.17046,1.28806,-0.706731,0.281529,-4.34572,0.155956,6.89798,-0.290235,-1.41821,-0.958723,-6.25149,3.54676,-0.298376,0.496759,-1.06306,1.99069,7.31272,73.8713
-20452.9,0.936345,0.00105802,10,1023,0,20480,1.65369,-2.01345,9.09891,1.88607,1.12761,3.01394,4.01684,1.09676,-3.06703,1.54789,1.32779,-0.478616,6.95334,6.50727,-8.66216,6.91394,-3.87453,3.80014,-3.0942,-9.72825,3.75503,2.95678,5.94917,10.0473,8.28083,-2.09576,-2.71446,0.219761,-7.25291,-2.35358,5.15489,3.47566,-1.55913,0.882892,-6.82779,2.87832,-5.11204,-0.482156,-3.84039,4.30274,4.54585,73.7216
-20455.6,0.996349,0.00105802,10,1023,0,20475,5.02016,-3.67754,9.69623,-1.39842,0.955761,1.599,4.25874,3.08765,0.666841,1.20805,1.39461,7.5345,7.06166,3.13723,-8.66197,6.14384,1.16267,3.06203,-1.262,-7.62007,2.07994,1.17437,6.9262,12.5511,10.5741,-3.00998,0.282028,1.33248,-8.67511,-6.39272,0.882943,3.13909,3.701,2.45418,1.89357,4.00177,-5.38517,3.6697,-7.24617,3.90175,2.46266,73.8305
