# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = normal_mixture_model
# start_datetime = 2023-01-12 11:25:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\normal_mixture\normal_mixture.data.R
# init = 2 (Default)
# random
#   seed = 2900640468 (Default)
# output
#   file = examples\normal_mixture\normal_mixtureMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,mu.1,mu.2
-83.2975,0.921385,0.8402,2,3,0,83.816,0.229865,-9.39611,9.59668
-82.432,1,0.8402,2,3,0,83.2747,0.265459,-9.68185,9.72067
-86.7613,0.67157,0.8402,2,7,0,86.7846,0.349862,-9.53784,9.14939
-84.6578,1,0.8402,2,3,0,88.5072,0.34185,-9.2196,9.86282
-83.4628,0.966853,0.8402,2,3,0,85.5505,0.279087,-10.1082,9.56032
-83.0842,0.98773,0.8402,2,3,0,84.1485,0.31405,-9.37358,9.61393
-85.0029,0.817122,0.8402,2,7,0,85.3414,0.180481,-10.1519,9.72817
-84.0575,1,0.8402,1,1,0,84.9422,0.19786,-10.0654,9.6842
-84.3808,0.947352,0.8402,1,1,0,84.5812,0.193052,-10.1123,9.66404
-86.3756,0.893924,0.8402,2,3,0,86.7132,0.206722,-10.4443,9.63302
-84.833,1,0.8402,2,3,0,86.8626,0.302196,-9.06979,9.58592
-84.833,0.70509,0.8402,1,1,0,86.5694,0.302196,-9.06979,9.58592
-83.5899,0.999993,0.8402,3,7,0,85.8117,0.193807,-9.80524,9.55053
-83.893,0.713518,0.8402,3,7,0,87.8146,0.378359,-9.37794,9.75358
-82.3858,1,0.8402,2,3,0,83.783,0.288058,-9.61914,9.62458
-82.8741,0.937605,0.8402,2,3,0,82.9496,0.361852,-9.71188,9.65505
-82.6215,1,0.8402,3,7,0,83.0977,0.314816,-9.51947,9.68364
-83.676,0.885254,0.8402,2,3,0,83.9533,0.311453,-9.78959,9.94517
-83.0713,1,0.8402,3,7,0,84.1492,0.283899,-9.35318,9.62918
-83.8849,0.902882,0.8402,2,3,0,84.6348,0.179268,-9.55401,9.65726
-83.0008,1,0.8402,2,3,0,84.2305,0.329875,-9.72226,9.83713
-83.1199,0.901144,0.8402,3,7,0,84.1925,0.359749,-9.68746,9.52281
-83.443,0.890661,0.8402,3,7,0,84.6241,0.201694,-9.85691,9.75108
-82.8415,0.98717,0.8402,2,3,0,84.1011,0.302925,-9.45811,9.56602
-82.9375,0.810851,0.8402,1,3,0,84.7782,0.222413,-9.83637,9.71251
-82.9772,0.935604,0.8402,3,7,0,83.9263,0.366531,-9.7333,9.61219
-82.8326,0.995806,0.8402,2,3,0,83.4114,0.279701,-9.9908,9.64447
-85.7392,0.736263,0.8402,3,7,0,86.3472,0.222769,-9.8996,9.23163
-85.1487,0.853387,0.8402,2,3,0,88.6606,0.257676,-10.1355,9.33017
-83.3583,0.978458,0.8402,2,7,0,85.3406,0.287822,-9.41088,9.84434
-82.9299,1,0.8402,2,3,0,83.8068,0.340576,-9.48677,9.70577
-83.0856,0.980566,0.8402,3,7,0,83.4951,0.248652,-10.0182,9.68431
-82.6904,0.955471,0.8402,3,7,0,83.7663,0.289664,-9.46891,9.60972
-82.6197,0.994869,0.8402,3,7,0,83.0255,0.292419,-9.89117,9.72833
-86.7761,0.497964,0.8402,2,3,0,88.2173,0.261745,-10.5434,9.56009
-86.1699,0.91856,0.8402,2,3,0,88.832,0.398724,-9.05974,9.77274
-83.0887,1,0.8402,2,3,0,86.2793,0.320924,-9.87094,9.48107
-84.3266,0.873364,0.8402,2,3,0,84.7358,0.188227,-9.50892,9.8588
-84.1164,0.991093,0.8402,3,7,0,85.7917,0.241043,-10.1557,9.50834
-83.3707,1,0.8402,1,1,0,84.0259,0.243937,-10.0356,9.54674
-82.7462,1,0.8402,2,7,0,83.6063,0.227935,-9.61997,9.65012
-86.2542,0.590714,0.8402,2,3,0,88.0249,0.155887,-10.2293,9.64945
-84.6791,1,0.8402,1,1,0,86.0664,0.172838,-10.0491,9.65113
-84.877,0.985164,0.8402,3,7,0,86.196,0.404315,-9.2486,9.61038
-84.0266,0.985081,0.8402,2,7,0,86.2885,0.354251,-10.0529,9.84349
-83.5053,0.998274,0.8402,3,7,0,84.7706,0.232182,-10.0281,9.77905
-83.5541,0.986686,0.8402,3,7,0,84.5145,0.283765,-9.26168,9.59389
-82.8253,1,0.8402,2,3,0,83.6544,0.290159,-9.42974,9.71588
-83.7681,0.908956,0.8402,3,7,0,84.2217,0.29511,-9.59706,9.35622
-83.927,0.99631,0.8402,3,7,0,83.9899,0.294162,-9.6035,9.33814
-83.267,0.928874,0.8402,3,7,0,85.3803,0.330551,-9.71917,9.88046
-85.5965,0.586106,0.8402,2,3,0,87.7586,0.472882,-9.84687,9.58739
-83.945,1,0.8402,2,3,0,85.9453,0.179831,-9.57348,9.74339
-84.4561,0.953358,0.8402,3,7,0,85.4982,0.397207,-9.7336,9.40163
-82.8529,0.799549,0.8402,2,3,0,86.8521,0.255795,-9.96817,9.67722
-82.9681,0.852358,0.8402,2,3,0,84.6191,0.341434,-9.65015,9.5105
-84.8183,0.794688,0.8402,2,3,0,85.6263,0.374758,-10.2411,9.63062
-82.6102,0.976503,0.8402,3,7,0,84.973,0.336441,-9.73405,9.70143
-82.9497,0.969909,0.8402,2,3,0,83.1036,0.350486,-9.54495,9.72828
-84.2291,0.859401,0.8402,2,3,0,84.7075,0.190079,-9.47172,9.48246
-82.6389,1,0.8402,2,3,0,84.1895,0.269433,-9.70871,9.79549
-83.0478,0.809144,0.8402,1,3,0,84.6486,0.26605,-9.51147,9.4826
-83.0696,0.771432,0.8402,1,3,0,85.6917,0.33752,-9.94624,9.7498
-83.6172,0.969662,0.8402,2,3,0,83.782,0.36073,-9.888,9.84985
-83.7709,0.993759,0.8402,3,7,0,84.0164,0.22509,-9.46192,9.44518
-82.7668,0.918882,0.8402,2,3,0,85.1817,0.333851,-9.88411,9.62434
-84.4081,0.756861,0.8402,2,3,0,85.376,0.304821,-10.1841,9.86646
-83.1254,1,0.8402,2,3,0,84.3054,0.318028,-9.92022,9.8234
-83.8459,0.92061,0.8402,2,7,0,84.3999,0.31022,-9.21451,9.70348
-83.3379,1,0.8402,2,3,0,84.0197,0.346093,-9.37111,9.67333
-82.4773,1,0.8402,2,3,0,83.3768,0.316525,-9.75184,9.60516
-83.1407,0.872821,0.8402,2,3,0,83.6734,0.218032,-9.50507,9.71676
-85.5168,0.757211,0.8402,2,3,0,86.297,0.231769,-9.47323,9.2458
-84.5678,0.952545,0.8402,2,3,0,86.8385,0.390201,-9.64547,9.94277
-87.46,0.699199,0.8402,2,7,0,89.0034,0.133381,-9.50219,9.33642
-82.8613,1,0.8402,2,3,0,87.0303,0.226996,-9.7033,9.75581
-83.9412,0.897769,0.8402,3,7,0,84.2673,0.309572,-9.35591,9.42169
-82.7811,0.857422,0.8402,2,3,0,85.9808,0.228771,-9.81315,9.68884
-83.0319,0.984053,0.8402,2,3,0,83.186,0.240318,-9.95425,9.73809
-82.4025,1,0.8402,2,3,0,82.9795,0.266045,-9.62851,9.669
-86.2336,0.669857,0.8402,2,3,0,86.31,0.181439,-10.0329,10.0129
-84.8337,1,0.8402,2,3,0,86.6735,0.386055,-9.28999,9.46526
-82.9471,1,0.8402,2,3,0,85.0214,0.315142,-9.83046,9.82842
-83.4611,0.881414,0.8402,2,3,0,84.3883,0.203775,-9.48728,9.59534
-88.1729,0.488206,0.8402,2,3,0,91.6357,0.312195,-8.74437,9.79205
-82.9917,1,0.8402,2,3,0,87.8042,0.239973,-9.80102,9.81603
-82.8953,0.985235,0.8402,2,3,0,83.3468,0.357523,-9.71979,9.58564
-82.6258,0.821058,0.8402,2,3,0,84.8866,0.264609,-9.54424,9.57567
-85.2472,0.567182,0.8402,2,3,0,87.7654,0.194652,-9.97537,9.97073
-84.504,1,0.8402,2,3,0,85.4892,0.222359,-10.0718,9.90279
-82.5325,0.958892,0.8402,2,3,0,85.2263,0.311643,-9.79843,9.73247
-84.2994,0.817872,0.8402,2,3,0,84.4816,0.20112,-9.98421,9.45131
-85.5839,0.857299,0.8402,2,3,0,86.661,0.445757,-9.50988,9.88327
-86.273,0.962051,0.8402,3,7,0,87.7237,0.485382,-9.49415,9.77612
-82.5853,1,0.8402,2,3,0,86.0548,0.29488,-9.90253,9.68297
-83.0325,0.914783,0.8402,2,3,0,83.5455,0.244603,-9.44327,9.74639
-83.036,0.977057,0.8402,3,7,0,83.9044,0.342783,-9.94854,9.61131
-82.4913,1,0.8402,2,3,0,83.0564,0.283194,-9.65654,9.75831
-82.7507,0.877939,0.8402,1,3,0,83.6842,0.251555,-9.79927,9.53122
-83.5179,0.849177,0.8402,2,3,0,84.4945,0.328082,-9.79514,9.91148
-84.2636,0.90296,0.8402,2,7,0,85.058,0.301844,-9.43327,9.34426
-86.4339,0.785467,0.8402,2,7,0,87.6196,0.19222,-9.88751,10.0927
-86.2648,0.912389,0.8402,2,3,0,89.8107,0.239955,-8.97849,9.85155
-86.756,0.968475,0.8402,2,3,0,87.4492,0.255997,-8.88071,9.79537
-83.5939,0.981127,0.8402,2,7,0,86.6408,0.280083,-10.1197,9.53716
-83.0064,0.994986,0.8402,2,3,0,84.141,0.212382,-9.77172,9.6973
-82.3952,0.902952,0.8402,3,7,0,84.0915,0.308524,-9.69915,9.62508
-82.6181,0.976732,0.8402,2,3,0,82.6724,0.256471,-9.72504,9.54362
-82.4731,0.978913,0.8402,2,3,0,82.9483,0.281366,-9.76585,9.74738
-83.4187,0.8961,0.8402,2,3,0,83.549,0.195028,-9.59931,9.70384
-84.1968,0.750925,0.8402,2,3,0,86.7383,0.373574,-9.91758,9.89903
-85.3697,0.941827,0.8402,2,3,0,85.591,0.212435,-9.40588,9.30308
-84.4988,0.990785,0.8402,3,7,0,85.8065,0.339544,-9.87276,9.99641
-82.8875,0.951882,0.8402,2,3,0,85.3383,0.25934,-9.48885,9.53893
-86.6092,0.39882,0.8402,2,3,0,90.4643,0.485505,-9.98638,9.51241
-86.6092,0.722186,0.8402,1,1,0,88.3491,0.485505,-9.98638,9.51241
-83.9991,0.918236,0.8402,2,3,0,88.3709,0.174916,-9.58903,9.61113
-84.523,0.969568,0.8402,2,3,0,85.2031,0.176625,-9.43611,9.79036
-83.1854,0.954928,0.8402,2,3,0,85.2897,0.259567,-9.34613,9.69781
-83.5701,0.975573,0.8402,2,3,0,83.8483,0.2846,-10.1246,9.55052
-83.7191,0.986276,0.8402,3,7,0,84.5869,0.291876,-9.229,9.712
-82.8154,1,0.8402,2,3,0,83.7742,0.250347,-9.93108,9.60721
-84.6222,0.661952,0.8402,2,3,0,86.5678,0.405947,-10.0681,9.76686
-82.378,1,0.8402,2,3,0,84.4284,0.30642,-9.66936,9.64759
-82.3982,0.987376,0.8402,3,7,0,82.5278,0.263792,-9.75788,9.64747
-83.1324,0.822644,0.8402,2,3,0,83.9709,0.312336,-9.66464,9.87801
-82.6181,1,0.8402,2,3,0,83.2929,0.259192,-9.88499,9.69028
-84.6597,0.793112,0.8402,2,3,0,85.1755,0.241609,-10.1593,9.89814
-83.0303,0.893669,0.8402,2,3,0,86.4009,0.358001,-9.72065,9.77542
-82.394,0.964027,0.8402,2,3,0,83.5434,0.294233,-9.67807,9.59681
-82.7651,0.946617,0.8402,2,3,0,82.9036,0.26395,-9.72374,9.49772
-84.1704,0.872957,0.8402,2,7,0,84.5047,0.17391,-9.78674,9.7751
-82.577,1,0.8402,2,3,0,84.1914,0.269783,-9.87066,9.71761
-84.1455,0.784906,0.8402,2,3,0,84.7113,0.351147,-10.1597,9.75994
-82.5127,0.996228,0.8402,2,3,0,84.3049,0.306567,-9.84632,9.62343
-83.1151,0.81189,0.8402,2,7,0,84.3832,0.223538,-9.6735,9.80896
-82.7463,1,0.8402,2,3,0,83.3808,0.260932,-9.85836,9.54027
-82.405,1,0.8402,2,3,0,82.7517,0.312925,-9.71257,9.64195
-83.2344,0.854621,0.8402,2,3,0,83.7422,0.30615,-9.59472,9.42757
-82.7479,0.936152,0.8402,2,3,0,84.2373,0.235358,-9.66068,9.7502
-82.616,0.771829,0.8402,3,7,0,85.3824,0.331232,-9.75109,9.58805
-83.0857,0.745736,0.8402,3,7,0,85.355,0.242629,-9.83523,9.48506
-83.6027,0.941784,0.8402,2,3,0,84.1347,0.36669,-9.88355,9.83371
-84.7962,0.923522,0.8402,2,3,0,85.3442,0.436914,-9.96543,9.69003
-83.748,1,0.8402,3,7,0,85.7794,0.301407,-9.22972,9.59694
-83.0864,0.773686,0.8402,2,3,0,86.6378,0.255875,-9.97172,9.53459
-83.4049,0.98311,0.8402,2,3,0,83.609,0.282208,-9.973,9.45185
-82.4984,0.958568,0.8402,2,3,0,83.9539,0.321711,-9.67077,9.60753
-83.0932,0.49081,0.8402,3,7,0,88.2217,0.330245,-9.9393,9.78348
-85.4893,0.796056,0.8402,2,7,0,85.8232,0.234681,-9.3098,9.29769
-84.2382,0.999484,0.8402,2,7,0,86.8071,0.170382,-9.87037,9.61398
-82.5154,0.964352,0.8402,2,3,0,84.966,0.266918,-9.83526,9.71278
-84.6882,0.782714,0.8402,3,7,0,84.982,0.17286,-10.0337,9.72778
-83.7275,0.947844,0.8402,2,3,0,86.0273,0.29336,-10.1379,9.52719
-82.8435,1,0.8402,2,3,0,83.8945,0.333508,-9.87516,9.57008
-83.3554,0.936943,0.8402,2,3,0,83.6302,0.235736,-9.35285,9.69168
-84.1796,0.904454,0.8402,2,3,0,84.7782,0.331916,-10.2159,9.72274
-83.9396,0.967084,0.8402,2,7,0,85.4682,0.179018,-9.7341,9.55055
-83.1901,1,0.8402,2,3,0,84.5698,0.296181,-10.0718,9.70495
-84.7043,0.898934,0.8402,2,3,0,84.835,0.351248,-10.2546,9.75413
-84.2248,1,0.8402,2,7,0,84.6314,0.23198,-9.19944,9.59677
-83.5946,0.95935,0.8402,2,3,0,84.791,0.337416,-10.0356,9.80921
-85.1113,0.850199,0.8402,3,7,0,86.177,0.173036,-9.91047,9.41287
-83.4057,1,0.8402,2,3,0,85.2743,0.193125,-9.74498,9.61749
-83.6871,0.966896,0.8402,3,7,0,84.444,0.361029,-9.42711,9.5008
-83.3644,0.952489,0.8402,3,7,0,85.0344,0.249337,-10.0882,9.65403
-83.7393,0.912677,0.8402,2,3,0,84.8926,0.32705,-10.0445,9.46769
-83.1149,0.73952,0.8402,1,3,0,87.1948,0.272797,-9.65863,9.88289
-82.4083,0.97564,0.8402,2,3,0,83.4616,0.288211,-9.5906,9.67752
-85.2058,0.749658,0.8402,2,3,0,85.2616,0.374498,-10.2417,9.82103
-83.0587,1,0.8402,2,3,0,85.2116,0.354691,-9.82749,9.76937
-83.068,0.938622,0.8402,2,3,0,83.9856,0.374002,-9.6921,9.62794
-82.6212,0.963133,0.8402,2,7,0,83.6514,0.288766,-9.57258,9.54474
-83.0473,0.933896,0.8402,2,3,0,83.4082,0.28564,-9.54925,9.46137
-83.4199,0.956688,0.8402,3,7,0,84.0868,0.232394,-10.0612,9.66723
-82.3669,0.952382,0.8402,1,3,0,83.949,0.294017,-9.71451,9.70417
-82.4173,0.972324,0.8402,1,3,0,82.6182,0.271341,-9.6144,9.61952
-82.9551,0.850269,0.8402,2,3,0,83.7964,0.219517,-9.83996,9.68455
-83.3383,0.970956,0.8402,3,7,0,83.6997,0.359815,-9.79388,9.48619
-83.3197,0.992575,0.8402,3,7,0,84.0143,0.21646,-9.52777,9.78832
-82.3755,0.913809,0.8402,1,3,0,84.2385,0.302514,-9.69125,9.62197
-84.8306,0.769467,0.8402,2,3,0,85.1389,0.443282,-9.53263,9.56682
-82.8758,1,0.8402,2,3,0,84.6521,0.357663,-9.61013,9.68082
-83.0406,0.85715,0.8402,2,7,0,84.7682,0.260244,-9.76648,9.45471
-83.0301,0.840788,0.8402,2,3,0,85.1346,0.353122,-9.49161,9.67568
-82.4376,0.902054,0.8402,2,3,0,84.1523,0.264537,-9.74226,9.59823
-83.0509,0.914663,0.8402,2,3,0,83.2696,0.261758,-9.59675,9.45865
-83.1092,0.962749,0.8402,2,3,0,83.8142,0.216177,-9.5253,9.61008
-85.0878,0.864472,0.8402,2,3,0,85.4742,0.452005,-9.57225,9.77717
-84.9412,0.995593,0.8402,3,7,0,85.5998,0.438865,-9.6193,9.83749
-83.8004,1,0.8402,2,3,0,85.8728,0.183199,-9.8664,9.67041
-83.5459,0.933936,0.8402,3,7,0,85.5221,0.394916,-9.59986,9.72254
-83.1476,1,0.8402,2,3,0,83.5537,0.204251,-9.77582,9.65166
-83.6251,0.935314,0.8402,2,3,0,84.3371,0.23054,-9.6632,9.90911
-83.0038,0.906805,0.8402,2,7,0,85.0083,0.237438,-9.96455,9.639
-85.0394,0.828762,0.8402,2,3,0,85.5146,0.167165,-9.55492,9.88252
-83.9799,0.930603,0.8402,2,3,0,86.8313,0.19142,-10.0085,9.64137
-82.6562,0.789822,0.8402,2,7,0,86.496,0.314697,-9.49996,9.65436
-84.1601,0.819974,0.8402,2,3,0,84.7508,0.305139,-9.16265,9.71427
-84.4657,0.98178,0.8402,2,3,0,84.9614,0.295077,-9.11642,9.5897
-84.0803,0.967497,0.8402,2,7,0,85.6101,0.180033,-9.93803,9.6919
-84.0011,0.96533,0.8402,2,3,0,85.323,0.184393,-9.54628,9.78767
-82.8518,1,0.8402,2,3,0,84.1399,0.229493,-9.53547,9.64867
-83.1919,0.970671,0.8402,2,7,0,83.6024,0.254422,-9.91882,9.47942
-87.216,0.638168,0.8402,2,3,0,88.0247,0.479643,-9.66124,9.33212
-85.7549,0.983674,0.8402,3,7,0,89.5793,0.175999,-10.0292,9.94771
-85.5693,0.994892,0.8402,3,7,0,87.2228,0.404294,-9.26004,9.42872
-83.2991,1,0.8402,2,3,0,85.9356,0.30184,-10.0481,9.53445
-86.3733,0.697487,0.8402,2,3,0,87.2374,0.433056,-10.0612,9.35978
-83.2363,1,0.8402,2,3,0,86.788,0.324936,-9.6755,9.8822
-82.9042,0.988729,0.8402,3,7,0,83.715,0.252185,-9.45716,9.73741
-83.8639,0.814827,0.8402,2,3,0,85.0655,0.304028,-10.2025,9.64491
-85.0132,0.830735,0.8402,2,3,0,86.4865,0.172578,-9.30828,9.74579
-82.6842,1,0.8402,2,3,0,85.0288,0.241043,-9.64392,9.74605
-84.9109,0.791653,0.8402,2,3,0,85.2633,0.16294,-9.39883,9.7158
-82.9436,0.980888,0.8402,2,3,0,85.3487,0.282322,-9.38581,9.68874
-82.8053,0.981619,0.8402,2,3,0,83.5158,0.283213,-9.89444,9.52722
-83.1638,0.956294,0.8402,2,3,0,83.4638,0.22592,-9.47767,9.7503
-82.4822,0.971238,0.8402,2,3,0,83.5889,0.253394,-9.73725,9.60963
-82.6444,0.980337,0.8402,2,3,0,82.7371,0.321461,-9.73703,9.76888
-84.4765,0.782903,0.8402,2,3,0,84.8391,0.377568,-9.52737,9.37731
-84.9592,0.916106,0.8402,3,7,0,86.8908,0.222897,-9.10377,9.70394
-83.1486,1,0.8402,2,3,0,85.4171,0.334049,-9.64466,9.85377
-83.6086,0.920235,0.8402,3,7,0,84.4079,0.350961,-10.0771,9.61083
-82.4804,0.988895,0.8402,2,3,0,83.7349,0.306503,-9.83592,9.64359
-83.6376,0.883895,0.8402,2,7,0,83.7052,0.312759,-9.26744,9.74084
-84.7003,0.849854,0.8402,2,3,0,86.0778,0.415134,-9.6239,9.42376
-84.2864,0.866032,0.8402,3,7,0,87.4355,0.21964,-9.42477,9.40037
-86.2874,0.786966,0.8402,3,7,0,88.2245,0.26061,-10.5038,9.60669
-86.0487,0.964878,0.8402,3,7,0,86.8994,0.247375,-10.4604,9.57107
-85.6271,0.99573,0.8402,3,7,0,88.7547,0.43083,-9.35524,9.44306
-86.5372,0.946881,0.8402,3,7,0,86.7786,0.156906,-10.1337,9.89952
-85.2154,1,0.8402,2,3,0,87.8218,0.142385,-9.74103,9.68114
-82.4097,0.990975,0.8402,2,7,0,84.85,0.290524,-9.81305,9.67933
-84.4129,0.811673,0.8402,2,3,0,84.5558,0.365348,-9.71594,9.973
-82.4068,1,0.8402,2,3,0,84.1697,0.287358,-9.58878,9.64603
-82.8581,0.876661,0.8402,2,3,0,83.6173,0.282851,-9.76605,9.8416
-83.5566,0.937069,0.8402,3,7,0,83.8751,0.219006,-9.68038,9.87621
-84.327,0.885195,0.8402,1,1,0,84.4004,0.204102,-9.77367,9.93827
-86.4969,0.812998,0.8402,2,3,0,87.8587,0.224788,-9.68353,9.15826
-84.1883,0.915616,0.8402,2,3,0,88.9448,0.297924,-9.22217,9.48231
-84.4772,0.927609,0.8402,2,3,0,85.6923,0.327664,-9.96658,9.98039
-83.6558,0.992516,0.8402,3,7,0,85.2328,0.215807,-9.43565,9.5083
-82.8119,0.986761,0.8402,2,3,0,84.0492,0.298659,-9.86324,9.80233
-83.4006,0.939108,0.8402,2,3,0,83.704,0.22874,-9.35995,9.64262
-85.6509,0.839219,0.8402,2,7,0,86.6071,0.188098,-9.69279,9.27936
-82.5183,1,0.8402,2,3,0,85.2684,0.320487,-9.81143,9.65021
-83.9002,0.729263,0.8402,2,3,0,85.299,0.199738,-9.66179,9.87042
-82.8032,0.857707,0.8402,2,3,0,86.0278,0.235523,-9.82088,9.57193
-83.2182,0.961809,0.8402,2,3,0,83.3575,0.360186,-9.49593,9.74432
-84.4142,0.846168,0.8402,2,3,0,85.1376,0.16594,-9.53652,9.71712
-83.3533,0.766611,0.8402,2,3,0,88.2261,0.344731,-9.59222,9.8612
-84.0353,0.863469,0.8402,2,3,0,85.257,0.343405,-9.24166,9.74565
-82.7824,0.993684,0.8402,2,3,0,84.4367,0.350746,-9.6204,9.62942
-83.3128,0.932386,0.8402,3,7,0,83.7968,0.32539,-9.71505,9.89329
-83.9722,0.862057,0.8402,2,7,0,85.2512,0.239622,-10.0502,9.87153
-84.4944,0.955278,0.8402,3,7,0,85.7538,0.361943,-10.2197,9.62732
-83.296,0.979766,0.8402,2,7,0,85.2927,0.30095,-9.77088,9.41064
-83.1633,0.999823,0.8402,3,7,0,83.3199,0.274835,-9.63932,9.88891
-83.3536,0.955494,0.8402,2,3,0,83.9284,0.246533,-9.88302,9.44772
-84.0021,0.877554,0.8402,2,3,0,85.1187,0.206368,-10.0546,9.54638
-83.752,0.9745,0.8402,3,7,0,85.1559,0.250647,-9.51881,9.38846
-84.3109,0.973729,0.8402,2,3,0,84.9569,0.308744,-9.68557,9.29932
-83.0296,0.942776,0.8402,2,3,0,85.5021,0.222932,-9.6171,9.53996
-88.3079,0.512779,0.8402,2,3,0,89.0339,0.298238,-10.4092,9.21316
-84.9841,1,0.8402,2,3,0,90.038,0.264206,-9.37621,9.29558
-82.5761,1,0.8402,2,3,0,84.8467,0.297483,-9.81252,9.55392
-83.5186,0.910443,0.8402,2,3,0,83.6795,0.283562,-9.77349,9.93613
-82.864,0.990468,0.8402,2,7,0,83.9477,0.22813,-9.82777,9.72517
-86.0194,0.676271,0.8402,2,3,0,87.0442,0.169582,-9.67724,10.0183
-84.7421,1,0.8402,2,3,0,86.0211,0.409292,-9.64874,9.39817
-84.2925,1,0.8402,3,7,0,85.9326,0.221092,-9.23454,9.76556
-84.4879,0.988659,0.8402,2,7,0,85.7071,0.19731,-9.29995,9.52956
-83.4038,0.99095,0.8402,2,7,0,85.0074,0.389116,-9.73835,9.58295
-84.3202,0.928509,0.8402,3,7,0,85.2055,0.272024,-10.0641,9.93942
-83.3253,0.970316,0.8402,2,3,0,85.2655,0.297263,-10.0841,9.57215
-82.7082,0.967366,0.8402,2,3,0,83.7544,0.272842,-9.91897,9.58386
-83.8089,0.895748,0.8402,2,3,0,84.0279,0.220129,-9.32681,9.56077
-82.6691,0.992343,0.8402,2,3,0,84.06,0.263472,-9.53361,9.7469
-82.4344,0.90167,0.8402,2,3,0,83.7022,0.270627,-9.76857,9.71967
-82.7916,0.946867,0.8402,2,3,0,82.9657,0.232008,-9.63635,9.7454
-84.4599,0.833677,0.8402,2,3,0,84.8715,0.297217,-9.30753,9.37698
-84.677,0.990057,0.8402,3,7,0,84.8193,0.262603,-10.1013,9.95665
-84.09,1,0.8402,2,3,0,85.2712,0.31493,-10.1667,9.81814
-83.1147,1,0.8402,2,3,0,84.0448,0.293364,-9.94022,9.82966
-82.6518,0.97344,0.8402,2,3,0,83.5923,0.278475,-9.64587,9.51647
-83.1529,0.929736,0.8402,2,3,0,83.4464,0.268151,-10.0434,9.57816
-83.6966,0.69324,0.8402,2,7,0,86.5908,0.312463,-9.33145,9.48036
-82.7678,1,0.8402,2,3,0,83.9804,0.328432,-9.62561,9.78111
-82.7694,0.999436,0.8402,3,7,0,83.0581,0.255939,-9.8101,9.52198
-82.4878,0.993871,0.8402,2,3,0,82.9347,0.29661,-9.56786,9.70977
-84.0879,0.818156,0.8402,2,3,0,84.5895,0.32816,-9.478,9.95042
-84.2371,0.887604,0.8402,2,3,0,86.0933,0.309143,-9.61996,10.0058
-84.4674,0.985916,0.8402,2,3,0,84.9292,0.344558,-9.77018,10.0025
-82.7488,1,0.8402,2,3,0,84.4134,0.267632,-9.5062,9.55584
-82.3966,0.952779,0.8402,1,3,0,83.2883,0.301544,-9.78707,9.66748
-82.3489,0.983828,0.8402,3,7,0,82.543,0.280027,-9.64818,9.64982
-83.7414,0.864047,0.8402,2,3,0,83.7885,0.254154,-9.66485,9.36373
-83.9899,0.925432,0.8402,2,3,0,85.3048,0.202907,-10.0203,9.53139
-84.5509,0.911653,0.8402,1,1,0,84.6801,0.194681,-10.0836,9.50585
-84.7955,0.988348,0.8402,3,7,0,84.9409,0.387094,-9.27988,9.83107
-83.0267,0.99049,0.8402,2,7,0,84.8541,0.212499,-9.76502,9.59968
-83.8662,0.894428,0.8402,2,3,0,84.3901,0.225037,-10.1205,9.58894
-85.0085,0.862438,0.8402,2,3,0,85.8421,0.338594,-9.24399,9.93497
-84.1582,0.959537,0.8402,2,3,0,85.8932,0.261323,-10.2327,9.5849
-83.07,1,0.8402,2,3,0,84.658,0.233825,-9.73729,9.82815
-82.9297,0.900098,0.8402,3,7,0,84.4155,0.330357,-9.52083,9.53932
-83.5826,0.852613,0.8402,2,3,0,84.6987,0.271883,-10.1048,9.79059
-82.5012,1,0.8402,2,3,0,83.54,0.248465,-9.64749,9.67614
-82.529,0.952587,0.8402,3,7,0,83.0517,0.290898,-9.71811,9.54313
-84.5365,0.812331,0.8402,2,3,0,84.8877,0.4207,-9.78554,9.47045
-84.6236,0.993417,0.8402,3,7,0,85.4704,0.389445,-9.54635,9.37986
-83.9,1,0.8402,1,1,0,84.6687,0.350902,-9.49305,9.41227
-85.632,0.818769,0.8402,2,3,0,86.5885,0.165241,-10.0807,9.84957
-85.131,0.990567,0.8402,3,7,0,86.3712,0.181864,-9.83373,9.95817
-85.4598,0.888333,0.8402,2,3,0,87.7689,0.160081,-9.49232,9.88555
