# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891521876 (Default)
# output
#   file = examples\clickgraph\clickgraphMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
-24.1979,1,0.00273203,10,1023,0,30.055,0.0824538,0.952736,0.378581,0.888261,0.0478934,0.724746,0.415778,0.448315
-19.9758,0.649095,0.00273203,10,1023,0,26.4227,0.463127,0.861197,0.491377,0.481917,0.0809033,0.10993,0.481598,0.853753
-19.3721,0.548966,0.00273203,10,1023,0,23.2203,0.518072,0.833587,0.576295,0.550726,0.097833,0.169879,0.489101,0.870166
-21.1432,0.52817,0.00273203,10,1023,0,24.2152,0.127834,0.773853,0.690201,0.360329,0.0833273,0.0584215,0.484119,0.772725
-20.4271,0.580805,0.00273203,10,1023,0,26.8,0.191437,0.82807,0.894723,0.224874,0.179762,0.182444,0.437896,0.795714
-20.8994,0.288845,0.00273203,10,1023,0,26.035,0.411491,0.632151,0.0449139,0.693352,0.293474,0.467801,0.353585,0.669579
-19.9919,0.967662,0.00273203,10,1023,0,23.6104,0.71541,0.292436,0.769588,0.906829,0.657233,0.279333,0.370042,0.748675
-19.5553,0.65046,0.00273203,10,1023,0,21.3087,0.243809,0.861793,0.31061,0.231689,0.464754,0.665481,0.700568,0.458987
-22.6909,0.398518,0.00273203,10,1023,0,25.715,0.842167,0.742799,0.968148,0.659454,0.387408,0.0859659,0.611135,0.881614
-21.4139,0.983424,0.00273203,10,1023,0,24.3883,0.411465,0.485286,0.96475,0.653248,0.581068,0.0616484,0.511463,0.571757
-20.7241,0.958342,0.00273203,10,1023,0,24.537,0.568782,0.838414,0.249056,0.176059,0.563891,0.835949,0.780205,0.511741
-19.2755,0.80409,0.00273203,10,1023,0,21.9111,0.636004,0.768112,0.565792,0.115243,0.639445,0.679187,0.771319,0.476913
-22.826,0.1708,0.00273203,10,1023,0,27.5384,0.71787,0.919812,0.953042,0.726664,0.348485,0.294318,0.763782,0.739642
-21.4987,0.457908,0.00273203,10,1023,0,26.5304,0.430253,0.769744,0.935211,0.802512,0.637456,0.25544,0.68299,0.85313
-23.4387,0.678014,0.00273203,10,1023,0,27.0455,0.114401,0.417499,0.170999,0.864151,0.98212,0.594234,0.548915,0.366055
-26.0187,0.999999,0.00273203,10,1023,0,30.9395,0.00180689,0.293804,0.0890222,0.83211,0.884134,0.353312,0.422553,0.607933
-26.42,1,0.00273203,10,1023,0,29.2292,0.000354072,0.479812,0.724344,0.0913093,0.332527,0.808899,0.575357,0.510582
-27.6372,0.999999,0.00273203,10,1023,0,30.191,7.44546e-005,0.86298,0.395483,0.234984,0.269399,0.4179,0.531604,0.692577
-27.9418,0.999999,0.00273203,10,1023,0,31.1501,0.00053051,0.61008,0.199852,0.0534353,0.373262,0.229877,0.307092,0.412193
-21.8054,0.825257,0.00273203,10,1023,0,31.8924,0.221927,0.282089,0.290059,0.150781,0.760748,0.693103,0.32394,0.712191
-21.8871,1,0.00273203,10,1023,0,25.0181,0.0491887,0.707049,0.334751,0.872998,0.503015,0.663907,0.428149,0.335764
-24.5171,0.689199,0.00273203,10,1023,0,31.5837,0.0186142,0.100868,0.613623,0.0623788,0.329285,0.41832,0.305007,0.427808
-19.978,0.923104,0.00273203,10,1023,0,26.4687,0.406993,0.0825487,0.330857,0.690309,0.73779,0.617097,0.583025,0.64401
-20.651,0.669324,0.00273203,10,1023,0,23.78,0.661293,0.248213,0.619541,0.847905,0.316908,0.441751,0.739602,0.353753
-22.8243,0.940474,0.00273203,10,1023,0,24.9637,0.405841,0.880275,0.199039,0.864505,0.672734,0.789836,0.289786,0.692909
-19.162,0.97831,0.00273203,10,1023,0,23.7043,0.524461,0.438551,0.509712,0.360195,0.318281,0.926681,0.556275,0.40774
-19.5664,0.45626,0.00273203,10,1023,0,22.9244,0.567443,0.434527,0.543193,0.305515,0.436963,0.938145,0.624824,0.602398
-20.6623,0.537461,0.00273203,9,1023,0,23.6932,0.460799,0.447941,0.664367,0.294087,0.24776,0.97049,0.627642,0.423023
-21.3922,0.928374,0.00273203,10,1023,0,23.9807,0.721792,0.0257714,0.808343,0.728787,0.61492,0.709341,0.414973,0.574099
-22.4181,0.349716,0.00273203,10,1023,0,26.8981,0.391213,0.88489,0.182574,0.257529,0.837662,0.929659,0.62119,0.117979
-21.4843,0.641807,0.00273203,10,1023,0,25.3497,0.427912,0.85718,0.150035,0.115001,0.905177,0.785714,0.768521,0.477508
-21.3915,0.800375,0.00273203,10,1023,0,22.284,0.449992,0.851274,0.169748,0.0961679,0.884263,0.770938,0.782928,0.498128
-26.035,0.781597,0.00273203,10,1023,0,28.502,0.651508,0.846563,0.039657,0.124896,0.875721,0.816498,0.81105,0.881819
-22.866,0.859877,0.00273203,10,1023,0,29.813,0.175382,0.258151,0.0611732,0.483783,0.887605,0.862719,0.817808,0.660005
-26.0133,0.651979,0.00273203,10,1023,0,29.692,0.951717,0.0364393,0.921412,0.532407,0.103372,0.797333,0.666669,0.0506139
-20.0318,0.870359,0.00273203,10,1023,0,26.1894,0.339692,0.0721473,0.159438,0.292791,0.878755,0.351416,0.676981,0.383615
-20.1003,0.516954,0.00273203,10,1023,0,23.6373,0.270285,0.0758587,0.137559,0.248698,0.838081,0.422797,0.700299,0.417108
-22.0984,0.400378,0.00273203,10,1023,0,24.4955,0.381484,0.126165,0.144797,0.143875,0.843706,0.167851,0.803073,0.565465
-19.0889,0.3758,0.00273203,10,1023,0,25.2513,0.360578,0.647251,0.278112,0.186259,0.460641,0.550504,0.835002,0.368098
-23.769,0.47433,0.00273203,10,1023,0,25.6203,0.48358,0.0187604,0.800717,0.880155,0.54292,0.376942,0.277254,0.40579
-24.4853,0.699136,0.00273203,10,1023,0,26.131,0.489991,0.0351784,0.885878,0.936596,0.492608,0.713181,0.271884,0.481846
-19.8008,0.918992,0.00273203,10,1023,0,26.3032,0.639605,0.776065,0.214675,0.796371,0.735474,0.284516,0.448799,0.61212
-20.6924,0.564198,0.00273203,10,1023,0,22.92,0.677294,0.724936,0.160688,0.823283,0.433975,0.718116,0.387716,0.806074
-21.6545,0.668823,0.00273203,10,1023,0,24.4248,0.807961,0.18462,0.599691,0.644013,0.109521,0.206586,0.35328,0.556457
-21.3662,0.915405,0.00273203,10,1023,0,24.5222,0.757461,0.436733,0.722234,0.311139,0.0394081,0.403774,0.755262,0.406292
-21.7273,0.91217,0.00273203,10,1023,0,23.592,0.650603,0.328689,0.81679,0.229348,0.0632088,0.549702,0.731641,0.37615
-21.241,0.970752,0.00273203,10,1023,0,23.1997,0.564999,0.279087,0.743296,0.12814,0.0646637,0.750295,0.731077,0.492743
-20.7702,0.754563,0.00273203,10,1023,0,23.9671,0.486558,0.134813,0.454208,0.174888,0.123609,0.139151,0.579769,0.425561
-20.6363,0.725956,0.00273203,10,1023,0,24.0038,0.557111,0.0755609,0.507293,0.585169,0.0843748,0.332732,0.637457,0.723587
-24.3568,0.993464,0.00273203,10,1023,0,27.1608,0.311774,0.191672,0.00806729,0.759173,0.168076,0.729568,0.676213,0.163682
-21.2768,0.366465,0.00273203,10,1023,0,28.0189,0.533001,0.832952,0.0940248,0.486203,0.189977,0.174575,0.502182,0.914158
-19.6039,0.685423,0.00273203,10,1023,0,22.3007,0.476151,0.712821,0.133258,0.145963,0.415053,0.391714,0.539243,0.747654
-20.5498,0.896815,0.00273203,10,1023,0,21.4816,0.45655,0.765711,0.0606027,0.456224,0.197924,0.267208,0.620613,0.546962
-22.9642,0.618354,0.00273203,10,1023,0,27.7001,0.375477,0.874857,0.56274,0.874789,0.18142,0.389523,0.694983,0.948379
-19.2829,1,0.00273203,10,1023,0,23.3882,0.285438,0.395005,0.283452,0.257784,0.584767,0.307927,0.452158,0.297142
-20.1696,0.945927,0.00273203,9,511,0,20.555,0.270356,0.48655,0.236754,0.229494,0.420059,0.280437,0.391704,0.549086
-17.2002,0.994426,0.00273203,10,1023,0,20.5715,0.599144,0.422711,0.552969,0.598605,0.661756,0.751154,0.683662,0.237678
-18.7645,0.152372,0.00273203,10,1023,0,22.8722,0.63616,0.379338,0.636049,0.685119,0.796198,0.783709,0.64434,0.281841
-26.2416,0.792979,0.00273203,10,1023,0,29.1266,0.953964,0.484382,0.008767,0.285606,0.871907,0.193668,0.3258,0.678986
-23.7695,0.606698,0.00273203,10,1023,0,30.5937,0.13856,0.301287,0.87562,0.66725,0.439653,0.801424,0.854971,0.226877
-21.0641,1,0.00273203,9,511,0,24.4628,0.171882,0.329885,0.878764,0.523685,0.436457,0.656279,0.847511,0.581909
-23.0218,0.874936,0.00273203,10,1023,0,25.0509,0.374907,0.646388,0.959932,0.183974,0.875751,0.304825,0.816594,0.571229
-18.5055,0.999999,0.00273203,10,1023,0,23.6349,0.699864,0.320062,0.442931,0.722265,0.392551,0.530429,0.554511,0.539418
-19.1879,0.990344,0.00273203,9,1023,0,21.0946,0.731599,0.194724,0.400166,0.784985,0.599588,0.412108,0.526362,0.50499
-19.1828,0.988074,0.00273203,10,1023,0,20.1148,0.552756,0.120809,0.465453,0.358831,0.454582,0.458581,0.463152,0.55094
-20.7709,0.592663,0.00273203,9,511,0,23.7444,0.564931,0.103598,0.36255,0.369048,0.576109,0.46339,0.426252,0.752347
-25.1878,0.997197,0.00273203,10,1023,0,27.5834,0.147138,0.0693243,0.937979,0.278203,0.116144,0.854972,0.288338,0.355909
-24.0562,0.993303,0.00273203,10,1023,0,28.3587,0.43266,0.0419428,0.896993,0.351259,0.184141,0.830482,0.375222,0.165675
-23.0678,0.554173,0.00273203,10,1023,0,26.2662,0.555558,0.150925,0.966923,0.239204,0.360425,0.701487,0.348904,0.240012
-24.2021,0.918018,0.00273203,10,1023,0,28.205,0.958906,0.921159,0.735648,0.0666373,0.601211,0.203944,0.722759,0.838147
-23.5999,0.955879,0.00273203,10,1023,0,27.1173,0.78329,0.912629,0.624803,0.028342,0.514728,0.18565,0.639024,0.955171
-23.3828,0.38635,0.00273203,10,1023,0,26.0428,0.792167,0.88491,0.704309,0.0283723,0.462537,0.178209,0.65313,0.94231
-20.8212,0.535416,0.00273203,10,1023,0,27.1085,0.824355,0.794651,0.664406,0.124575,0.23729,0.34724,0.629989,0.830398
-20.4547,0.579991,0.00273203,10,1023,0,25.8526,0.180582,0.558857,0.419285,0.646592,0.40042,0.578871,0.630649,0.864829
-19.3418,0.980441,0.00273203,10,1023,0,21.4221,0.590674,0.441209,0.580959,0.348327,0.579698,0.517564,0.703758,0.884937
-21.7268,0.952154,0.00273203,10,1023,0,23.5839,0.953372,0.84776,0.435616,0.342414,0.130459,0.748969,0.537387,0.270529
-19.8247,0.990468,0.00273203,10,1023,0,22.9697,0.787571,0.267873,0.283888,0.326527,0.111477,0.533794,0.615745,0.408439
-22.5965,0.680425,0.00273203,10,1023,0,29.5324,0.821707,0.0668751,0.449806,0.476933,0.0842682,0.427653,0.784915,0.781868
-24.0979,0.994165,0.00273203,10,1023,0,27.6386,0.381853,0.038306,0.821165,0.816569,0.82873,0.923696,0.866947,0.475106
-24.3033,0.837903,0.00273203,10,1023,0,26.3602,0.347109,0.0492441,0.889023,0.799842,0.859568,0.934483,0.848794,0.432096
-22.7296,0.607298,0.00273203,10,1023,0,28.2297,0.766579,0.104895,0.484653,0.549446,0.90353,0.872064,0.901825,0.644289
-20.5056,0.654559,0.00273203,10,1023,0,25.717,0.564689,0.457632,0.103504,0.304463,0.757581,0.782212,0.897067,0.489978
-19.7807,0.557194,0.00273203,10,1023,0,23.2997,0.809238,0.714653,0.43979,0.619069,0.585382,0.820824,0.80144,0.174935
-19.6667,0.18189,0.00273203,10,1023,0,21.9786,0.788873,0.722526,0.499419,0.632412,0.567819,0.825154,0.798439,0.184264
-20.0097,0.231579,0.00273203,10,1023,0,24.1651,0.800842,0.672935,0.544022,0.739836,0.615129,0.841407,0.798874,0.161272
-22.6419,0.507047,0.00273203,10,1023,0,25.6455,0.818033,0.258277,0.406088,0.0150706,0.848048,0.466357,0.667071,0.0721279
-20.1198,0.633825,0.00273203,10,1023,0,24.0562,0.800524,0.655568,0.361318,0.0852988,0.884888,0.809653,0.639108,0.13578
-22.9243,0.196046,0.00273203,10,1023,0,28.6763,0.917662,0.309406,0.0932789,0.574781,0.416929,0.869407,0.816332,0.390342
-19.664,0.989696,0.00273203,10,1023,0,24.4281,0.748818,0.503309,0.468051,0.221561,0.232341,0.853998,0.493686,0.231604
-18.9212,0.798516,0.00273203,10,1023,0,21.6572,0.735636,0.589775,0.208689,0.354903,0.797596,0.81168,0.830636,0.217359
-19.6764,0.509317,0.00273203,10,1023,0,21.7401,0.520868,0.440024,0.112634,0.533071,0.675205,0.45657,0.775473,0.465896
-20.0545,0.964261,0.00273203,10,1023,0,20.9196,0.605098,0.529203,0.184092,0.280109,0.889176,0.235012,0.755337,0.513435
-20.4253,0.890081,0.00273203,10,1023,0,22.5448,0.363147,0.65921,0.174338,0.342118,0.821041,0.726491,0.733224,0.743945
-19.7764,0.66994,0.00273203,10,1023,0,23.5403,0.122625,0.657836,0.24795,0.309373,0.589067,0.671995,0.687445,0.665454
-20.2722,0.89943,0.00273203,10,1023,0,21.5096,0.135073,0.441747,0.48643,0.157942,0.664311,0.645188,0.671466,0.764634
-22.7579,0.973716,0.00273203,10,1023,0,24.6874,0.00482989,0.454149,0.132037,0.45398,0.393723,0.466846,0.541057,0.502212
-22.7556,0.999999,0.00273203,10,1023,0,25.1263,0.00604413,0.591349,0.4453,0.754112,0.360849,0.829766,0.585075,0.670685
-23.2363,0.976131,0.00273203,10,1023,0,26.2087,0.0175483,0.123909,0.484864,0.898588,0.388803,0.709772,0.372401,0.614118
-22.9548,0.974549,0.00273203,10,1023,0,25.9152,0.0199188,0.379176,0.525763,0.227447,0.315471,0.145937,0.283334,0.55272
-22.9607,0.869782,0.00273203,10,1023,0,28.3605,0.814486,0.33039,0.12351,0.754246,0.972067,0.920106,0.755364,0.598195
-25.0294,0.496508,0.00273203,10,1023,0,30.7307,0.33798,0.363995,0.0403838,0.677606,0.29094,0.141239,0.793027,0.238384
-22.7592,1,0.00273203,10,1023,0,26.3816,0.289974,0.0494252,0.238608,0.434558,0.84046,0.0410911,0.707901,0.492048
-21.8705,0.894357,0.00273203,10,1023,0,25.0741,0.684019,0.282851,0.421786,0.730573,0.55211,0.0192418,0.726125,0.593061
-23.8086,0.983893,0.00273203,10,1023,0,26.9291,0.0872073,0.056587,0.433176,0.22904,0.814351,0.936094,0.418766,0.669202
-21.6245,0.780851,0.00273203,10,1023,0,25.8945,0.890562,0.873246,0.460719,0.535968,0.130636,0.503537,0.705973,0.128128
-21.544,0.768328,0.00273203,10,1023,0,26.0205,0.938556,0.88961,0.457133,0.182014,0.210375,0.411899,0.531026,0.262324
-24.5873,0.937036,0.00273203,10,1023,0,27.647,0.963091,0.53198,0.0840878,0.910361,0.573573,0.864814,0.566993,0.0483415
-24.1486,0.965311,0.00273203,10,1023,0,29.4294,0.263534,0.500011,0.915745,0.0120535,0.695812,0.344016,0.672187,0.82131
-27.6423,0.88481,0.00273203,10,1023,0,30.4274,0.0330051,0.954758,0.963405,0.0373021,0.62827,0.278616,0.740839,0.280329
-25.0716,1,0.00273203,10,1023,0,30.9527,0.103122,0.694558,0.480329,0.0267119,0.0619272,0.0513779,0.712996,0.816213
-24.841,0.814758,0.00273203,10,1023,0,26.8372,0.108895,0.789894,0.49112,0.0373325,0.0600495,0.0683562,0.723863,0.825607
-22.026,0.559312,0.00273203,10,1023,0,28.1794,0.366557,0.638864,0.413136,0.377908,0.218085,0.0983957,0.775228,0.484432
-25.4225,1,0.00273203,10,1023,0,28.0055,0.0483836,0.949625,0.822209,0.646969,0.971391,0.751029,0.804099,0.653961
-24.3763,1,0.00273203,10,1023,0,26.2784,0.0624502,0.871107,0.744412,0.503106,0.979184,0.715065,0.824238,0.510271
-21.5646,0.873881,0.00273203,10,1023,0,25.8287,0.120215,0.90482,0.816155,0.463741,0.630373,0.721632,0.799051,0.612136
-20.3242,0.87094,0.00273203,10,1023,0,24.2962,0.951242,0.35253,0.711314,0.287317,0.48554,0.629513,0.674348,0.449603
-22.1625,0.949726,0.00273203,10,1023,0,25.5326,0.460733,0.286525,0.352765,0.0122153,0.198153,0.852779,0.553638,0.221399
-22.2722,0.40501,0.00273203,10,1023,0,26.533,0.493085,0.243312,0.364972,0.0088737,0.192153,0.809054,0.555853,0.343723
-20.1215,0.823096,0.00273203,10,1023,0,25.2015,0.779279,0.828759,0.231885,0.60974,0.231186,0.834462,0.604305,0.431687
-22.9219,0.993375,0.00273203,10,1023,0,24.6892,0.356786,0.0971905,0.834467,0.557718,0.537991,0.828931,0.23317,0.568465
-22.0894,0.636513,0.00273203,10,1023,0,26.2737,0.289096,0.131993,0.824621,0.677435,0.490048,0.749142,0.310255,0.271513
-22.5537,0.888539,0.00273203,10,1023,0,24.1895,0.204103,0.112605,0.811566,0.577965,0.463232,0.758509,0.297879,0.260758
-18.9239,0.995311,0.00273203,9,1023,0,26.8231,0.640857,0.635561,0.750185,0.591587,0.415838,0.733005,0.522785,0.664105
-22.2942,0.786978,0.00273203,10,1023,0,25.0829,0.239629,0.394892,0.0399482,0.913883,0.602032,0.521564,0.371573,0.555734
-22.571,0.940928,0.00273203,10,1023,0,27.6729,0.711061,0.692059,0.0866381,0.360581,0.0616919,0.0759099,0.640861,0.241454
-21.3122,0.51428,0.00273203,10,1023,0,27.3307,0.758839,0.744747,0.0672377,0.242833,0.186043,0.177712,0.645863,0.602935
-25.9765,0.837481,0.00273203,10,1023,0,29.5378,0.790546,0.604799,0.91111,0.122769,0.765217,0.63085,0.706972,0.998654
-21.2294,0.403134,0.00273203,10,1023,0,29.3793,0.560525,0.195381,0.232333,0.710384,0.186546,0.259991,0.618406,0.96556
-21.9439,0.66816,0.00273203,10,1023,0,24.5129,0.484898,0.116133,0.334515,0.781509,0.164953,0.207866,0.658837,0.961826
-21.2136,0.890131,0.00273203,10,1023,0,24.4603,0.53511,0.796126,0.260602,0.621596,0.488624,0.439233,0.800868,0.935654
-22.2094,0.567524,0.00273203,10,1023,0,23.9665,0.496777,0.222255,0.972861,0.489515,0.618851,0.578258,0.371823,0.204557
-23.3723,0.64929,0.00273203,10,1023,0,29.7584,0.579736,0.266379,0.979558,0.414369,0.573419,0.526924,0.367388,0.154247
-22.0521,0.999559,0.00273203,10,1023,0,25.3385,0.16557,0.296576,0.806456,0.757458,0.883465,0.590782,0.442807,0.843678
-23.451,0.998339,0.00273203,9,1023,0,26.2586,0.091603,0.312496,0.919122,0.876308,0.931048,0.517584,0.437979,0.768313
-23.7761,0.628168,0.00273203,10,1023,0,28.5949,0.0359379,0.631211,0.911475,0.896178,0.878489,0.181853,0.437566,0.483493
-20.9025,0.975039,0.00273203,10,1023,0,26.598,0.457064,0.476549,0.100875,0.676335,0.119702,0.658578,0.759739,0.561289
-19.9346,0.81536,0.00273203,10,1023,0,27.106,0.38073,0.618259,0.298639,0.486972,0.167608,0.406141,0.773923,0.698713
-22.8165,0.883702,0.00273203,10,1023,0,25.5817,0.701251,0.968797,0.386081,0.774155,0.0254582,0.480072,0.564244,0.873203
-20.9747,0.433887,0.00273203,10,1023,0,25.0486,0.773846,0.893562,0.488168,0.668642,0.0706742,0.668721,0.564911,0.836358
-22.1986,0.895363,0.00273203,10,1023,0,26.3371,0.327086,0.387318,0.943065,0.208957,0.485821,0.0378839,0.453616,0.688699
-21.1841,0.794079,0.00273203,9,511,0,25.1644,0.337715,0.512215,0.918077,0.225232,0.479938,0.0557388,0.492527,0.562179
-21.3699,0.955702,0.00273203,10,1023,0,24.4544,0.551135,0.881781,0.240682,0.882057,0.565642,0.368558,0.789196,0.699515
-23.0553,0.964052,0.00273203,10,1023,0,30.2498,0.0480541,0.988063,0.408565,0.71155,0.475115,0.472666,0.45586,0.576206
-22.713,0.962937,0.00273203,10,1023,0,27.6565,0.121084,0.976035,0.278779,0.377028,0.115365,0.265544,0.60718,0.541154
-24.5299,0.990905,0.00273203,10,1023,0,30.0732,0.161894,0.592258,0.965669,0.306958,0.568221,0.624286,0.251408,0.881863
-27.0929,0.971791,0.00273203,10,1023,0,29.3294,0.125104,0.976707,0.963407,0.595064,0.415539,0.752981,0.375683,0.157724
-23.8547,0.983407,0.00273203,10,1023,0,29.0319,0.127308,0.96762,0.966297,0.719387,0.521022,0.804982,0.530255,0.415141
-23.7723,0.966946,0.00273203,10,1023,0,26.7702,0.132613,0.961252,0.967825,0.741894,0.544439,0.749089,0.509586,0.381247
-21.0745,0.99967,0.00273203,10,1023,0,26.8731,0.342987,0.868631,0.84435,0.352801,0.63921,0.918021,0.707168,0.58584
-23.9726,0.999997,0.00273203,10,1023,0,26.3998,0.015302,0.453705,0.131893,0.191443,0.335323,0.911305,0.78156,0.556493
-23.3349,1,0.00273203,10,1023,0,29.5727,0.981392,0.686985,0.219963,0.550778,0.615826,0.949941,0.442591,0.32294
-23.728,0.999999,0.00273203,10,1023,0,28.6671,0.962575,0.378673,0.630899,0.433076,0.606527,0.0737565,0.774751,0.930628
-25.7178,0.988138,0.00273203,10,1023,0,30.0775,0.843432,0.545083,0.479633,0.915638,0.98723,0.943772,0.825715,0.118049
-25.7231,0.381534,0.00273203,10,1023,0,33.8839,0.898003,0.33536,0.858639,0.761518,0.607948,0.60802,0.889325,0.0374878
-25.7189,0.271191,0.00273203,10,1023,0,29.6265,0.897533,0.315963,0.845929,0.784975,0.608421,0.625122,0.888506,0.0382721
-25.7421,0.604892,0.00273203,10,1023,0,26.6855,0.897944,0.318875,0.844993,0.789879,0.614467,0.620825,0.8892,0.0388442
-22.5082,0.351538,0.00273203,10,1023,0,27.539,0.858082,0.278343,0.388682,0.827468,0.511312,0.522644,0.844992,0.136479
-21.0248,0.977862,0.00273203,10,1023,0,24.9056,0.897482,0.636772,0.82213,0.284001,0.424651,0.261919,0.431526,0.816853
-21.3877,0.999999,0.00273203,10,1023,0,24.1648,0.0378879,0.652603,0.336241,0.635321,0.291031,0.200003,0.763949,0.525013
-22.758,0.930372,0.00273203,10,1023,0,27.5962,0.11635,0.828138,0.12529,0.198619,0.920383,0.876126,0.524306,0.506905
-19.561,0.893365,0.00273203,10,1023,0,25.1672,0.53437,0.380829,0.273801,0.0703789,0.295796,0.672648,0.689898,0.215991
-21.1985,0.594828,0.00273203,10,1023,0,23.0119,0.720207,0.104103,0.674465,0.248815,0.504448,0.893136,0.622204,0.0510136
-21.554,0.0928694,0.00273203,10,1023,0,25.9166,0.45828,0.308956,0.941164,0.4433,0.643385,0.543403,0.673827,0.0628719
-20.2767,0.219211,0.00273203,10,1023,0,23.7537,0.442128,0.280261,0.950121,0.345314,0.661199,0.626635,0.755222,0.200619
-20.0372,0.447007,0.00273203,10,1023,0,22.297,0.62972,0.313037,0.924397,0.51563,0.698344,0.66128,0.768274,0.187017
-19.9453,0.251227,0.00273203,10,1023,0,22.0631,0.6103,0.34046,0.91911,0.52247,0.727815,0.656609,0.77532,0.196039
-19.9668,0.541449,0.00273203,10,1023,0,24.7986,0.576388,0.104583,0.882141,0.477966,0.694256,0.605872,0.678756,0.21096
-19.5993,0.469311,0.00273203,10,1023,0,21.9045,0.248665,0.841116,0.583937,0.582099,0.406277,0.311139,0.526934,0.750069
-17.72,1,0.00273203,10,1023,0,19.2213,0.405962,0.596854,0.557221,0.652291,0.375216,0.225099,0.460542,0.710901
-19.8281,0.406177,0.00273203,10,1023,0,22.1212,0.361763,0.410606,0.746298,0.619732,0.671566,0.0685944,0.423958,0.57145
-21.5761,0.966394,0.00273203,10,1023,0,23.2873,0.603019,0.790659,0.23106,0.93874,0.234534,0.215354,0.705474,0.858272
-24.4607,0.940477,0.00273203,10,1023,0,26.5478,0.943985,0.735656,0.102554,0.972841,0.895725,0.313355,0.656509,0.495223
-24.2517,1,0.00273203,10,1023,0,29.363,0.966052,0.731267,0.121147,0.0909697,0.89661,0.167732,0.666773,0.210241
-21.8997,0.998853,0.00273203,10,1023,0,25.9892,0.698731,0.333217,0.9158,0.814131,0.0851176,0.751447,0.494756,0.802873
-20.8697,0.977599,0.00273203,10,1023,0,24.2004,0.606995,0.913716,0.40494,0.745031,0.164152,0.0826401,0.445363,0.726891
-22.252,0.796381,0.00273203,10,1023,0,25.8798,0.289305,0.317753,0.144982,0.876818,0.0977451,0.09457,0.384353,0.509419
-22.4083,0.675605,0.00273203,10,1023,0,26.851,0.103875,0.460785,0.168825,0.859191,0.0887984,0.164376,0.300205,0.645443
-24.3076,0.48225,0.00273203,10,1023,0,28.9647,0.146462,0.851018,0.0220226,0.327162,0.88146,0.103354,0.695099,0.445671
-30.6849,1,0.00273203,10,1023,0,34.1772,0.991657,0.427013,0.000346785,0.337039,0.16493,0.117009,0.374672,0.691473
-21.8218,0.896548,0.00273203,10,1023,0,35.31,0.270193,0.731886,0.0928329,0.046334,0.346904,0.844553,0.767228,0.292002
-21.5702,0.561719,0.00273203,10,1023,0,24.1332,0.165984,0.565039,0.140241,0.0225743,0.530777,0.761583,0.710542,0.347853
-23.1951,0.49686,0.00273203,10,1023,0,27.3317,0.839017,0.347728,0.708104,0.984802,0.080535,0.383731,0.674663,0.678146
-20.1465,0.999327,0.00273203,10,1023,0,24.7908,0.440165,0.776687,0.436962,0.311062,0.920243,0.812725,0.508214,0.411812
-21.5534,0.699476,0.00273203,10,1023,0,22.7456,0.735691,0.308931,0.254866,0.725441,0.0818856,0.163716,0.762539,0.608054
-24.7705,0.773838,0.00273203,10,1023,0,27.6155,0.104158,0.857752,0.783687,0.787185,0.916406,0.86137,0.67246,0.890688
-23.8245,0.965864,0.00273203,10,1023,0,27.3094,0.813922,0.247112,0.304703,0.0911258,0.771021,0.164993,0.341386,0.0593964
-19.9817,1,0.00273203,10,1023,0,24.7755,0.622075,0.355502,0.378254,0.0693131,0.343036,0.298544,0.494488,0.351983
-21.594,0.962928,0.00273203,10,1023,0,27.8573,0.910698,0.132956,0.941446,0.553507,0.599418,0.299289,0.621455,0.718115
-23.4044,0.70873,0.00273203,10,1023,0,25.8456,0.0190273,0.819807,0.12491,0.437274,0.705002,0.740864,0.581957,0.816064
-23.0885,0.984229,0.00273203,10,1023,0,27.0801,0.0329604,0.473244,0.0887542,0.54058,0.903537,0.359738,0.725796,0.744494
